bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,key_relative_mse,key_scale_granularity,kv_quantizer,kv_rotation,layer,layer_index,method,method_key,output_cosine,output_relative_mse,rotation_backend,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,value_relative_mse,value_scale_granularity
K4V4,randomized Hadamard non-uniform KV fake quant,0.2635885775089264,0.0022599699441343546,4.274988174438477,4,0.00869736634194851,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.5.self_attn,5,hadamard_lm,randhadamard_lm_k4v4,0.9834669828414917,0.0370902456343174,randomized_hadamard,0.06788229942321777,0.0022599699441343546,0.0046067629009485245,0.9080810546875,4,0.009356746450066566,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.933306872844696,0.008017098531126976,14.540656089782715,3,0.03095637448132038,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.5.self_attn,5,hadamard_lm,randhadamard_lm_k3v4,0.9428609609603882,0.1506800800561905,randomized_hadamard,0.24080809950828552,0.008017098531126976,0.016848310828208923,0.843090832233429,4,0.009356746450066566,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.2635885775089264,0.0022599699441343546,4.274988174438477,4,0.00869736634194851,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.5.self_attn,5,hadamard_lm,randhadamard_lm_k4v3,0.9749539494514465,0.05284647271037102,randomized_hadamard,0.06788229942321777,0.0022599699441343546,0.0046067629009485245,0.9080810546875,3,0.033766936510801315,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.3837736248970032,0.0028421408496797085,5.316324234008789,4,0.009220567531883717,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.5.self_attn,5,hadamard_lm,randortho_lm_k4v4,0.9811370372772217,0.039090633392333984,random_orthogonal,0.08536885678768158,0.0028421408496797085,0.005156971048563719,0.901904284954071,4,0.008999597281217575,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,1.623570203781128,0.010882537811994553,18.284133911132812,3,0.033316172659397125,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.5.self_attn,5,hadamard_lm,randortho_lm_k3v4,0.942045271396637,0.18514977395534515,random_orthogonal,0.32687675952911377,0.010882537811994553,0.019896849989891052,0.837207019329071,4,0.008999597281217575,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.3837736248970032,0.0028421408496797085,5.316324234008789,4,0.009220567531883717,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.5.self_attn,5,hadamard_lm,randortho_lm_k4v3,0.9722307324409485,0.05606776103377342,random_orthogonal,0.08536885678768158,0.0028421408496797085,0.005156971048563719,0.901904284954071,3,0.03325771540403366,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.6.self_attn,6,fp16,fp16,1.0000263452529907,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.22250109910964966,0.01156550832092762,25.6346378326416,4,0.04274539649486542,per_token_head_absmax,absmax_per_token_head,none,model.layers.6.self_attn,6,absmax,absmax_k4v4,0.909837007522583,0.2622748613357544,none,0.40131473541259766,0.01156550832092762,0.045285873115062714,0.813769519329071,4,0.01730969548225403,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.29694879055023193,0.002649512607604265,5.795735836029053,4,0.008816699497401714,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.6.self_attn,6,hadamard_lm,hadamard_lm_k4v4,0.979478657245636,0.04226871207356453,hadamard,0.0919361561536789,0.002649512607604265,0.008321691304445267,0.9048095941543579,4,0.009110275655984879,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.7294667363166809,0.009402087889611721,20.347597122192383,3,0.031270261853933334,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.6.self_attn,6,hadamard_lm,hadamard_lm_k3v4,0.9338535070419312,0.14756830036640167,hadamard,0.32624560594558716,0.009402087889611721,0.028908349573612213,0.8356689214706421,4,0.009110275655984879,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.29694879055023193,0.002649512607604265,5.795735836029053,4,0.008816699497401714,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.6.self_attn,6,hadamard_lm,hadamard_lm_k4v3,0.9702956080436707,0.05977136269211769,hadamard,0.0919361561536789,0.002649512607604265,0.008321691304445267,0.9048095941543579,3,0.03295373544096947,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.3173791468143463,0.0025115725584328175,5.47685432434082,4,0.008776704780757427,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.6.self_attn,6,hadamard_lm,randhadamard_lm_k4v4,0.9768998622894287,0.05286529287695885,randomized_hadamard,0.0871497392654419,0.0025115725584328175,0.008711984381079674,0.9077392816543579,4,0.008858643472194672,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.8062081336975098,0.010323711670935154,22.276445388793945,3,0.03155889734625816,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.6.self_attn,6,hadamard_lm,randhadamard_lm_k3v4,0.9212878346443176,0.19232822954654694,randomized_hadamard,0.3582252860069275,0.010323711670935154,0.03438357263803482,0.8293701410293579,4,0.008858643472194672,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.3173791468143463,0.0025115725584328175,5.47685432434082,4,0.008776704780757427,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.6.self_attn,6,hadamard_lm,randhadamard_lm_k4v3,0.9679639935493469,0.0696718618273735,randomized_hadamard,0.0871497392654419,0.0025115725584328175,0.008711984381079674,0.9077392816543579,3,0.03211790695786476,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.658645749092102,0.0035137308295816183,7.369315147399902,4,0.00981758814305067,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.6.self_attn,6,hadamard_lm,randortho_lm_k4v4,0.9737988114356995,0.05676741898059845,random_orthogonal,0.12192390114068985,0.0035137308295816183,0.012928417883813381,0.8982177972793579,4,0.009240181185305119,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,2.201578140258789,0.01370625477284193,25.591264724731445,3,0.035684749484062195,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.6.self_attn,6,hadamard_lm,randortho_lm_k3v4,0.9113348126411438,0.22593478858470917,random_orthogonal,0.4755970537662506,0.01370625477284193,0.04875224456191063,0.82568359375,4,0.009240181185305119,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.658645749092102,0.0035137308295816183,7.369315147399902,4,0.00981758814305067,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.6.self_attn,6,hadamard_lm,randortho_lm_k4v3,0.9636980891227722,0.07621107250452042,random_orthogonal,0.12192390114068985,0.0035137308295816183,0.012928417883813381,0.8982177972793579,3,0.03342662379145622,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.7.self_attn,7,fp16,fp16,1.0000208616256714,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.30644163489341736,0.022582048550248146,19.176746368408203,4,0.04954180493950844,per_token_head_absmax,absmax_per_token_head,none,model.layers.7.self_attn,7,absmax,absmax_k4v4,0.9432617425918579,0.13165068626403809,none,0.30110394954681396,0.022582048550248146,0.048530321568250656,0.7862548828125,4,0.012890268117189407,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.12229515612125397,0.004069030284881592,3.457397937774658,4,0.008659649640321732,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.7.self_attn,7,hadamard_lm,hadamard_lm_k4v4,0.9884511232376099,0.023729858919978142,hadamard,0.05425553023815155,0.004069030284881592,0.008680257014930248,0.894604504108429,4,0.009318101219832897,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.4552764296531677,0.01575903221964836,13.240876197814941,3,0.03070179559290409,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.7.self_attn,7,hadamard_lm,hadamard_lm_k3v4,0.9624006152153015,0.10811647772789001,hadamard,0.21012738347053528,0.01575903221964836,0.034895364195108414,0.817675769329071,4,0.009318101219832897,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.12229515612125397,0.004069030284881592,3.457397937774658,4,0.008659649640321732,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.7.self_attn,7,hadamard_lm,hadamard_lm_k4v3,0.9811649322509766,0.037753116339445114,hadamard,0.05425553023815155,0.004069030284881592,0.008680257014930248,0.894604504108429,3,0.03333593159914017,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.11016730964183807,0.0043516503646969795,3.7013938426971436,4,0.00855717621743679,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.7.self_attn,7,hadamard_lm,randhadamard_lm_k4v4,0.9884186387062073,0.024524958804249763,randomized_hadamard,0.05802392214536667,0.0043516503646969795,0.008582042530179024,0.893603503704071,4,0.00904653687030077,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.3381240963935852,0.013126327656209469,11.087176322937012,3,0.02996828965842724,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.7.self_attn,7,hadamard_lm,randhadamard_lm_k3v4,0.9668213725090027,0.0784917026758194,randomized_hadamard,0.17502349615097046,0.013126327656209469,0.027487117797136307,0.831005871295929,4,0.00904653687030077,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.11016730964183807,0.0043516503646969795,3.7013938426971436,4,0.00855717621743679,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.7.self_attn,7,hadamard_lm,randhadamard_lm_k4v3,0.9808324575424194,0.039048660546541214,randomized_hadamard,0.05802392214536667,0.0043516503646969795,0.008582042530179024,0.893603503704071,3,0.03300778567790985,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.1182529479265213,0.004224225878715515,3.590808391571045,4,0.009083721786737442,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.7.self_attn,7,hadamard_lm,randortho_lm_k4v4,0.9900068044662476,0.020362388342618942,random_orthogonal,0.056324876844882965,0.004224225878715515,0.0075798798352479935,0.8943115472793579,4,0.009171850048005581,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,0.34879881143569946,0.014402041211724281,12.168487548828125,3,0.03313269838690758,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.7.self_attn,7,hadamard_lm,randortho_lm_k3v4,0.9673017859458923,0.08083144575357437,random_orthogonal,0.1920335739850998,0.014402041211724281,0.030103832483291626,0.826416015625,4,0.009171850048005581,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.1182529479265213,0.004224225878715515,3.590808391571045,4,0.009083721786737442,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.7.self_attn,7,hadamard_lm,randortho_lm_k4v3,0.982494056224823,0.034830279648303986,random_orthogonal,0.056324876844882965,0.004224225878715515,0.0075798798352479935,0.8943115472793579,3,0.0335436575114727,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.8.self_attn,8,fp16,fp16,1.0000585317611694,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.25293806195259094,0.006879379972815514,27.595422744750977,4,0.03934831917285919,per_token_head_absmax,absmax_per_token_head,none,model.layers.8.self_attn,8,absmax,absmax_k4v4,0.9202788472175598,0.20510385930538177,none,0.4321781098842621,0.006879379972815514,0.034417152404785156,0.8455810546875,4,0.02197561226785183,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.37396499514579773,0.0017766760429367423,7.003496170043945,4,0.008826689794659615,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k4v4,0.9804859161376953,0.04360395669937134,hadamard,0.11161477863788605,0.0017766760429367423,0.00815501343458891,0.918994128704071,4,0.009002347476780415,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.3937958478927612,0.0070069883950054646,26.22979736328125,3,0.03156781569123268,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k3v4,0.9481475353240967,0.13415662944316864,hadamard,0.4401947557926178,0.0070069883950054646,0.028708551079034805,0.860791027545929,4,0.009002347476780415,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.37396499514579773,0.0017766760429367423,7.003496170043945,4,0.008826689794659615,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k4v3,0.9707587361335754,0.06234484165906906,hadamard,0.11161477863788605,0.0017766760429367423,0.00815501343458891,0.918994128704071,3,0.032869234681129456,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.24300912022590637,0.0016814025584608316,6.701233863830566,4,0.008629318326711655,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.8.self_attn,8,hadamard_lm,randhadamard_lm_k4v4,0.9821076393127441,0.03781205788254738,randomized_hadamard,0.10562948882579803,0.0016814025584608316,0.007049852982163429,0.923291027545929,4,0.00888556707650423,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,1.289320468902588,0.006593743804842234,24.848615646362305,3,0.030949506908655167,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.8.self_attn,8,hadamard_lm,randhadamard_lm_k3v4,0.9404699206352234,0.13661403954029083,randomized_hadamard,0.4142338037490845,0.006593743804842234,0.028259670361876488,0.859326183795929,4,0.00888556707650423,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.24300912022590637,0.0016814025584608316,6.701233863830566,4,0.008629318326711655,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.8.self_attn,8,hadamard_lm,randhadamard_lm_k4v3,0.9731199741363525,0.05463607236742973,randomized_hadamard,0.10562948882579803,0.0016814025584608316,0.007049852982163429,0.923291027545929,3,0.03270268067717552,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.4962170720100403,0.0020381896756589413,7.948563098907471,4,0.009250490926206112,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.8.self_attn,8,hadamard_lm,randortho_lm_k4v4,0.9744284152984619,0.055599506944417953,random_orthogonal,0.12804365158081055,0.0020381896756589413,0.009306725114583969,0.9130859375,4,0.009156415238976479,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,1.9457902908325195,0.008158203214406967,29.014968872070312,3,0.034314144402742386,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.8.self_attn,8,hadamard_lm,randortho_lm_k3v4,0.9309069514274597,0.15961870551109314,random_orthogonal,0.5125166773796082,0.008158203214406967,0.03349415585398674,0.8580566644668579,4,0.009156415238976479,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.4962170720100403,0.0020381896756589413,7.948563098907471,4,0.009250490926206112,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.8.self_attn,8,hadamard_lm,randortho_lm_k4v3,0.964507520198822,0.07462278753519058,random_orthogonal,0.12804365158081055,0.0020381896756589413,0.009306725114583969,0.9130859375,3,0.033882856369018555,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.9.self_attn,9,fp16,fp16,1.0000461339950562,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.48659297823905945,0.016057899221777916,28.005460739135742,4,0.05193537846207619,per_token_head_absmax,absmax_per_token_head,none,model.layers.9.self_attn,9,absmax,absmax_k4v4,0.9289160370826721,0.19033917784690857,none,0.4412848949432373,0.016057899221777916,0.06294737011194229,0.837646484375,4,0.017857348546385765,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.15053310990333557,0.002929733134806156,5.130081653594971,4,0.00858524814248085,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k4v4,0.9861762523651123,0.029307013377547264,hadamard,0.08051159232854843,0.002929733134806156,0.010230757296085358,0.9246826171875,4,0.009116767905652523,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.48614248633384705,0.010507592000067234,18.244155883789062,3,0.030568702146410942,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k3v4,0.9610202312469482,0.08819272369146347,hadamard,0.28875768184661865,0.010507592000067234,0.0327930822968483,0.868090808391571,4,0.009116767905652523,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.15053310990333557,0.002929733134806156,5.130081653594971,4,0.00858524814248085,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k4v3,0.9791659712791443,0.04239337518811226,hadamard,0.08051159232854843,0.002929733134806156,0.010230757296085358,0.9246826171875,3,0.032909851521253586,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.2553943991661072,0.0028203846886754036,4.895195960998535,4,0.008572100661695004,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.9.self_attn,9,hadamard_lm,randhadamard_lm_k4v4,0.9877581000328064,0.02606845647096634,randomized_hadamard,0.07750660181045532,0.0028203846886754036,0.009212210774421692,0.9254150390625,4,0.009160802699625492,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,1.0477653741836548,0.011685119941830635,19.453685760498047,3,0.03091474436223507,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.9.self_attn,9,hadamard_lm,randhadamard_lm_k3v4,0.953132152557373,0.10949667543172836,randomized_hadamard,0.3211171627044678,0.011685119941830635,0.03829854726791382,0.856518566608429,4,0.009160802699625492,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.2553943991661072,0.0028203846886754036,4.895195960998535,4,0.008572100661695004,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.9.self_attn,9,hadamard_lm,randhadamard_lm_k4v3,0.9806244969367981,0.03974055498838425,randomized_hadamard,0.07750660181045532,0.0028203846886754036,0.009212210774421692,0.9254150390625,3,0.03314172476530075,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.35076698660850525,0.0033225994557142258,5.720667362213135,4,0.008915397338569164,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.9.self_attn,9,hadamard_lm,randortho_lm_k4v4,0.9864133596420288,0.029351161792874336,random_orthogonal,0.09130789339542389,0.0033225994557142258,0.010979757644236088,0.920239269733429,4,0.009157372638583183,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,0.8543840646743774,0.011059080250561237,18.7204647064209,3,0.03235675022006035,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.9.self_attn,9,hadamard_lm,randortho_lm_k3v4,0.9636942744255066,0.07862403243780136,random_orthogonal,0.30391305685043335,0.011059080250561237,0.033972930163145065,0.8631836175918579,4,0.009157372638583183,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.35076698660850525,0.0033225994557142258,5.720667362213135,4,0.008915397338569164,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.9.self_attn,9,hadamard_lm,randortho_lm_k4v3,0.9795244336128235,0.042797915637493134,random_orthogonal,0.09130789339542389,0.0033225994557142258,0.010979757644236088,0.920239269733429,3,0.03300712630152702,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.10.self_attn,10,fp16,fp16,1.0000215768814087,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.04778978228569031,0.016127025708556175,24.966846466064453,4,0.03990872576832771,per_token_head_absmax,absmax_per_token_head,none,model.layers.10.self_attn,10,absmax,absmax_k4v4,0.9308741688728333,0.16260874271392822,none,0.39014264941215515,0.016127025708556175,0.050451651215553284,0.8572021722793579,4,0.015275965444743633,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.1996103823184967,0.0038727535866200924,5.956256866455078,4,0.00862184725701809,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k4v4,0.9860746264457703,0.028245504945516586,hadamard,0.09368908405303955,0.0038727535866200924,0.010647564195096493,0.922290027141571,4,0.009138676337897778,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.6650634407997131,0.01344887726008892,20.380298614501953,3,0.03098181076347828,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k3v4,0.949884295463562,0.11641283333301544,hadamard,0.3253532648086548,0.01344887726008892,0.041133612394332886,0.865039050579071,4,0.009138676337897778,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.1996103823184967,0.0038727535866200924,5.956256866455078,4,0.00862184725701809,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k4v3,0.9800399541854858,0.039979442954063416,hadamard,0.09368908405303955,0.0038727535866200924,0.010647564195096493,0.922290027141571,3,0.032713983207941055,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.1081172525882721,0.0036402803380042315,5.624478816986084,4,0.008867832832038403,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.10.self_attn,10,hadamard_lm,randhadamard_lm_k4v4,0.9853828549385071,0.03027311898767948,randomized_hadamard,0.08806512504816055,0.0036402803380042315,0.010900537483394146,0.922607421875,4,0.009054070338606834,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.7151950001716614,0.014657706022262573,22.182706832885742,3,0.03200526162981987,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.10.self_attn,10,hadamard_lm,randhadamard_lm_k3v4,0.9309036135673523,0.15943464636802673,randomized_hadamard,0.3545970618724823,0.014657706022262573,0.04675517603754997,0.859692394733429,4,0.009054070338606834,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.1081172525882721,0.0036402803380042315,5.624478816986084,4,0.008867832832038403,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.10.self_attn,10,hadamard_lm,randhadamard_lm_k4v3,0.9788891673088074,0.04249328747391701,randomized_hadamard,0.08806512504816055,0.0036402803380042315,0.010900537483394146,0.922607421875,3,0.03242853656411171,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.34870535135269165,0.003732440760359168,5.657262802124023,4,0.009102927520871162,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.10.self_attn,10,hadamard_lm,randortho_lm_k4v4,0.9828926920890808,0.0340699777007103,random_orthogonal,0.09029465913772583,0.003732440760359168,0.011301949620246887,0.9200195074081421,4,0.009235957637429237,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,1.3140374422073364,0.014034762047231197,20.00302505493164,3,0.03347098082304001,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.10.self_attn,10,hadamard_lm,randortho_lm_k3v4,0.944882333278656,0.1360694020986557,random_orthogonal,0.339526891708374,0.014034762047231197,0.04291810840368271,0.861279308795929,4,0.009235957637429237,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.34870535135269165,0.003732440760359168,5.657262802124023,4,0.009102927520871162,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.10.self_attn,10,hadamard_lm,randortho_lm_k4v3,0.9742404222488403,0.05089807137846947,random_orthogonal,0.09029465913772583,0.003732440760359168,0.011301949620246887,0.9200195074081421,3,0.033729713410139084,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.11.self_attn,11,fp16,fp16,1.0000296831130981,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.026208072900772095,0.011872606351971626,19.63457489013672,4,0.03489553555846214,per_token_head_absmax,absmax_per_token_head,none,model.layers.11.self_attn,11,absmax,absmax_k4v4,0.9427046179771423,0.13323311507701874,none,0.3068009614944458,0.011872606351971626,0.04804914817214012,0.844921886920929,4,0.015298155136406422,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.14538908004760742,0.002833923790603876,4.665687561035156,4,0.008795862086117268,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v4,0.9875122308731079,0.02585574984550476,hadamard,0.07323165237903595,0.002833923790603876,0.009306993335485458,0.9237060546875,4,0.009119578637182713,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.584944486618042,0.011074758134782314,17.97359848022461,3,0.0315520241856575,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k3v4,0.9618398547172546,0.08422239869832993,hadamard,0.2861837148666382,0.011074758134782314,0.0376124233007431,0.8595215082168579,4,0.009119578637182713,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.14538908004760742,0.002833923790603876,4.665687561035156,4,0.008795862086117268,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v3,0.9800933003425598,0.040176015347242355,hadamard,0.07323165237903595,0.002833923790603876,0.009306993335485458,0.9237060546875,3,0.03346668928861618,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.24200339615345,0.002856082748621702,4.664907455444336,4,0.008646748028695583,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k4v4,0.9888970851898193,0.022361397743225098,randomized_hadamard,0.07380425930023193,0.002856082748621702,0.009272081777453423,0.920703113079071,4,0.008828800171613693,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.6739286184310913,0.010769659653306007,17.356996536254883,3,0.031008943915367126,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k3v4,0.9675527215003967,0.07334151118993759,randomized_hadamard,0.27829962968826294,0.010769659653306007,0.03257925808429718,0.8590087890625,4,0.008828800171613693,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.24200339615345,0.002856082748621702,4.664907455444336,4,0.008646748028695583,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k4v3,0.9806568622589111,0.03840820491313934,randomized_hadamard,0.07380425930023193,0.002856082748621702,0.009272081777453423,0.920703113079071,3,0.03189084306359291,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.9060593843460083,0.005280223675072193,7.911644458770752,4,0.010802684351801872,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.11.self_attn,11,hadamard_lm,randortho_lm_k4v4,0.9758235216140747,0.05536176636815071,random_orthogonal,0.13644668459892273,0.005280223675072193,0.017353149130940437,0.9115966558456421,4,0.009401211515069008,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,2.5210299491882324,0.01949889585375786,25.892250061035156,3,0.038924504071474075,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.11.self_attn,11,hadamard_lm,randortho_lm_k3v4,0.9285393357276917,0.19123025238513947,random_orthogonal,0.5038725137710571,0.01949889585375786,0.06625387817621231,0.8443359136581421,4,0.009401211515069008,per_token_head_rms
