a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,qjl_method,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_relative_mse,w_bits
3,activation and value bit reduction in fake quant,0.6704909801483154,0.014321776106953621,8.513542175292969,4,0.004438548348844051,0.014140953309834003,K4V3,hadamard_lm,model.layers.1.self_attn,1,0.7517712116241455,0.6128931045532227,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.5155627131462097,2.3173205852508545,0.9307671189308167,0.20144503470510244,0.00885886512696743,,0.14004844427108765,0.014321776106953621,0.031729817390441895,0.8146728277206421,3,0.5910376906394958,0.60708087682724,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.2.self_attn,2,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,1.8818938732147217,0.1533660590648651,40.90449523925781,4,0.05558626726269722,0.06733019649982452,K4V4,absmax,model.layers.2.self_attn,2,0.23300005495548248,1.001711368560791,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.19977222383022308,1.5006853342056274,0.7536027133464813,0.36555323625604313,0.12110686302185059,,0.6944690942764282,0.1533660590648651,0.19800834357738495,0.611621081829071,4,0.9199665784835815,0.9293186068534851,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,1.2507890462875366,0.044891998171806335,11.445384979248047,4,0.008110258728265762,0.017285166308283806,K4V4,hadamard_lm,model.layers.2.self_attn,2,0.30367740988731384,2.527055263519287,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.4131973087787628,5.07549524307251,0.9195944468180338,0.23048600057760874,0.032168906182050705,,0.2032790333032608,0.044891998171806335,0.04388926923274994,0.809252917766571,4,0.6511788368225098,0.6540877819061279,4
4,rotated non-uniform W/A and KV fake quant,0.38467222452163696,0.010644237510859966,2.9367644786834717,4,0.0012599955080077052,0.010496659204363823,K4V4,hadamard_lm,model.layers.2.self_attn,2,0.9176701307296753,0.16340896487236023,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.7163968086242676,0.8687406778335571,0.9824521938959757,0.03684958602146556,0.0029647231567651033,,0.04819902032613754,0.010644237510859966,0.013010651804506779,0.8939208984375,4,0.10632403939962387,0.11501675099134445,4
4,weight and key bit reduction in fake quant,1.129104495048523,0.03396080806851387,8.567084312438965,3,0.0038266521878540516,0.03798602893948555,K3V4,hadamard_lm,model.layers.2.self_attn,2,0.7353099584579468,0.5181275010108948,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.45375582575798035,2.6601955890655518,0.9603303074836731,0.0883996117239197,0.007537458557635546,,0.15378063917160034,0.03396080806851387,0.040457744151353836,0.8255615234375,4,0.25383472442626953,0.2616925835609436,3
3,activation and value bit reduction in fake quant,0.4424816370010376,0.01516955066472292,4.200398921966553,4,0.0029242553282529116,0.012102412059903145,K4V3,hadamard_lm,model.layers.2.self_attn,2,0.870245099067688,0.25329479575157166,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.6658694744110107,1.0236802101135254,0.9636520743370056,0.08203904571322103,0.006580442655831575,,0.06869044899940491,0.01516955066472292,0.018343832343816757,0.874951183795929,3,0.2366124391555786,0.26370927691459656,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.3.self_attn,3,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,3.1025891304016113,0.027084549888968468,42.17667770385742,4,0.04735756665468216,0.07582928985357285,K4V4,absmax,model.layers.3.self_attn,3,0.47959116101264954,0.8990392684936523,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.6015884280204773,0.7097600102424622,0.8598661621411642,0.24373974899450937,0.061747439205646515,,0.809417724609375,0.027084549888968468,0.21228787302970886,0.5560547113418579,4,0.6221142411231995,0.6297408938407898,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,5.454924583435059,0.03191310167312622,31.28175926208496,4,0.009191944263875484,0.01801369898021221,K4V4,hadamard_lm,model.layers.3.self_attn,3,0.6835066080093384,0.8109901547431946,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.83840411901474,0.41399845480918884,0.9771343866984049,0.04903797215471665,0.01465635560452938,,0.9537182450294495,0.03191310167312622,0.05519477277994156,0.7704101800918579,4,0.12326561659574509,0.13205155730247498,4
4,rotated non-uniform W/A and KV fake quant,1.2682843208312988,0.0032997983507812023,4.702748775482178,4,0.0015476505504921079,0.01032798457890749,K4V4,hadamard_lm,model.layers.3.self_attn,3,0.9727168083190918,0.05382688716053963,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.956096887588501,0.0906822457909584,0.9951043526331583,0.009862123018441101,0.001952617196366191,,0.09861397743225098,0.0032997983507812023,0.030768785625696182,0.8211669921875,4,0.026086101308465004,0.03520694002509117,4
4,weight and key bit reduction in fake quant,3.6275689601898193,0.014381264336407185,14.346785545349121,3,0.0038518807850778103,0.03561192750930786,K3V4,hadamard_lm,model.layers.3.self_attn,3,0.918915331363678,0.15565630793571472,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8622071146965027,0.29859283566474915,0.9883444507916769,0.023657595893989008,0.0052109370008111,,0.4297819137573242,0.014381264336407185,0.09521484375,0.695751965045929,4,0.06190996989607811,0.07012107223272324,3
3,activation and value bit reduction in fake quant,2.082695484161377,0.005327526479959488,5.851968765258789,4,0.0035947386641055346,0.01228093821555376,K4V3,hadamard_lm,model.layers.3.self_attn,3,0.9519336223602295,0.09587959945201874,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9432998895645142,0.11230794340372086,0.9889027873675028,0.022398045208926003,0.004512470681220293,,0.15921232104301453,0.005327526479959488,0.035603638738393784,0.8098388910293579,3,0.05908692628145218,0.08901330828666687,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.4.self_attn,4,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,6.73798942565918,0.03922500088810921,119.89266204833984,4,0.06454800069332123,0.10154371708631516,K4V4,absmax,model.layers.4.self_attn,4,0.2615458369255066,1.4566694498062134,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.6511655449867249,0.6211373209953308,0.8551817138989767,0.27897491057713825,0.06831903755664825,,2.582705497741699,0.03922500088810921,0.41617435216903687,0.584716796875,4,0.7040576934814453,0.719201385974884,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,7.077383041381836,0.019903142005205154,33.78199005126953,4,0.011527198366820812,0.020336853340268135,K4V4,hadamard_lm,model.layers.4.self_attn,4,0.49201133847236633,1.6402584314346313,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.8775713443756104,0.2947927415370941,0.967523475488027,0.07367178207884233,0.01430610753595829,,1.3104896545410156,0.019903142005205154,0.10679453611373901,0.776684582233429,4,0.19518204033374786,0.2034112811088562,4
4,rotated non-uniform W/A and KV fake quant,1.564988136291504,0.0029449532739818096,9.960770606994629,4,0.002360244281589985,0.011111442930996418,K4V4,hadamard_lm,model.layers.4.self_attn,4,0.9523775577545166,0.09305490553379059,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9713487029075623,0.05679439753293991,0.9938157200813293,0.012456266054262718,0.0021735471673309803,,0.19390559196472168,0.0029449532739818096,0.055221132934093475,0.8359375,4,0.03283500671386719,0.04182819649577141,4
4,weight and key bit reduction in fake quant,4.667538166046143,0.012233092449605465,29.764028549194336,3,0.006498469039797783,0.03752433508634567,K3V4,hadamard_lm,model.layers.4.self_attn,4,0.8810170888900757,0.23073597252368927,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9078452587127686,0.18449397385120392,0.9853198329607645,0.02981287178893884,0.0057258158922195435,,0.8054678440093994,0.012233092449605465,0.18370963633060455,0.723559558391571,4,0.0772143304347992,0.08616562187671661,3
3,activation and value bit reduction in fake quant,2.89454984664917,0.005175734870135784,13.431995391845703,4,0.005482420325279236,0.01418529637157917,K4V3,hadamard_lm,model.layers.4.self_attn,4,0.9139809608459473,0.16506852209568024,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9580820202827454,0.08222062885761261,0.986154039700826,0.028129868675023317,0.005192869808524847,,0.34078773856163025,0.005175734870135784,0.06906566023826599,0.8231445550918579,3,0.07371431589126587,0.10468980669975281,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.5.self_attn,5,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,8.747369766235352,0.0391070619225502,87.76815795898438,4,0.04331458732485771,0.08281966298818588,K4V4,absmax,model.layers.5.self_attn,5,0.22186534106731415,1.2304400205612183,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.5848321914672852,0.8508979678153992,0.8395894169807434,0.35603006556630135,0.051984772086143494,,2.5669472217559814,0.0391070619225502,0.35413122177124023,0.588427722454071,4,0.9727908372879028,0.987252950668335,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,14.549946784973145,0.07930443435907364,121.44856262207031,4,0.013323595747351646,0.02169843204319477,K4V4,hadamard_lm,model.layers.5.self_attn,5,0.6143929362297058,1.0313708782196045,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.8727683424949646,0.2825322449207306,0.9628944198290507,0.08395282551646233,0.01734822802245617,,5.205461502075195,0.07930443435907364,0.11253262311220169,0.7385498285293579,4,0.22118665277957916,0.23017525672912598,4
4,rotated non-uniform W/A and KV fake quant,1.976093053817749,0.0031521248165518045,9.336798667907715,4,0.0018068192293867469,0.01031513325870037,K4V4,hadamard_lm,model.layers.5.self_attn,5,0.9668956398963928,0.06514755636453629,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9681748747825623,0.0634579136967659,0.9923186103502909,0.01548609610957404,0.0017999577103182673,,0.20690222084522247,0.0031521248165518045,0.060651518404483795,0.809985339641571,4,0.042851511389017105,0.05147320404648781,4
4,weight and key bit reduction in fake quant,5.056909084320068,0.01271215733140707,27.830101013183594,3,0.005056110210716724,0.034482698887586594,K3V4,hadamard_lm,model.layers.5.self_attn,5,0.9186737537384033,0.15663032233715057,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9162025451660156,0.16755303740501404,0.9833283623059591,0.03412204748019576,0.0049407291226089,,0.8344129323959351,0.01271215733140707,0.1645973175764084,0.699633777141571,4,0.09236930310726166,0.10097607225179672,3
3,activation and value bit reduction in fake quant,3.831465721130371,0.006256819702684879,11.604104042053223,4,0.004468174185603857,0.012744755484163761,K4V3,hadamard_lm,model.layers.5.self_attn,5,0.9440461993217468,0.11381395906209946,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9617244005203247,0.07520289719104767,0.9830421805381775,0.03470293851569295,0.004545431584119797,,0.41069120168685913,0.006256819702684879,0.06371518224477768,0.799023449420929,3,0.0950952097773552,0.12486713379621506,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.6.self_attn,6,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,10.363121032714844,0.06320444494485855,119.85315704345703,4,0.05947279930114746,0.09416934102773666,K4V4,absmax,model.layers.6.self_attn,6,0.2802816927433014,1.343686580657959,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.6864398717880249,0.5494627356529236,0.8483225305875143,0.27343189467986423,0.07446473091840744,,3.550741195678711,0.06320444494485855,0.3285180628299713,0.5638427734375,4,0.6863581538200378,0.7053907513618469,4
