activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9884313941001892,E2M1,0,,mxfp4,32,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,mxfp4_e2m1_fake_quant,0.023354481905698776,1.0,0,4.574671268463135,12.332876205444336,0.0006208011182025075,0,1048576,0.00934600830078125,0.06118340417742729,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,16.31629753112793
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9937325119972229,E2M1,0,,rot_mxfp4,32,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,mxfp4_e2m1_fake_quant,0.01277852337807417,1.0,0,4.574671268463135,12.332876205444336,0.0006208011182025075,0,1048576,0.00934600830078125,0.06118340417742729,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.935192108154297
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957373142242432,,0,16,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,non-uniform codebook,0.008702411316335201,1.0,0,4.574671268463135,12.332876205444336,0.0006208011182025075,0,1048576,0.00934600830078125,0.06118340417742729,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.60360336303711
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9842584729194641,,0,8,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,non-uniform codebook,0.03148922696709633,1.0,0,4.574671268463135,12.332876205444336,0.0006208011182025075,0,1048576,0.00934600830078125,0.06118340417742729,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,15.018379211425781
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921050071716309,E2M1,0,,mxfp4,32,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,mxfp4_e2m1_fake_quant,0.018960624933242798,1.0,0,57.7076530456543,53.965023040771484,1.2747649634547997e-05,0,2883584,0.015680139884352684,0.0031952750869095325,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,17.221473693847656
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9953202605247498,E2M1,0,,rot_mxfp4,32,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,mxfp4_e2m1_fake_quant,0.011183248832821846,1.0,0,57.7076530456543,53.965023040771484,1.2747649634547997e-05,0,2883584,0.015680139884352684,0.0031952750869095325,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.514320373535156
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9974109530448914,,0,16,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,non-uniform codebook,0.007469763979315758,1.0,0,57.7076530456543,53.965023040771484,1.2747649634547997e-05,0,2883584,0.015680139884352684,0.0031952750869095325,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,21.266929626464844
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9822015762329102,,0,8,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,non-uniform codebook,0.037507425993680954,1.0,0,57.7076530456543,53.965023040771484,1.2747649634547997e-05,0,2883584,0.015680139884352684,0.0031952750869095325,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.258828163146973
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9923693537712097,E2M1,1,,mxfp4,32,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,mxfp4_e2m1_fake_quant,0.017367113381624222,1.0,0,21.66002655029297,15.199103355407715,0.0027918843552470207,0,1048576,0.03112506866455078,0.20746803283691406,none,none,,32768,E8M0_like_power2,group_power2,attn_input,17.602724075317383
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9944320321083069,E2M1,1,,rot_mxfp4,32,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,mxfp4_e2m1_fake_quant,0.012421404011547565,1.0,0,21.66002655029297,15.199103355407715,0.0027918843552470207,0,1048576,0.03112506866455078,0.20746803283691406,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.058292388916016
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9968054890632629,,1,16,rot_lm,,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,non-uniform codebook,0.007421597838401794,1.0,0,21.66002655029297,15.199103355407715,0.0027918843552470207,0,1048576,0.03112506866455078,0.20746803283691406,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,21.295024871826172
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9789560437202454,,1,8,rot_lm,,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,non-uniform codebook,0.042684733867645264,1.0,0,21.66002655029297,15.199103355407715,0.0027918843552470207,0,1048576,0.03112506866455078,0.20746803283691406,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,13.697273254394531
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9924378991127014,E2M1,1,,mxfp4,32,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,mxfp4_e2m1_fake_quant,0.015219432301819324,1.0,0,4.4557647705078125,9.0582914352417,0.02906838059425354,0,1048576,0.010601997375488281,0.8304318785667419,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,18.176015853881836
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9934878349304199,E2M1,1,,rot_mxfp4,32,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,mxfp4_e2m1_fake_quant,0.01345724519342184,1.0,0,4.4557647705078125,9.0582914352417,0.02906838059425354,0,1048576,0.010601997375488281,0.8304318785667419,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.710437774658203
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957215189933777,,1,16,rot_lm,,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,non-uniform codebook,0.008742086589336395,1.0,0,4.4557647705078125,9.0582914352417,0.02906838059425354,0,1048576,0.010601997375488281,0.8304318785667419,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.58384895324707
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839878678321838,,1,8,rot_lm,,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,non-uniform codebook,0.031967893242836,1.0,0,4.4557647705078125,9.0582914352417,0.02906838059425354,0,1048576,0.010601997375488281,0.8304318785667419,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,14.952859878540039
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9926987886428833,E2M1,1,,mxfp4,32,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,mxfp4_e2m1_fake_quant,0.014560147188603878,1.0,0,3.310274839401245,5.3993144035339355,0.12246042490005493,0,131072,0.0049591064453125,2.3651366233825684,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,18.36834144592285
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9930410981178284,E2M1,1,,rot_mxfp4,32,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,mxfp4_e2m1_fake_quant,0.01403697207570076,1.0,0,3.310274839401245,5.3993144035339355,0.12246042490005493,0,131072,0.0049591064453125,2.3651366233825684,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.527265548706055
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954996705055237,,1,16,rot_lm,,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,non-uniform codebook,0.008969088084995747,1.0,0,3.310274839401245,5.3993144035339355,0.12246042490005493,0,131072,0.0049591064453125,2.3651366233825684,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.472517013549805
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9838443398475647,,1,8,rot_lm,,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,non-uniform codebook,0.03203364461660385,1.0,0,3.310274839401245,5.3993144035339355,0.12246042490005493,0,131072,0.0049591064453125,2.3651366233825684,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,14.943937301635742
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9897395372390747,E2M1,1,,mxfp4,32,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,mxfp4_e2m1_fake_quant,0.02044198289513588,1.0,0,4.978344917297363,9.78817367553711,0.0002543991431593895,0,131072,0.0122528076171875,0.031655553728342056,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,16.8947696685791
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9933472275733948,E2M1,1,,rot_mxfp4,32,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,mxfp4_e2m1_fake_quant,0.013435591012239456,1.0,0,4.978344917297363,9.78817367553711,0.0002543991431593895,0,131072,0.0122528076171875,0.031655553728342056,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.717432022094727
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955601096153259,,1,16,rot_lm,,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,non-uniform codebook,0.008859931491315365,1.0,0,4.978344917297363,9.78817367553711,0.0002543991431593895,0,131072,0.0122528076171875,0.031655553728342056,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.52569580078125
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839205145835876,,1,8,rot_lm,,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,non-uniform codebook,0.03193257749080658,1.0,0,4.978344917297363,9.78817367553711,0.0002543991431593895,0,131072,0.0122528076171875,0.031655553728342056,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.957660675048828
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9923737645149231,E2M1,1,,mxfp4,32,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,mxfp4_e2m1_fake_quant,0.015300476923584938,1.0,0,3.300783634185791,7.694471836090088,0.0005660697352141142,0,1048576,0.004385948181152344,0.09370530396699905,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.152950286865234
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9935788512229919,E2M1,1,,rot_mxfp4,32,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,mxfp4_e2m1_fake_quant,0.01358364149928093,1.0,0,3.300783634185791,7.694471836090088,0.0005660697352141142,0,1048576,0.004385948181152344,0.09370530396699905,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.669837951660156
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954975843429565,,1,16,rot_lm,,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,non-uniform codebook,0.009100490249693394,1.0,0,3.300783634185791,7.694471836090088,0.0005660697352141142,0,1048576,0.004385948181152344,0.09370530396699905,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.409353256225586
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9833467602729797,,1,8,rot_lm,,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,non-uniform codebook,0.03314852714538574,1.0,0,3.300783634185791,7.694471836090088,0.0005660697352141142,0,1048576,0.004385948181152344,0.09370530396699905,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.795358657836914
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9902474880218506,E2M1,1,,mxfp4,32,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,mxfp4_e2m1_fake_quant,0.021895604208111763,1.0,0,13.740264892578125,31.567033767700195,-1.7391372239217162e-05,0,2883584,0.01712799072265625,0.005979569628834724,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.5964298248291
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9944188594818115,E2M1,1,,rot_mxfp4,32,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,mxfp4_e2m1_fake_quant,0.012686089612543583,1.0,0,13.740264892578125,31.567033767700195,-1.7391372239217162e-05,0,2883584,0.01712799072265625,0.005979569628834724,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,18.96672248840332
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9966580867767334,,1,16,rot_lm,,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,non-uniform codebook,0.008446499705314636,1.0,0,13.740264892578125,31.567033767700195,-1.7391372239217162e-05,0,2883584,0.01712799072265625,0.005979569628834724,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.733232498168945
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9846561551094055,,1,8,rot_lm,,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,non-uniform codebook,0.03219122812151909,1.0,0,13.740264892578125,31.567033767700195,-1.7391372239217162e-05,0,2883584,0.01712799072265625,0.005979569628834724,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.922624588012695
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894230365753174,E2M1,2,,mxfp4,32,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,mxfp4_e2m1_fake_quant,0.021970489993691444,1.0,0,9.196806907653809,9.912516593933105,0.004524987190961838,0,1048576,0.025089263916015625,0.21944093704223633,none,none,,32768,E8M0_like_power2,group_power2,attn_input,16.581602096557617
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9948230385780334,E2M1,2,,rot_mxfp4,32,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,mxfp4_e2m1_fake_quant,0.010962116532027721,1.0,0,9.196806907653809,9.912516593933105,0.004524987190961838,0,1048576,0.025089263916015625,0.21944093704223633,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.601055145263672
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9963427186012268,,2,16,rot_lm,,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,non-uniform codebook,0.008028063923120499,1.0,0,9.196806907653809,9.912516593933105,0.004524987190961838,0,1048576,0.025089263916015625,0.21944093704223633,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.95389175415039
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839058518409729,,2,8,rot_lm,,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,non-uniform codebook,0.03285619243979454,1.0,0,9.196806907653809,9.912516593933105,0.004524987190961838,0,1048576,0.025089263916015625,0.21944093704223633,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,14.83382797241211
4,4,64,,MXFP4 E2M1 fake quant with 32-value group scales,0.991669774055481,E2M1,2,,mxfp4,32,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,mxfp4_e2m1_fake_quant,0.016740761697292328,1.0,0,3.9380156993865967,8.473280906677246,0.013783506117761135,0,1048576,0.007427215576171875,0.8005107045173645,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,17.76224708557129
4,4,64,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9935458302497864,E2M1,2,,rot_mxfp4,32,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,mxfp4_e2m1_fake_quant,0.01343508344143629,1.0,0,3.9380156993865967,8.473280906677246,0.013783506117761135,0,1048576,0.007427215576171875,0.8005107045173645,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.71759605407715
4,4,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956068396568298,,2,16,rot_lm,,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,non-uniform codebook,0.00893842987716198,1.0,0,3.9380156993865967,8.473280906677246,0.013783506117761135,0,1048576,0.007427215576171875,0.8005107045173645,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.48738670349121
3,3,64,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9835013151168823,,2,8,rot_lm,,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,non-uniform codebook,0.03290080279111862,1.0,0,3.9380156993865967,8.473280906677246,0.013783506117761135,0,1048576,0.007427215576171875,0.8005107045173645,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,14.827934265136719
