method_key,method,bits,relative_mse,cosine,sqnr_db
ffn_fp16,fp16,FP16,0.0,1.0000254999507556,96.06340997869319
ffn_mxfp4_w4a4,mxfp4,W4A4,0.0599078011106361,0.9727196855978533,12.332545410503041
ffn_rot_lm_w3a4,rot_lm,W3A4,0.06937780256637117,0.9659276713024486,11.78774356842041
ffn_rot_lm_w4a4,rot_lm,W4A4,0.029818080619654873,0.9854456159201536,15.517956083471125
ffn_rot_mxfp4_w4a4,rot_mxfp4,W4A4,0.0457468924366615,0.9778140566565774,13.62018433484164
