a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9992766976356506,model.layers.3.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0015143502969294786,block_hadamard_last_dim,hadamard,11,linear,28.197736740112305,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9982889890670776,model.layers.3.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.003784091677516699,block_hadamard_last_dim,hadamard,11,linear,24.220382690429688,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9763601422309875,model.layers.3.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.047260530292987823,none,none,,linear,13.255014419555664,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9827314019203186,model.layers.3.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.03445513918995857,block_hadamard_last_dim,hadamard,11,linear,14.627460479736328,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9879703521728516,model.layers.3.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.024027040228247643,block_hadamard_last_dim,hadamard,11,linear,16.192996978759766,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9723237156867981,model.layers.3.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.05513903126120567,block_hadamard_last_dim,hadamard,11,linear,12.585409164428711,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9883303046226501,model.layers.3.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.02329285256564617,none,none,,linear,16.327774047851562,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9891765117645264,model.layers.3.self_attn.o_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.021554768085479736,block_hadamard_last_dim,hadamard,11,linear,16.664566040039062,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.992926299571991,model.layers.3.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.014145844615995884,block_hadamard_last_dim,hadamard,11,linear,18.493711471557617,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9830924272537231,model.layers.3.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.03354213014245033,block_hadamard_last_dim,hadamard,11,linear,14.74409294128418,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9905787706375122,model.layers.3.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.018771154806017876,none,none,,linear,17.26508903503418,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9907562136650085,model.layers.3.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.018422385677695274,block_hadamard_last_dim,hadamard,11,linear,17.346540451049805,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.994059681892395,model.layers.3.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.011890705674886703,block_hadamard_last_dim,hadamard,11,linear,19.2479248046875,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9861089587211609,model.layers.3.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.02766011655330658,block_hadamard_last_dim,hadamard,11,linear,15.581459999084473,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9884147047996521,model.layers.3.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.02310164086520672,none,none,,linear,16.363571166992188,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.988642156124115,model.layers.3.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.022639252245426178,block_hadamard_last_dim,hadamard,11,linear,16.451379776000977,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9926166534423828,model.layers.3.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.014784443192183971,block_hadamard_last_dim,hadamard,11,linear,18.301950454711914,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9826705455780029,model.layers.3.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03442667797207832,block_hadamard_last_dim,hadamard,11,linear,14.631048202514648,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9860820770263672,model.layers.3.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.02767004445195198,none,none,,linear,15.579901695251465,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9896643161773682,model.layers.3.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.02056610956788063,block_hadamard_last_dim,hadamard,11,linear,16.868478775024414,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9932335019111633,model.layers.3.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.013491643592715263,block_hadamard_last_dim,hadamard,11,linear,18.699352264404297,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.983710765838623,model.layers.3.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.03232932835817337,block_hadamard_last_dim,hadamard,11,linear,14.904032707214355,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9965173006057739,model.layers.4.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.007188012823462486,none,none,,linear,21.433910369873047,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9979771375656128,model.layers.4.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.004304120782762766,block_hadamard_last_dim,hadamard,11,linear,23.661155700683594,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9986768960952759,model.layers.4.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.002690891269594431,block_hadamard_last_dim,hadamard,11,linear,25.701038360595703,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.996814489364624,model.layers.4.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.0067133828997612,block_hadamard_last_dim,hadamard,11,linear,21.7305850982666,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9966702461242676,model.layers.4.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.006746171973645687,none,none,,linear,21.70942497253418,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9982398748397827,model.layers.4.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.0037367159966379404,block_hadamard_last_dim,hadamard,11,linear,24.275100708007812,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9988632798194885,model.layers.4.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0023137275129556656,block_hadamard_last_dim,hadamard,11,linear,26.35687828063965,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9972240924835205,model.layers.4.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.00586066534742713,block_hadamard_last_dim,hadamard,11,linear,22.32052993774414,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9785529971122742,model.layers.4.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.04319791495800018,none,none,,linear,13.64537239074707,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9836460947990417,model.layers.4.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.0326707549393177,block_hadamard_last_dim,hadamard,11,linear,14.858407974243164,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9891078472137451,model.layers.4.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.02182297594845295,block_hadamard_last_dim,hadamard,11,linear,16.61086082458496,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9744243025779724,model.layers.4.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.05090209096670151,block_hadamard_last_dim,hadamard,11,linear,12.93264389038086,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9873737692832947,model.layers.4.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.025153210386633873,none,none,,linear,15.99406623840332,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9884191751480103,model.layers.4.self_attn.o_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.023040924221277237,block_hadamard_last_dim,hadamard,11,linear,16.375001907348633,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9923533201217651,model.layers.4.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.015259847976267338,block_hadamard_last_dim,hadamard,11,linear,18.16449737548828,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9822108745574951,model.layers.4.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.03529631718993187,block_hadamard_last_dim,hadamard,11,linear,14.522706031799316,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9905855655670166,model.layers.4.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.018767116591334343,none,none,,linear,17.266023635864258,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9907905459403992,model.layers.4.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.018362825736403465,block_hadamard_last_dim,hadamard,11,linear,17.360605239868164,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9941132664680481,model.layers.4.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.011787001974880695,block_hadamard_last_dim,hadamard,11,linear,19.285966873168945,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9860902428627014,model.layers.4.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.027719572186470032,block_hadamard_last_dim,hadamard,11,linear,15.572134017944336,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9880861043930054,model.layers.4.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.023741526529192924,none,none,,linear,16.24491310119629,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.988297164440155,model.layers.4.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.023317061364650726,block_hadamard_last_dim,hadamard,11,linear,16.323261260986328,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9924317598342896,model.layers.4.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.015148473903536797,block_hadamard_last_dim,hadamard,11,linear,18.196311950683594,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9822992086410522,model.layers.4.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03514779359102249,block_hadamard_last_dim,hadamard,11,linear,14.541019439697266,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9846257567405701,model.layers.4.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.030583446845412254,none,none,,linear,15.145135879516602,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9884325265884399,model.layers.4.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.023021956905722618,block_hadamard_last_dim,hadamard,11,linear,16.378578186035156,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9924381971359253,model.layers.4.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.01507718488574028,block_hadamard_last_dim,hadamard,11,linear,18.216796875,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9818496108055115,model.layers.4.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.03599565476179123,block_hadamard_last_dim,hadamard,11,linear,14.437499046325684,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9970725774765015,model.layers.5.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.006071543321013451,none,none,,linear,22.167007446289062,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.998341977596283,model.layers.5.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.0035866438411176205,block_hadamard_last_dim,hadamard,11,linear,24.45311737060547,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.998908281326294,model.layers.5.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0022506883833557367,block_hadamard_last_dim,hadamard,11,linear,26.476844787597656,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.997320294380188,model.layers.5.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.0057593160308897495,block_hadamard_last_dim,hadamard,11,linear,22.396289825439453,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9973554015159607,model.layers.5.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.005584601312875748,none,none,,linear,22.530078887939453,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9986787438392639,model.layers.5.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.002933147130534053,block_hadamard_last_dim,hadamard,11,linear,25.326662063598633,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9991220235824585,model.layers.5.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0018296190537512302,block_hadamard_last_dim,hadamard,11,linear,27.376392364501953,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9978222250938416,model.layers.5.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.004713150672614574,block_hadamard_last_dim,hadamard,11,linear,23.266887664794922,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9780439138412476,model.layers.5.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.044246647506952286,none,none,,linear,13.541196823120117,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9834108352661133,model.layers.5.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.033070147037506104,block_hadamard_last_dim,hadamard,11,linear,14.805639266967773,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9888490438461304,model.layers.5.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.022275133058428764,block_hadamard_last_dim,hadamard,11,linear,16.52179718017578,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9748560190200806,model.layers.5.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.049910180270671844,block_hadamard_last_dim,hadamard,11,linear,13.018108367919922,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9875655770301819,model.layers.5.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.024785492569208145,none,none,,linear,16.05802345275879,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9886103272438049,model.layers.5.self_attn.o_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.022677313536405563,block_hadamard_last_dim,hadamard,11,linear,16.44408416748047,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9924447536468506,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.015087350271642208,block_hadamard_last_dim,hadamard,11,linear,18.213871002197266,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.981959342956543,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.03577679768204689,block_hadamard_last_dim,hadamard,11,linear,14.463985443115234,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9909647107124329,model.layers.5.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.01802770607173443,none,none,,linear,17.440595626831055,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9912459850311279,model.layers.5.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.01747439056634903,block_hadamard_last_dim,hadamard,11,linear,17.575979232788086,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9944101572036743,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.011208971962332726,block_hadamard_last_dim,hadamard,11,linear,19.50434112548828,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9868064522743225,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.02631852962076664,block_hadamard_last_dim,hadamard,11,linear,15.797384262084961,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9879705309867859,model.layers.5.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.02395770139992237,none,none,,linear,16.205547332763672,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9882192015647888,model.layers.5.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.02346332184970379,block_hadamard_last_dim,hadamard,11,linear,16.296104431152344,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9923902750015259,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.015213869512081146,block_hadamard_last_dim,hadamard,11,linear,18.177602767944336,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9822136759757996,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03531000763177872,block_hadamard_last_dim,hadamard,11,linear,14.521021842956543,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9850581884384155,model.layers.5.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.029750466346740723,none,none,,linear,15.26506233215332,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9890249967575073,model.layers.5.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.021839378401637077,block_hadamard_last_dim,hadamard,11,linear,16.60759735107422,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9926741719245911,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.014614197425544262,block_hadamard_last_dim,hadamard,11,linear,18.352249145507812,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9827362298965454,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.03424288332462311,block_hadamard_last_dim,hadamard,11,linear,14.654296875,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9969363212585449,model.layers.6.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.006339338142424822,none,none,,linear,21.97956085205078,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.998347282409668,model.layers.6.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.003573138965293765,block_hadamard_last_dim,hadamard,11,linear,24.469501495361328,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9988986849784851,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0022698508109897375,block_hadamard_last_dim,hadamard,11,linear,26.440027236938477,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9973552823066711,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.005677090026438236,block_hadamard_last_dim,hadamard,11,linear,22.458742141723633,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9975372552871704,model.layers.6.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.005028602667152882,none,none,,linear,22.98552703857422,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.998725414276123,model.layers.6.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.002873545279726386,block_hadamard_last_dim,hadamard,11,linear,25.41581916809082,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9991269111633301,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0018090313533321023,block_hadamard_last_dim,hadamard,11,linear,27.425539016723633,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9978761076927185,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.004753364250063896,block_hadamard_last_dim,hadamard,11,linear,23.229990005493164,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9754921793937683,model.layers.6.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.04925389215350151,none,none,,linear,13.075593948364258,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,Hadamard rotation + MXFP4 E2M1 fake quant,0.9818016886711121,model.layers.6.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.036292172968387604,block_hadamard_last_dim,hadamard,11,linear,14.401870727539062,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9874929785728455,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.025054480880498886,block_hadamard_last_dim,hadamard,11,linear,16.011146545410156,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,32,non-uniform codebook fake quant; not native INT GEMM,0.9708828926086426,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.058051615953445435,block_hadamard_last_dim,hadamard,11,linear,12.361856460571289,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,32,MXFP4 E2M1 fake quant with 32-value group scales,0.9870937466621399,model.layers.6.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.02566375769674778,none,none,,linear,15.906797409057617,4,mxfp4_e2m1_fake_quant,group_power2
