a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9841794371604919,model.layers.7.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.031562868505716324,block_hadamard_last_dim,hadamard,0,linear,15.008234977722168,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9843270182609558,model.layers.7.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.031283922493457794,block_hadamard_last_dim,hadamard,0,linear,15.046788215637207,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.975252628326416,model.layers.7.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.04916763678193092,block_hadamard_last_dim,hadamard,0,linear,13.083206176757812,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9522995948791504,model.layers.7.mlp.up_proj,rot_lm,rot_lm_w2a4,,0.0940655991435051,block_hadamard_last_dim,hadamard,0,linear,10.265692710876465,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9708443284034729,model.layers.7.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.06033496558666229,none,none,,linear,12.19430923461914,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9872414469718933,model.layers.7.mlp.down_proj,rot_absmax,rot_absmax_w4a4,,0.026027480140328407,block_hadamard_last_dim,hadamard,0,linear,15.84567928314209,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9909104704856873,model.layers.7.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.018109092488884926,block_hadamard_last_dim,hadamard,0,linear,17.42103385925293,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9786680340766907,model.layers.7.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.042225345969200134,block_hadamard_last_dim,hadamard,0,linear,13.744267463684082,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.979105532169342,model.layers.7.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.041410062462091446,block_hadamard_last_dim,hadamard,0,linear,13.828941345214844,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9670224189758301,model.layers.7.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.06492561846971512,block_hadamard_last_dim,hadamard,0,linear,11.875839233398438,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9366356134414673,model.layers.7.mlp.down_proj,rot_lm,rot_lm_w2a4,,0.12272673845291138,block_hadamard_last_dim,hadamard,0,linear,9.110608100891113,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9920210838317871,model.layers.8.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.016104040667414665,none,none,,linear,17.930652618408203,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9973093867301941,model.layers.8.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.005423296242952347,block_hadamard_last_dim,hadamard,0,linear,22.657365798950195,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.998079776763916,model.layers.8.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.003941367845982313,block_hadamard_last_dim,hadamard,0,linear,24.04353141784668,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9954917430877686,model.layers.8.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.009760627523064613,block_hadamard_last_dim,hadamard,0,linear,20.105220794677734,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.995590329170227,model.layers.8.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.00933203287422657,block_hadamard_last_dim,hadamard,0,linear,20.30023765563965,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9929841160774231,model.layers.8.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.015623926185071468,block_hadamard_last_dim,hadamard,0,linear,18.062097549438477,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9856731295585632,model.layers.8.self_attn.q_proj,rot_lm,rot_lm_w2a4,,0.03644353151321411,block_hadamard_last_dim,hadamard,0,linear,14.383794784545898,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9938763976097107,model.layers.8.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.012317348271608353,none,none,,linear,19.09482765197754,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.997978150844574,model.layers.8.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.004058731719851494,block_hadamard_last_dim,hadamard,0,linear,23.916095733642578,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.998574435710907,model.layers.8.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.002962165977805853,block_hadamard_last_dim,hadamard,0,linear,25.283906936645508,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9965811371803284,model.layers.8.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.007700513117015362,block_hadamard_last_dim,hadamard,0,linear,21.134803771972656,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9966861605644226,model.layers.8.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.007261424791067839,block_hadamard_last_dim,hadamard,0,linear,21.389781951904297,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9946568012237549,model.layers.8.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.012582468800246716,block_hadamard_last_dim,hadamard,0,linear,19.00234031677246,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9892079830169678,model.layers.8.self_attn.k_proj,rot_lm,rot_lm_w2a4,,0.030247516930103302,block_hadamard_last_dim,hadamard,0,linear,15.19310188293457,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9626076221466064,model.layers.8.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.07804496586322784,none,none,,linear,11.07655143737793,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9868953227996826,model.layers.8.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.02667563408613205,block_hadamard_last_dim,hadamard,0,linear,15.738851547241211,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9906549453735352,model.layers.8.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.018610728904604912,block_hadamard_last_dim,hadamard,0,linear,17.302366256713867,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9777782559394836,model.layers.8.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.043967414647340775,block_hadamard_last_dim,hadamard,0,linear,13.56869125366211,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9785879254341125,model.layers.8.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.04239701107144356,block_hadamard_last_dim,hadamard,0,linear,13.726646423339844,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9657855033874512,model.layers.8.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.06730952113866806,block_hadamard_last_dim,hadamard,0,linear,11.71923542022705,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9352297186851501,model.layers.8.self_attn.v_proj,rot_lm,rot_lm_w2a4,,0.12540195882320404,block_hadamard_last_dim,hadamard,0,linear,9.016956329345703,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9569413065910339,model.layers.8.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.09220882505178452,none,none,,linear,10.352275848388672,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9757358431816101,model.layers.8.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.05041274055838585,block_hadamard_last_dim,hadamard,0,linear,12.974596977233887,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9828581809997559,model.layers.8.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.03446023166179657,block_hadamard_last_dim,hadamard,0,linear,14.62681770324707,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9599964618682861,model.layers.8.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.07994099706411362,block_hadamard_last_dim,hadamard,0,linear,10.972304344177246,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9624406695365906,model.layers.8.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.07547423243522644,block_hadamard_last_dim,hadamard,0,linear,11.222013473510742,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9402768015861511,model.layers.8.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.1193273663520813,block_hadamard_last_dim,hadamard,0,linear,9.232599258422852,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.8899758458137512,model.layers.8.self_attn.o_proj,rot_lm,rot_lm_w2a4,,0.2167241871356964,block_hadamard_last_dim,hadamard,0,linear,6.640925884246826,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9936292171478271,model.layers.8.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.01298986840993166,none,none,,linear,18.86395263671875,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9959058165550232,model.layers.8.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.008344394154846668,block_hadamard_last_dim,hadamard,0,linear,20.786052703857422,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9971925020217896,model.layers.8.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.005807013250887394,block_hadamard_last_dim,hadamard,0,linear,22.3604736328125,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9933425188064575,model.layers.8.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.014060658402740955,block_hadamard_last_dim,hadamard,0,linear,18.519943237304688,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9933310151100159,model.layers.8.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.014039580710232258,block_hadamard_last_dim,hadamard,0,linear,18.526458740234375,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9894446730613708,model.layers.8.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.022785795852541924,block_hadamard_last_dim,hadamard,0,linear,16.423357009887695,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9791145920753479,model.layers.8.mlp.gate_proj,rot_lm,rot_lm_w2a4,,0.04802446439862251,block_hadamard_last_dim,hadamard,0,linear,13.185375213623047,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9849531054496765,model.layers.8.mlp.up_proj,direct_absmax,direct_absmax_w4a4,,0.030916351824998856,none,none,,linear,15.09811782836914,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.990317165851593,model.layers.8.mlp.up_proj,rot_absmax,rot_absmax_w4a4,,0.019810957834124565,block_hadamard_last_dim,hadamard,0,linear,17.03094482421875,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9933374524116516,model.layers.8.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.013408474624156952,block_hadamard_last_dim,hadamard,0,linear,18.726205825805664,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.984246015548706,model.layers.8.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03145713731646538,block_hadamard_last_dim,hadamard,0,linear,15.022807121276855,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9843810200691223,model.layers.8.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.031186237931251526,block_hadamard_last_dim,hadamard,0,linear,15.060369491577148,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9753379821777344,model.layers.8.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.04904038459062576,block_hadamard_last_dim,hadamard,0,linear,13.094461441040039,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9524020552635193,model.layers.8.mlp.up_proj,rot_lm,rot_lm_w2a4,,0.0939401388168335,block_hadamard_last_dim,hadamard,0,linear,10.271488189697266,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9715189337730408,model.layers.8.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.058879394084215164,none,none,,linear,12.30036735534668,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9871744513511658,model.layers.8.mlp.down_proj,rot_absmax,rot_absmax_w4a4,,0.02617904357612133,block_hadamard_last_dim,hadamard,0,linear,15.82046127319336,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9907832741737366,model.layers.8.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.018366312608122826,block_hadamard_last_dim,hadamard,0,linear,17.359779357910156,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9783512949943542,model.layers.8.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.0428595207631588,block_hadamard_last_dim,hadamard,0,linear,13.679527282714844,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9787880778312683,model.layers.8.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.04205302894115448,block_hadamard_last_dim,hadamard,0,linear,13.7620267868042,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9665351510047913,model.layers.8.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.06591028720140457,block_hadamard_last_dim,hadamard,0,linear,11.810466766357422,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9353460073471069,model.layers.8.mlp.down_proj,rot_lm,rot_lm_w2a4,,0.12517549097537994,block_hadamard_last_dim,hadamard,0,linear,9.02480697631836,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9916449785232544,model.layers.9.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.01684432104229927,none,none,,linear,17.735464096069336,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9971722364425659,model.layers.9.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.005707981996238232,block_hadamard_last_dim,hadamard,0,linear,22.43517303466797,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9979835748672485,model.layers.9.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0041582039557397366,block_hadamard_last_dim,hadamard,0,linear,23.810941696166992,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9951612949371338,model.layers.9.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.010401173494756222,block_hadamard_last_dim,hadamard,0,linear,19.82917594909668,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9953076839447021,model.layers.9.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.009876451455056667,block_hadamard_last_dim,hadamard,0,linear,20.05398941040039,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9924690127372742,model.layers.9.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.01648978516459465,block_hadamard_last_dim,hadamard,0,linear,17.827850341796875,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9849281311035156,model.layers.9.self_attn.q_proj,rot_lm,rot_lm_w2a4,,0.037839386612176895,block_hadamard_last_dim,hadamard,0,linear,14.220558166503906,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9936935901641846,model.layers.9.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.012660309672355652,none,none,,linear,18.975557327270508,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9978691935539246,model.layers.9.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.004288138821721077,block_hadamard_last_dim,hadamard,0,linear,23.677310943603516,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9985005259513855,model.layers.9.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0031262130942195654,block_hadamard_last_dim,hadamard,0,linear,25.049816131591797,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9964415431022644,model.layers.9.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.00800560973584652,block_hadamard_last_dim,hadamard,0,linear,20.966054916381836,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9964869022369385,model.layers.9.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.007615405600517988,block_hadamard_last_dim,hadamard,0,linear,21.183069229125977,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9943539500236511,model.layers.9.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.013084826990962029,block_hadamard_last_dim,hadamard,0,linear,18.832319259643555,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9889415502548218,model.layers.9.self_attn.k_proj,rot_lm,rot_lm_w2a4,,0.03163211792707443,block_hadamard_last_dim,hadamard,0,linear,14.998717308044434,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9618729948997498,model.layers.9.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.07984551042318344,none,none,,linear,10.977495193481445,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9867919683456421,model.layers.9.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.027062304317951202,block_hadamard_last_dim,hadamard,0,linear,15.676351547241211,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9904795289039612,model.layers.9.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.01895991899073124,block_hadamard_last_dim,hadamard,0,linear,17.221635818481445,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9775528311729431,model.layers.9.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.04439414665102959,block_hadamard_last_dim,hadamard,0,linear,13.526742935180664,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9781615734100342,model.layers.9.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.04324928671121597,block_hadamard_last_dim,hadamard,0,linear,13.64021110534668,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9651848673820496,model.layers.9.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.06845778971910477,block_hadamard_last_dim,hadamard,0,linear,11.645771026611328,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.93345707654953,model.layers.9.self_attn.v_proj,rot_lm,rot_lm_w2a4,,0.12871304154396057,block_hadamard_last_dim,hadamard,0,linear,8.90377426147461,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9576354622840881,model.layers.9.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.08997227996587753,none,none,,linear,10.45891284942627,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9725825786590576,model.layers.9.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.05720708891749382,block_hadamard_last_dim,hadamard,0,linear,12.425500869750977,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9814388155937195,model.layers.9.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.037144165486097336,block_hadamard_last_dim,hadamard,0,linear,14.301094055175781,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9576218724250793,model.layers.9.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.08495928347110748,block_hadamard_last_dim,hadamard,0,linear,10.707892417907715,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9586642980575562,model.layers.9.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.0825812816619873,block_hadamard_last_dim,hadamard,0,linear,10.831183433532715,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9360260367393494,model.layers.9.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.1279447376728058,block_hadamard_last_dim,hadamard,0,linear,8.929776191711426,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.8818500638008118,model.layers.9.self_attn.o_proj,rot_lm,rot_lm_w2a4,,0.23404857516288757,block_hadamard_last_dim,hadamard,0,linear,6.306939601898193,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9937703609466553,model.layers.9.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.012701078318059444,none,none,,linear,18.961593627929688,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9959918856620789,model.layers.9.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.008167455904185772,block_hadamard_last_dim,hadamard,0,linear,20.879133224487305,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9972440004348755,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.005707186181098223,block_hadamard_last_dim,hadamard,0,linear,22.435779571533203,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9934282898902893,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.01384536549448967,block_hadamard_last_dim,hadamard,0,linear,18.586956024169922,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9935064911842346,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.013602720573544502,block_hadamard_last_dim,hadamard,0,linear,18.663742065429688,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9896666407585144,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.022124851122498512,block_hadamard_last_dim,hadamard,0,linear,16.551197052001953,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9796417355537415,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w2a4,,0.04688139259815216,block_hadamard_last_dim,hadamard,0,linear,13.289995193481445,2,non-uniform codebook,block_rms
