a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.0.self_attn,0,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,0.00033006208832375705,6.96955169132707e-08,4.532122147793416e-06,16,5.4551524186763345e-08,1.2817568517675682e-07,K16V16,fp16,model.layers.0.self_attn,0,0.9999998807907104,7.027966830719379e-08,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000008344650269,6.624493664730835e-08,0.9999998807907104,1.0411869766357995e-07,0.9999999403953552,5.4129712860155145e-08,4.3778541680694616e-08,7.251662026419581e-08,6.96955169132707e-08,1.6173597572333165e-08,1.0,16,6.405907271300748e-08,reconstruct,6.405907271300748e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.07568328827619553,0.007055109366774559,0.4640757441520691,4,5.4551524186763345e-08,0.008742197416722775,K4V4,hadamard_lm,model.layers.0.self_attn,0,0.9981329441070557,0.0038293786346912384,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9922678470611572,0.015459899790585041,0.992266833782196,0.01546025462448597,0.9999999403953552,5.4129712860155145e-08,4.3778541680694616e-08,0.007340682670474052,0.007055109366774559,0.002512865699827671,1.0,4,6.405907271300748e-08,reconstruct,0.0076619358733296394,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.07568328827619553,0.007055109366774559,0.4640757441520691,4,5.4551524186763345e-08,0.008742197416722775,K4V4,hadamard_lm,model.layers.0.self_attn,0,0.9981329441070557,0.0038295190315693617,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9922678470611572,0.015459897927939892,0.992266833782196,0.01546025462448597,0.9999999403953552,5.4129712860155145e-08,4.3778541680694616e-08,0.007340682670474052,0.007055109366774559,0.002512865699827671,1.0,4,6.405907271300748e-08,o_proj_absorb,0.0076619358733296394,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,-0.020481284707784653,0.010309225879609585,0.6860777139663696,4,0.0006049966905266047,0.009619292803108692,K4V4,hadamard_lm,model.layers.0.self_attn,0,0.9823610186576843,0.03754042834043503,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9030333757400513,0.20750603079795837,0.9030317068099976,0.20750746130943298,0.973868727684021,0.05835084419231862,0.0009490543743595481,0.010726517997682095,0.010309225879609585,0.005061147268861532,1.0,4,0.1734984815120697,o_proj_absorb,0.17982403934001923,4
