a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9905369281768799,model.layers.0.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.018947787582874298,none,none,,linear,17.224414825439453,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9955117106437683,model.layers.0.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.009184446185827255,block_hadamard_last_dim,hadamard,11,linear,20.369470596313477,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9970058798789978,model.layers.0.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.00611768988892436,block_hadamard_last_dim,hadamard,11,linear,22.134124755859375,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9928039908409119,model.layers.0.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.01468762569129467,block_hadamard_last_dim,hadamard,11,linear,18.330482482910156,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9874585270881653,model.layers.0.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.025044243782758713,none,none,,linear,16.012920379638672,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9916270971298218,model.layers.0.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.016784317791461945,block_hadamard_last_dim,hadamard,11,linear,17.75096321105957,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9943428635597229,model.layers.0.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.011395027860999107,block_hadamard_last_dim,hadamard,11,linear,19.432846069335938,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9865685701370239,model.layers.0.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.02681501768529415,block_hadamard_last_dim,hadamard,11,linear,15.716218948364258,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.992226243019104,model.layers.0.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.01574234664440155,none,none,,linear,18.02930450439453,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9943546056747437,model.layers.0.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.011359626427292824,block_hadamard_last_dim,hadamard,11,linear,19.446359634399414,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9962058067321777,model.layers.0.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.007652729284018278,block_hadamard_last_dim,hadamard,11,linear,21.16183853149414,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9906455278396606,model.layers.0.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.01890876330435276,block_hadamard_last_dim,hadamard,11,linear,17.233367919921875,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9924854040145874,model.layers.1.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.017208663746714592,none,none,,linear,17.642528533935547,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9976727962493896,model.layers.1.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.005752883851528168,block_hadamard_last_dim,hadamard,11,linear,22.40114402770996,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.998744785785675,model.layers.1.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0028126935940235853,block_hadamard_last_dim,hadamard,11,linear,25.50877571105957,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9971524477005005,model.layers.1.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.00670935632660985,block_hadamard_last_dim,hadamard,11,linear,21.733190536499023,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9933807849884033,model.layers.1.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.015217702835798264,none,none,,linear,18.176509857177734,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9989579916000366,model.layers.1.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.0034622817765921354,block_hadamard_last_dim,hadamard,11,linear,24.60637664794922,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9994490146636963,model.layers.1.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0014069584431126714,block_hadamard_last_dim,hadamard,11,linear,28.517187118530273,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9988573789596558,model.layers.1.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.002899500308558345,block_hadamard_last_dim,hadamard,11,linear,25.376768112182617,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9471372961997986,model.layers.1.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.1035686731338501,none,none,,linear,9.847715377807617,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.8748530149459839,model.layers.1.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.2926945388317108,block_hadamard_last_dim,hadamard,11,linear,5.335853576660156,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9073153734207153,model.layers.1.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.21125802397727966,block_hadamard_last_dim,hadamard,11,linear,6.75186824798584,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.7881242632865906,model.layers.1.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.563659131526947,block_hadamard_last_dim,hadamard,11,linear,2.489834785461426,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9860112071037292,model.layers.1.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.027843479067087173,none,none,,linear,15.552764892578125,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9887308478355408,model.layers.1.self_attn.o_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.02241446264088154,block_hadamard_last_dim,hadamard,11,linear,16.49471664428711,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9924193024635315,model.layers.1.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.015112522058188915,block_hadamard_last_dim,hadamard,11,linear,18.20663070678711,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9823384881019592,model.layers.1.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.03501472249627113,block_hadamard_last_dim,hadamard,11,linear,14.557493209838867,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9921122193336487,model.layers.1.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.015781745314598083,none,none,,linear,18.018449783325195,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9929156303405762,model.layers.1.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.014199775643646717,block_hadamard_last_dim,hadamard,11,linear,18.477184295654297,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9952723979949951,model.layers.1.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.0095497602596879,block_hadamard_last_dim,hadamard,11,linear,20.200077056884766,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9888308644294739,model.layers.1.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.022546986117959023,block_hadamard_last_dim,hadamard,11,linear,16.469114303588867,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.989295244216919,model.layers.1.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.02135271579027176,none,none,,linear,16.705469131469727,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9900188446044922,model.layers.1.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.019915005192160606,block_hadamard_last_dim,hadamard,11,linear,17.008195877075195,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9932752251625061,model.layers.1.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.013479909859597683,block_hadamard_last_dim,hadamard,11,linear,18.7031307220459,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9842463135719299,model.layers.1.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03138075768947601,block_hadamard_last_dim,hadamard,11,linear,15.033365249633789,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9876748323440552,model.layers.1.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.024527903646230698,none,none,,linear,16.103395462036133,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9909749031066895,model.layers.1.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.01797768659889698,block_hadamard_last_dim,hadamard,11,linear,17.452661514282227,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.993903636932373,model.layers.1.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.012175522744655609,block_hadamard_last_dim,hadamard,11,linear,19.145124435424805,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9852322340011597,model.layers.1.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.029381267726421356,block_hadamard_last_dim,hadamard,11,linear,15.319294929504395,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9950580596923828,model.layers.2.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.00990249589085579,none,none,,linear,20.042552947998047,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.997825562953949,model.layers.2.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.004703612066805363,block_hadamard_last_dim,hadamard,11,linear,23.275684356689453,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9985311031341553,model.layers.2.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0029888295102864504,block_hadamard_last_dim,hadamard,11,linear,25.2449893951416,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9963116645812988,model.layers.2.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.007725229021161795,block_hadamard_last_dim,hadamard,11,linear,21.120887756347656,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9961975812911987,model.layers.2.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.0077926162630319595,none,none,,linear,21.083166122436523,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9990463852882385,model.layers.2.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.002402354497462511,block_hadamard_last_dim,hadamard,11,linear,26.193628311157227,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9993765950202942,model.layers.2.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.00132198934443295,block_hadamard_last_dim,hadamard,11,linear,28.7877197265625,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9984194040298462,model.layers.2.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.003564355429261923,block_hadamard_last_dim,hadamard,11,linear,24.48019027709961,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9444854259490967,model.layers.2.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.11027113348245621,none,none,,linear,9.5753812789917,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9313889145851135,model.layers.2.self_attn.v_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.14605888724327087,block_hadamard_last_dim,hadamard,11,linear,8.354720115661621,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9516717791557312,model.layers.2.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.10206754505634308,block_hadamard_last_dim,hadamard,11,linear,9.911123275756836,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.8820683360099792,model.layers.2.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.2634289860725403,block_hadamard_last_dim,hadamard,11,linear,5.79336404800415,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9877985119819641,model.layers.2.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.0242779403924942,none,none,,linear,16.14788246154785,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9894319772720337,model.layers.2.self_attn.o_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.021038515493273735,block_hadamard_last_dim,hadamard,11,linear,16.76984977722168,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9925073981285095,model.layers.2.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.014951508492231369,block_hadamard_last_dim,hadamard,11,linear,18.253150939941406,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9827063083648682,model.layers.2.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.03431279584765434,block_hadamard_last_dim,hadamard,11,linear,14.645439147949219,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9919271469116211,model.layers.2.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.016183972358703613,none,none,,linear,17.909149169921875,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9921809434890747,model.layers.2.mlp.gate_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.015668483451008797,block_hadamard_last_dim,hadamard,11,linear,18.04973030090332,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9947292804718018,model.layers.2.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.01062874123454094,block_hadamard_last_dim,hadamard,11,linear,19.73518180847168,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9874054789543152,model.layers.2.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.02536349557340145,block_hadamard_last_dim,hadamard,11,linear,15.957908630371094,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9891284108161926,model.layers.2.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.02166822925209999,none,none,,linear,16.641765594482422,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9893295764923096,model.layers.2.mlp.up_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.021264830604195595,block_hadamard_last_dim,hadamard,11,linear,16.72338104248047,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9928664565086365,model.layers.2.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.014273464679718018,block_hadamard_last_dim,hadamard,11,linear,18.4547061920166,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9831861853599548,model.layers.2.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.033415861427783966,block_hadamard_last_dim,hadamard,11,linear,14.760473251342773,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.998812735080719,model.layers.2.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.09134536236524582,none,none,,linear,10.393135070800781,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9964675307273865,model.layers.2.mlp.down_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.043012142181396484,block_hadamard_last_dim,hadamard,11,linear,13.66408920288086,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9976047277450562,model.layers.2.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.007776644546538591,block_hadamard_last_dim,hadamard,11,linear,21.092079162597656,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.991050660610199,model.layers.2.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.01979006826877594,block_hadamard_last_dim,hadamard,11,linear,17.035526275634766,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9970293641090393,model.layers.3.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.006139678880572319,none,none,,linear,22.118545532226562,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9986048936843872,model.layers.3.self_attn.q_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.0031035342253744602,block_hadamard_last_dim,hadamard,11,linear,25.08143424987793,4,mxfp4_e2m1_fake_quant,group_power2
4,non-uniform codebook,block_rms,W4A4,64,non-uniform codebook fake quant; not native INT GEMM,0.9990677833557129,model.layers.3.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0019617134239524603,block_hadamard_last_dim,hadamard,11,linear,27.07364273071289,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,64,non-uniform codebook fake quant; not native INT GEMM,0.997722327709198,model.layers.3.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.005174789112061262,block_hadamard_last_dim,hadamard,11,linear,22.861072540283203,3,non-uniform codebook,block_rms
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,MXFP4 E2M1 fake quant with 32-value group scales,0.9972092509269714,model.layers.3.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.006044476293027401,none,none,,linear,22.186412811279297,4,mxfp4_e2m1_fake_quant,group_power2
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,64,Hadamard rotation + MXFP4 E2M1 fake quant,0.9989297389984131,model.layers.3.self_attn.k_proj,rot_mxfp4,rot_mxfp4_w4a4,32,0.002436451381072402,block_hadamard_last_dim,hadamard,11,linear,26.132421493530273,4,mxfp4_e2m1_fake_quant,group_power2
