method_key,method,bits,relative_mse,cosine,sqnr_db
mxfp4_w4a4,mxfp4,W4A4,0.024439650043458133,0.9881903366609053,17.20245583645709
rot_lm_w3a4,rot_lm,W3A4,0.035734266337527375,0.9829998972353997,16.515834594701793
rot_lm_w4a4,rot_lm,W4A4,0.014696282567456365,0.9928141216953079,20.355546115280745
rot_mxfp4_w4a4,rot_mxfp4,W4A4,0.02208369986650038,0.9894129904833707,18.490541931870695
