bits,block_size,codebook,cosine,element_format,int_gemm_friendly,layer,levels,method,mxfp4_group_size,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
4,32,gaussian_lloyd_max_standard_normal,0.9955430030822754,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.008898403495550156,polar_hadamard_blockwise,hadamard,11,,,,20.506877899169922,1.0,0,3.8892481327056885,8.143416404724121,1.1429627193138003e-05,0,524288,0.00750732421875,0.011014769785106182
3,32,gaussian_lloyd_max_standard_normal,0.9838043451309204,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03216305375099182,polar_hadamard_blockwise,hadamard,11,,,,14.926427841186523,1.0,0,3.8892481327056885,8.143416404724121,1.1429627193138003e-05,0,524288,0.00750732421875,0.011014769785106182
4,32,,0.994148850440979,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.0.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.015085532329976559,none,none,,131072,E8M0_like_power2,group_power2,18.214393615722656,1.0,0,55.27106857299805,68.61408233642578,1.1386696314730216e-06,0,4194304,0.012922048568725586,0.008297734893858433
4,32,,0.9943928718566895,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.0.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012852167710661888,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.910236358642578,1.0,0,55.27106857299805,68.61408233642578,1.1386696314730216e-06,0,4194304,0.012922048568725586,0.008297734893858433
4,32,gaussian_lloyd_max_standard_normal,0.9964041113853455,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.00885901227593422,polar_hadamard_blockwise,hadamard,11,,,,20.526145935058594,1.0,0,55.27106857299805,68.61408233642578,1.1386696314730216e-06,0,4194304,0.012922048568725586,0.008297734893858433
3,32,gaussian_lloyd_max_standard_normal,0.9846851229667664,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.03206326439976692,polar_hadamard_blockwise,hadamard,11,,,,14.939922332763672,1.0,0,55.27106857299805,68.61408233642578,1.1386696314730216e-06,0,4194304,0.012922048568725586,0.008297734893858433
4,32,,0.9995622634887695,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.0.mlp.gate_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01402705442160368,none,none,,360448,E8M0_like_power2,group_power2,18.53033447265625,1.0,0,4.574338912963867,38.06026840209961,-1.965004048543051e-05,0,11534336,0.004749298095703125,0.016550811007618904
4,32,,0.9961730241775513,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.0.mlp.gate_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012942410074174404,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.87984848022461,1.0,0,4.574338912963867,38.06026840209961,-1.965004048543051e-05,0,11534336,0.004749298095703125,0.016550811007618904
4,32,gaussian_lloyd_max_standard_normal,0.9981878995895386,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.gate_proj,16,hadamard_lm,,non-uniform codebook,0.008927039802074432,polar_hadamard_blockwise,hadamard,11,,,,20.4929256439209,1.0,0,4.574338912963867,38.06026840209961,-1.965004048543051e-05,0,11534336,0.004749298095703125,0.016550811007618904
3,32,gaussian_lloyd_max_standard_normal,0.9863279461860657,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.gate_proj,8,hadamard_lm,,non-uniform codebook,0.03239218518137932,polar_hadamard_blockwise,hadamard,11,,,,14.895597457885742,1.0,0,4.574338912963867,38.06026840209961,-1.965004048543051e-05,0,11534336,0.004749298095703125,0.016550811007618904
4,32,,0.9993700981140137,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.0.mlp.up_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013766997493803501,none,none,,360448,E8M0_like_power2,group_power2,18.61160659790039,1.0,0,3.243784189224243,12.798120498657227,-7.822275165381143e-07,0,11534336,0.0036104375030845404,0.016835834830999374
4,32,,0.996048629283905,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.0.mlp.up_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012967321090400219,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.871498107910156,1.0,0,3.243784189224243,12.798120498657227,-7.822275165381143e-07,0,11534336,0.0036104375030845404,0.016835834830999374
4,32,gaussian_lloyd_max_standard_normal,0.998090922832489,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.up_proj,16,hadamard_lm,,non-uniform codebook,0.008937859907746315,polar_hadamard_blockwise,hadamard,11,,,,20.48766326904297,1.0,0,3.243784189224243,12.798120498657227,-7.822275165381143e-07,0,11534336,0.0036104375030845404,0.016835834830999374
3,32,gaussian_lloyd_max_standard_normal,0.9862033724784851,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.up_proj,8,hadamard_lm,,non-uniform codebook,0.03243348002433777,polar_hadamard_blockwise,hadamard,11,,,,14.89006519317627,1.0,0,3.243784189224243,12.798120498657227,-7.822275165381143e-07,0,11534336,0.0036104375030845404,0.016835834830999374
4,32,,0.9995295405387878,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.0.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013998113572597504,none,none,,360448,E8M0_like_power2,group_power2,18.539304733276367,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,32,,0.9961204528808594,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.0.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012933679856359959,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.88277816772461,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,32,gaussian_lloyd_max_standard_normal,0.9981269240379333,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.00892446655780077,polar_hadamard_blockwise,hadamard,11,,,,20.494176864624023,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
3,32,gaussian_lloyd_max_standard_normal,0.9862975478172302,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.03236320987343788,polar_hadamard_blockwise,hadamard,11,,,,14.899483680725098,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,32,,0.9932309985160828,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.015355152077972889,none,none,,131072,E8M0_like_power2,group_power2,18.13745880126953,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,32,,0.9943024516105652,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012840923853218555,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.914037704467773,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,32,gaussian_lloyd_max_standard_normal,0.9963231682777405,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.0088485823944211,polar_hadamard_blockwise,hadamard,11,,,,20.53126335144043,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
3,32,gaussian_lloyd_max_standard_normal,0.9846175312995911,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03201979398727417,polar_hadamard_blockwise,hadamard,11,,,,14.94581413269043,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,32,,0.9919217228889465,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.016203319653868675,none,none,,16384,E8M0_like_power2,group_power2,17.903959274291992,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,32,,0.9936789870262146,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012694473378360271,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.96385383605957,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,32,gaussian_lloyd_max_standard_normal,0.9956573843955994,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.008762853220105171,polar_hadamard_blockwise,hadamard,11,,,,20.573543548583984,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
3,32,gaussian_lloyd_max_standard_normal,0.9840433597564697,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.03179654851555824,polar_hadamard_blockwise,hadamard,11,,,,14.976200103759766,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,32,,0.9928011894226074,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014388058334589005,none,none,,16384,E8M0_like_power2,group_power2,18.419979095458984,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,32,,0.9935404658317566,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012920352630317211,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.887256622314453,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,32,gaussian_lloyd_max_standard_normal,0.9955644011497498,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.008893133141100407,polar_hadamard_blockwise,hadamard,11,,,,20.50945281982422,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
3,32,gaussian_lloyd_max_standard_normal,0.9837645292282104,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03228103369474411,polar_hadamard_blockwise,hadamard,11,,,,14.910526275634766,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,32,,0.9937618970870972,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013757506385445595,none,none,,131072,E8M0_like_power2,group_power2,18.61460304260254,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,32,,0.9941045045852661,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012953740544617176,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.876049041748047,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,32,gaussian_lloyd_max_standard_normal,0.9961340427398682,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.00892788264900446,polar_hadamard_blockwise,hadamard,11,,,,20.492515563964844,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
3,32,gaussian_lloyd_max_standard_normal,0.9843003749847412,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.03238150104880333,polar_hadamard_blockwise,hadamard,11,,,,14.8970308303833,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,32,,0.9980140328407288,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.gate_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013949551619589329,none,none,,360448,E8M0_like_power2,group_power2,18.554397583007812,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,32,,0.9958199858665466,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.gate_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01297436747699976,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.869136810302734,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,32,gaussian_lloyd_max_standard_normal,0.9978530406951904,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,16,hadamard_lm,,non-uniform codebook,0.008936958387494087,polar_hadamard_blockwise,hadamard,11,,,,20.488101959228516,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
3,32,gaussian_lloyd_max_standard_normal,0.9859848022460938,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,8,hadamard_lm,,non-uniform codebook,0.032428160309791565,polar_hadamard_blockwise,hadamard,11,,,,14.890776634216309,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,32,,0.998936653137207,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.up_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013769936747848988,none,none,,360448,E8M0_like_power2,group_power2,18.610681533813477,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,32,,0.9959781765937805,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.up_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012966221198439598,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.871864318847656,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,32,gaussian_lloyd_max_standard_normal,0.9980050325393677,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.up_proj,16,hadamard_lm,,non-uniform codebook,0.008941875770688057,polar_hadamard_blockwise,hadamard,11,,,,20.485713958740234,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
3,32,gaussian_lloyd_max_standard_normal,0.986128032207489,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.up_proj,8,hadamard_lm,,non-uniform codebook,0.032429251819849014,polar_hadamard_blockwise,hadamard,11,,,,14.890630722045898,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,32,,0.9991322755813599,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01382733229547739,none,none,,360448,E8M0_like_power2,group_power2,18.59261703491211,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,32,,0.9959983229637146,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012950253672897816,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.87721824645996,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,32,gaussian_lloyd_max_standard_normal,0.9980365037918091,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.008928654715418816,polar_hadamard_blockwise,hadamard,11,,,,20.492137908935547,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
3,32,gaussian_lloyd_max_standard_normal,0.9861553311347961,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.03241399675607681,polar_hadamard_blockwise,hadamard,11,,,,14.892674446105957,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,32,,0.993853747844696,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014129554852843285,none,none,,131072,E8M0_like_power2,group_power2,18.498714447021484,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,32,,0.9940658211708069,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01293685007840395,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.8817138671875,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,32,gaussian_lloyd_max_standard_normal,0.9960960149765015,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.008919245563447475,polar_hadamard_blockwise,hadamard,11,,,,20.496719360351562,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
3,32,gaussian_lloyd_max_standard_normal,0.984227180480957,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03239057958126068,polar_hadamard_blockwise,hadamard,11,,,,14.89581298828125,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,32,,0.9924682378768921,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.015074774622917175,none,none,,16384,E8M0_like_power2,group_power2,18.217491149902344,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,32,,0.9935379028320312,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012916814535856247,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.888446807861328,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,32,gaussian_lloyd_max_standard_normal,0.9955471754074097,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.008921569213271141,polar_hadamard_blockwise,hadamard,11,,,,20.495586395263672,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
3,32,gaussian_lloyd_max_standard_normal,0.983742892742157,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.03231191262602806,polar_hadamard_blockwise,hadamard,11,,,,14.906373023986816,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,32,,0.9929758310317993,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01401995774358511,none,none,,16384,E8M0_like_power2,group_power2,18.53253173828125,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,32,,0.9934985637664795,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.012977497652173042,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.86808967590332,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,32,gaussian_lloyd_max_standard_normal,0.9955278038978577,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.008934060111641884,polar_hadamard_blockwise,hadamard,11,,,,20.489511489868164,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
3,32,gaussian_lloyd_max_standard_normal,0.9836478233337402,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.0324690081179142,polar_hadamard_blockwise,hadamard,11,,,,14.885310173034668,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,32,,0.993743360042572,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013600844889879227,none,none,,131072,E8M0_like_power2,group_power2,18.66434097290039,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
4,32,,0.9940847158432007,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01294645294547081,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.87849235534668,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
4,32,gaussian_lloyd_max_standard_normal,0.9961095452308655,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.008945995941758156,polar_hadamard_blockwise,hadamard,11,,,,20.483713150024414,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
