a_bits,block_size,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_block_size,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,mxfp4_group_size,o_proj_domain_block_size,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.8713618516921997,0.02330349013209343,16.384307861328125,3,0.006416607648134232,0.036128778010606766,K3V4,64,hadamard_lm,hadamard,model.layers.7.self_attn,7,0.8854218125343323,0.24591615796089172,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8879867196083069,0.25487393140792847,0.8879829049110413,0.254874587059021,0.986542820930481,0.027340687811374664,0.007674183696508408,0.3107234835624695,0.02330349013209343,0.043088361620903015,0.801586925983429,4,0.06793127208948135,o_proj_absorb,0.07652244716882706,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.8.self_attn,8,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7001795768737793,0.006230050232261419,22.158079147338867,4,0.008452779613435268,0.017125971615314484,K4V4,64,hadamard_lm,hadamard,model.layers.8.self_attn,8,0.9221961498260498,0.1569090634584427,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9297793507575989,0.1513679176568985,0.9297766089439392,0.15136966109275818,0.9862829645474752,0.027629311196506023,0.009950490668416023,0.3913857638835907,0.006230050232261419,0.018940243870019913,0.890942394733429,4,0.06448466330766678,o_proj_absorb,0.07249027490615845,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,2.216423988342285,0.004337109625339508,12.525349617004395,4,0.004271385259926319,0.013008709996938705,K4V4,64,hadamard_lm,hadamard,model.layers.8.self_attn,8,0.9385057687759399,0.1310090273618698,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9488081932067871,0.12071960419416428,0.9488063454627991,0.12071926891803741,0.9899256428082784,0.0204564081504941,0.006535647436976433,0.2724669575691223,0.004337109625339508,0.014013757929205894,0.905712902545929,4,0.050562191754579544,o_proj_absorb,0.05942863970994949,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.7482843399047852,0.003445871639996767,10.798054695129395,4,0.0029636011458933353,0.011743666604161263,K4V4,64,hadamard_lm,hadamard,model.layers.8.self_attn,8,0.9529626369476318,0.09919634461402893,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9578064680099487,0.09549453109502792,0.957804262638092,0.09549512714147568,0.9927178025245667,0.014705022176106771,0.004519147332757711,0.2164773941040039,0.003445871639996767,0.011701956391334534,0.9092041254043579,4,0.036632318049669266,o_proj_absorb,0.045243848115205765,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,5.349735260009766,0.01674673520028591,38.712650299072266,3,0.007621044293045998,0.03847620263695717,K3V4,64,hadamard_lm,hadamard,model.layers.8.self_attn,8,0.8623940944671631,0.31981170177459717,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8825883865356445,0.3325141668319702,0.8825860619544983,0.33251655101776123,0.9834882020950317,0.0337595601255695,0.011501186527311802,1.052067518234253,0.01674673520028591,0.04636316001415253,0.844799816608429,4,0.08215644955635071,o_proj_absorb,0.0910363420844078,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.9.self_attn,9,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.8547782897949219,0.008078989572823048,10.768921852111816,4,0.005446631461381912,0.013889631256461143,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9421844482421875,0.12120389193296432,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9593534469604492,0.09044444561004639,0.9593514800071716,0.09044500440359116,0.9897609353065491,0.020599661394953728,0.008053330704569817,0.2220175862312317,0.008078989572823048,0.021353015676140785,0.905444324016571,4,0.048299022018909454,o_proj_absorb,0.05732813850045204,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7663848400115967,0.005781988613307476,7.049101829528809,4,0.003280394244939089,0.01169099286198616,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9473837018013,0.1120746061205864,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9623106122016907,0.08402986079454422,0.9623087048530579,0.08403034508228302,0.9925247232119242,0.015075397677719593,0.00491424510255456,0.15889403223991394,0.005781988613307476,0.015809370204806328,0.9183349609375,4,0.03703155368566513,o_proj_absorb,0.04583422467112541,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.144914984703064,0.0045874821953475475,6.757518768310547,4,0.0020482123363763094,0.010520757175981998,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9583021402359009,0.08782527595758438,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9692928194999695,0.06719820201396942,0.9692909121513367,0.067198745906353,0.9949760039647421,0.01011333412801226,0.0032508803997188807,0.12606796622276306,0.0045874821953475475,0.013768642209470272,0.9159911870956421,4,0.02504090964794159,o_proj_absorb,0.03422946855425835,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.7572519779205322,0.016523288562893867,21.458309173583984,3,0.006022976245731115,0.035761360079050064,K3V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.8901023864746094,0.22505486011505127,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9172913432121277,0.18463705480098724,0.9172900319099426,0.18463647365570068,0.9880415002504984,0.024346818681806326,0.00867424812167883,0.4540742039680481,0.016523288562893867,0.043649911880493164,0.8573242425918579,4,0.05834323167800903,o_proj_absorb,0.06694008409976959,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.10.self_attn,10,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4273313283920288,0.009029285982251167,11.942574501037598,4,0.005944902542978525,0.014354272745549679,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9449458718299866,0.11014344543218613,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9540554881095886,0.09564300626516342,0.9540519118309021,0.09564258903265,0.9903172453244528,0.01950364156315724,0.007055145222693682,0.2184351533651352,0.009029285982251167,0.023201068863272667,0.901416003704071,4,0.045510876923799515,o_proj_absorb,0.054246410727500916,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4573748111724854,0.006710412912070751,8.265647888183594,4,0.003449983661994338,0.01192051824182272,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9490254521369934,0.10007209330797195,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9539477229118347,0.09273894876241684,0.953944206237793,0.09273827075958252,0.9927705526351929,0.014599626030152043,0.004384397994726896,0.1623373180627823,0.006710412912070751,0.01732480525970459,0.9143310785293579,4,0.035964496433734894,o_proj_absorb,0.04474344849586487,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0516695976257324,0.005602349527180195,7.567988872528076,4,0.002360949292778969,0.010798005387187004,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9603093266487122,0.07895527780056,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9652222990989685,0.07179351896047592,0.9652183055877686,0.07179376482963562,0.9950113097826639,0.010065412924935421,0.0029630460776388645,0.1355312168598175,0.005602349527180195,0.01414200384169817,0.918261706829071,4,0.024872243404388428,o_proj_absorb,0.03391227871179581,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.696845531463623,0.020825905725359917,24.971328735351562,3,0.006072394084185362,0.03620503842830658,K3V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.8818878531455994,0.24939288198947906,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8957740068435669,0.24980099499225616,0.8957707285881042,0.24979974329471588,0.9879616300264994,0.024482504309465487,0.007640841417014599,0.5038172602653503,0.020825905725359917,0.049793463200330734,0.863452136516571,4,0.0597342774271965,o_proj_absorb,0.0685901939868927,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.11.self_attn,11,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5782928466796875,0.010673793964087963,15.161623001098633,4,0.007723767776042223,0.01645559072494507,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9294813871383667,0.14565332233905792,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.948691189289093,0.10870492458343506,0.9486870765686035,0.10870496183633804,0.9900741577148438,0.01996689864123861,0.009514650329947472,0.27582237124443054,0.010673793964087963,0.028001755475997925,0.890087902545929,4,0.042662277817726135,o_proj_absorb,0.05139628425240517,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4842113256454468,0.007070558611303568,9.490612030029297,4,0.004352333024144173,0.013065471313893795,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9366288781166077,0.12878255546092987,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9529417753219604,0.09850002080202103,0.9529370665550232,0.09850091487169266,0.9925785660743713,0.014952995038280884,0.00603302801027894,0.18271087110042572,0.007070558611303568,0.017563410103321075,0.9041992425918579,4,0.03447362408041954,o_proj_absorb,0.04323346167802811,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1031911373138428,0.00547222513705492,7.833093643188477,4,0.0028414675034582615,0.011556623503565788,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9566287994384766,0.08864309638738632,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9662891626358032,0.07048158347606659,0.9662849307060242,0.07048158347606659,0.9949632883071899,0.010118321670840183,0.004035877995193005,0.14140820503234863,0.00547222513705492,0.014777815900743008,0.908447265625,4,0.023477619513869286,o_proj_absorb,0.0325368195772171,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.415198802947998,0.022151121869683266,24.97058868408203,3,0.007317972369492054,0.03808942809700966,K3V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.8644083738327026,0.3014550805091858,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8952621817588806,0.2536662220954895,0.8952582478523254,0.2536669075489044,0.9881762663523356,0.023944002265731495,0.010247179307043552,0.57240891456604,0.022151121869683266,0.06148579716682434,0.842846691608429,4,0.054266855120658875,o_proj_absorb,0.06285196542739868,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.12.self_attn,12,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.8422877192497253,0.011404342949390411,11.347384452819824,4,0.00676387082785368,0.015241645276546478,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9392515420913696,0.12279841303825378,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9570186734199524,0.08896572887897491,0.9570136070251465,0.08896579593420029,0.9876015981038412,0.025050893425941467,0.00934941042214632,0.18838801980018616,0.011404342949390411,0.027118107303977013,0.889404296875,4,0.0590393990278244,o_proj_absorb,0.06844440847635269,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,0.9949911832809448,0.007984442636370659,7.451258659362793,4,0.0035485425032675266,0.011979224160313606,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9381445050239563,0.12574222683906555,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9504533410072327,0.10281980782747269,0.9504485130310059,0.10281955450773239,0.9905409018198649,0.019141671247780323,0.005619336385279894,0.1318947821855545,0.007984442636370659,0.02121622860431671,0.9091552495956421,4,0.04825713485479355,o_proj_absorb,0.057376179844141006,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.59987872838974,0.005905315279960632,5.883327960968018,4,0.0022111795842647552,0.010734183713793755,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9579575061798096,0.08449431508779526,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9671515822410583,0.06781576573848724,0.9671462774276733,0.06781620532274246,0.9936190048853556,0.01281496036487321,0.003778752638027072,0.09754973649978638,0.005905315279960632,0.017154980450868607,0.905566394329071,4,0.032454948872327805,o_proj_absorb,0.041546035557985306,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.107449531555176,0.021376637741923332,18.158340454101562,3,0.005741043481975794,0.03536881506443024,K3V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.89091956615448,0.22475497424602509,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9116278290748596,0.1927688717842102,0.9116231203079224,0.19276878237724304,0.9850423137346903,0.030357511558880407,0.009480028413236141,0.3531200885772705,0.021376637741923332,0.051996443420648575,0.851391613483429,4,0.07585146278142929,o_proj_absorb,0.0845075249671936,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.13.self_attn,13,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.5714073181152344,0.011908364482223988,13.790031433105469,4,0.006640899460762739,0.01542149018496275,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9442889094352722,0.11007178574800491,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.96307373046875,0.07394800335168839,0.963069498538971,0.07394801825284958,0.9904345472653707,0.01927308350180586,0.008909180760383606,0.220570906996727,0.011908364482223988,0.03642676770687103,0.8871825933456421,4,0.04226917028427124,o_proj_absorb,0.05128163844347,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.259049892425537,0.00883682444691658,8.890233993530273,4,0.0039305477403104305,0.012423021718859673,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9480823278427124,0.10194619745016098,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9668341875076294,0.06590552628040314,0.9668295979499817,0.06590606272220612,0.9929486314455668,0.014279241518427929,0.005559536628425121,0.16367875039577484,0.00883682444691658,0.024373376742005348,0.9026855230331421,4,0.03334764018654823,o_proj_absorb,0.042418334633111954,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6977521777153015,0.00734648248180747,8.221885681152344,4,0.0025505723897367716,0.01108222920447588,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.959137499332428,0.08382843434810638,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9714706540107727,0.05944247916340828,0.9714658856391907,0.059443142265081406,0.9951077699661255,0.009861089677239457,0.0036826366558670998,0.13607412576675415,0.00734648248180747,0.02311166189610958,0.906982421875,4,0.023350059986114502,o_proj_absorb,0.03276702016592026,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.5652828216552734,0.027563123032450676,26.093490600585938,3,0.006963113788515329,0.0373784564435482,K3V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.8995715379714966,0.20308341085910797,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9236095547676086,0.1597757637500763,0.9236050844192505,0.15977638959884644,0.9888828794161478,0.02257973188534379,0.009255108423531055,0.5105338096618652,0.027563123032450676,0.07107371836900711,0.842700183391571,4,0.051520973443984985,o_proj_absorb,0.06020704284310341,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.14.self_attn,14,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.2448084354400635,0.013076662085950375,13.799947738647461,4,0.006381646264344454,0.01492384821176529,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9401059746742249,0.1188211515545845,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9552767276763916,0.09310396015644073,0.9552733302116394,0.09310293197631836,0.9904006520907084,0.01944336590046684,0.006999229080975056,0.2943611443042755,0.013076662085950375,0.039757028222084045,0.9003661870956421,4,0.04494922235608101,o_proj_absorb,0.05363645404577255,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1857140064239502,0.007283008191734552,9.086471557617188,4,0.003725408110767603,0.012256242334842682,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9553366899490356,0.0874963253736496,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9689269065856934,0.06174083426594734,0.9689229726791382,0.06174105778336525,0.9929549296696981,0.014249696706732115,0.004317160230129957,0.1639435738325119,0.007283008191734552,0.020820895209908485,0.90869140625,4,0.03470652177929878,o_proj_absorb,0.04353412613272667,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.032936692237854,0.006326579954475164,8.04753589630127,4,0.0024735985789448023,0.011113728396594524,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9655613303184509,0.06890296190977097,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9733468294143677,0.054497264325618744,0.9733431935310364,0.054496560245752335,0.9951978524525961,0.009677462124576172,0.0028944623190909624,0.14241397380828857,0.006326579954475164,0.02163211815059185,0.910717785358429,4,0.02366432547569275,o_proj_absorb,0.03300324082374573,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.3475804328918457,0.021404830738902092,25.326095581054688,3,0.006688415072858334,0.037258051335811615,K3V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.8936222791671753,0.20654745399951935,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9191620349884033,0.16161999106407166,0.9191582202911377,0.16162022948265076,0.9885474244753519,0.023415854045500357,0.007372355554252863,0.48183172941207886,0.021404830738902092,0.0700204148888588,0.848681628704071,4,0.05618679150938988,o_proj_absorb,0.06500867009162903,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.15.self_attn,15,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1999479532241821,0.007815674878656864,15.949034690856934,4,0.00656890170648694,0.015160794369876385,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.952106237411499,0.09451822936534882,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9634357690811157,0.07355740666389465,0.9634335041046143,0.0735568180680275,0.990969697634379,0.01817301893606782,0.008886962197721004,0.2717016935348511,0.007815674878656864,0.023587921634316444,0.8902832269668579,4,0.039063192903995514,o_proj_absorb,0.047574568539857864,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.9150277376174927,0.006458688993006945,10.702451705932617,4,0.0036301512736827135,0.012212117202579975,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9543373584747314,0.09259659796953201,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9646105766296387,0.07420451939105988,0.9646080732345581,0.07420453429222107,0.9935641090075175,0.013015022578959664,0.00583032239228487,0.22452786564826965,0.006458688993006945,0.020236631855368614,0.9029785394668579,4,0.029584594070911407,o_proj_absorb,0.03841106593608856,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.120300054550171,0.004674949217587709,9.146111488342285,4,0.002407956402748823,0.010935709811747074,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9685727953910828,0.0634189322590828,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9744614362716675,0.05240790545940399,0.9744595289230347,0.05240694060921669,0.9955153067906698,0.00902364356443286,0.003909488208591938,0.1625184863805771,0.004674949217587709,0.016047120094299316,0.9066406488418579,4,0.020753486081957817,o_proj_absorb,0.02983996458351612,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.891486167907715,0.017444396391510963,30.450931549072266,3,0.006318354047834873,0.036389920860528946,K3V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.909179151058197,0.17635448276996613,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9244387745857239,0.15224210917949677,0.9244369864463806,0.15224048495292664,0.9895079334576925,0.021327422310908634,0.009806795977056026,0.6064316034317017,0.017444396391510963,0.05014817416667938,0.8437744379043579,4,0.04785711690783501,o_proj_absorb,0.05685708671808243,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.16.self_attn,16,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.6102542877197266,0.01334309857338667,16.629154205322266,4,0.007010713219642639,0.015544665046036243,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9424538612365723,0.11552396416664124,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9582222104072571,0.08479442447423935,0.9582180976867676,0.08479497581720352,0.9891301194826762,0.02191245835274458,0.009469200856983662,0.30034488439559937,0.01334309857338667,0.03250514715909958,0.8879638910293579,4,0.04925746098160744,o_proj_absorb,0.05859614163637161,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3825762271881104,0.008426188491284847,10.227253913879395,4,0.0036909065674990416,0.012333576567471027,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9507917761802673,0.09810670465230942,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9664018750190735,0.06748521327972412,0.966398298740387,0.0674847736954689,0.992212156454722,0.015750524510319035,0.005983194336295128,0.18966828286647797,0.008426188491284847,0.021077260375022888,0.903979480266571,4,0.03757747262716293,o_proj_absorb,0.04682483524084091,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6805133819580078,0.006356589961796999,8.694207191467285,4,0.0024607640225440264,0.011048276908695698,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9626511335372925,0.07600152492523193,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9715564250946045,0.057702481746673584,0.971552848815918,0.05770225450396538,0.9944920341173807,0.011090770286197463,0.0039244950748980045,0.1430829018354416,0.006356589961796999,0.019042782485485077,0.9073241949081421,4,0.02688705176115036,o_proj_absorb,0.03590065613389015,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.468261241912842,0.024043086916208267,28.544164657592773,3,0.006491389591246843,0.03732428327202797,K3V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9021276235580444,0.2106940895318985,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9219018220901489,0.16699649393558502,0.9218986630439758,0.16699576377868652,0.9869569142659506,0.026409565936774015,0.009865032508969307,0.5411949753761292,0.024043086916208267,0.06472256034612656,0.842700183391571,4,0.0628722757101059,o_proj_absorb,0.07184498757123947,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.17.self_attn,17,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
