layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
11,attn_mxfp4_w4a4_hlm_k4v4,0.01996689864123861,0.010673793964087963,0.028001755475997925,0.890087902545929,0.10870496183633804,0.9486870765686035,0.14565332233905792,0.9294813871383667
11,attn_rot_lm_w3a4_hlm_k3v4,0.023944002265731495,0.022151121869683266,0.06148579716682434,0.842846691608429,0.2536669075489044,0.8952582478523254,0.3014550805091858,0.8644083738327026
11,attn_rot_lm_w4a4_hlm_k4v4,0.010118321670840183,0.00547222513705492,0.014777815900743008,0.908447265625,0.07048158347606659,0.9662849307060242,0.08864309638738632,0.9566287994384766
11,attn_rot_mxfp4_w4a4_hlm_k4v4,0.014952995038280884,0.007070558611303568,0.017563410103321075,0.9041992425918579,0.09850091487169266,0.9529370665550232,0.12878255546092987,0.9366288781166077
11,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12,attn_mxfp4_w4a4_hlm_k4v4,0.025050893425941467,0.011404342949390411,0.027118107303977013,0.889404296875,0.08896579593420029,0.9570136070251465,0.12279841303825378,0.9392515420913696
12,attn_rot_lm_w3a4_hlm_k3v4,0.030357511558880407,0.021376637741923332,0.051996443420648575,0.851391613483429,0.19276878237724304,0.9116231203079224,0.22475497424602509,0.89091956615448
12,attn_rot_lm_w4a4_hlm_k4v4,0.01281496036487321,0.005905315279960632,0.017154980450868607,0.905566394329071,0.06781620532274246,0.9671462774276733,0.08449431508779526,0.9579575061798096
12,attn_rot_mxfp4_w4a4_hlm_k4v4,0.019141671247780323,0.007984442636370659,0.02121622860431671,0.9091552495956421,0.10281955450773239,0.9504485130310059,0.12574222683906555,0.9381445050239563
12,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
13,attn_mxfp4_w4a4_hlm_k4v4,0.01927308350180586,0.011908364482223988,0.03642676770687103,0.8871825933456421,0.07394801825284958,0.963069498538971,0.11007178574800491,0.9442889094352722
13,attn_rot_lm_w3a4_hlm_k3v4,0.02257973188534379,0.027563123032450676,0.07107371836900711,0.842700183391571,0.15977638959884644,0.9236050844192505,0.20308341085910797,0.8995715379714966
13,attn_rot_lm_w4a4_hlm_k4v4,0.009861089677239457,0.00734648248180747,0.02311166189610958,0.906982421875,0.059443142265081406,0.9714658856391907,0.08382843434810638,0.959137499332428
13,attn_rot_mxfp4_w4a4_hlm_k4v4,0.014279241518427929,0.00883682444691658,0.024373376742005348,0.9026855230331421,0.06590606272220612,0.9668295979499817,0.10194619745016098,0.9480823278427124
13,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
14,attn_mxfp4_w4a4_hlm_k4v4,0.01944336590046684,0.013076662085950375,0.039757028222084045,0.9003661870956421,0.09310293197631836,0.9552733302116394,0.1188211515545845,0.9401059746742249
14,attn_rot_lm_w3a4_hlm_k3v4,0.023415854045500357,0.021404830738902092,0.0700204148888588,0.848681628704071,0.16162022948265076,0.9191582202911377,0.20654745399951935,0.8936222791671753
14,attn_rot_lm_w4a4_hlm_k4v4,0.009677462124576172,0.006326579954475164,0.02163211815059185,0.910717785358429,0.054496560245752335,0.9733431935310364,0.06890296190977097,0.9655613303184509
14,attn_rot_mxfp4_w4a4_hlm_k4v4,0.014249696706732115,0.007283008191734552,0.020820895209908485,0.90869140625,0.06174105778336525,0.9689229726791382,0.0874963253736496,0.9553366899490356
14,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
15,attn_mxfp4_w4a4_hlm_k4v4,0.01817301893606782,0.007815674878656864,0.023587921634316444,0.8902832269668579,0.0735568180680275,0.9634335041046143,0.09451822936534882,0.952106237411499
15,attn_rot_lm_w3a4_hlm_k3v4,0.021327422310908634,0.017444396391510963,0.05014817416667938,0.8437744379043579,0.15224048495292664,0.9244369864463806,0.17635448276996613,0.909179151058197
15,attn_rot_lm_w4a4_hlm_k4v4,0.00902364356443286,0.004674949217587709,0.016047120094299316,0.9066406488418579,0.05240694060921669,0.9744595289230347,0.0634189322590828,0.9685727953910828
15,attn_rot_mxfp4_w4a4_hlm_k4v4,0.013015022578959664,0.006458688993006945,0.020236631855368614,0.9029785394668579,0.07420453429222107,0.9646080732345581,0.09259659796953201,0.9543373584747314
15,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
16,attn_mxfp4_w4a4_hlm_k4v4,0.02191245835274458,0.01334309857338667,0.03250514715909958,0.8879638910293579,0.08479497581720352,0.9582180976867676,0.11552396416664124,0.9424538612365723
16,attn_rot_lm_w3a4_hlm_k3v4,0.026409565936774015,0.024043086916208267,0.06472256034612656,0.842700183391571,0.16699576377868652,0.9218986630439758,0.2106940895318985,0.9021276235580444
16,attn_rot_lm_w4a4_hlm_k4v4,0.011090770286197463,0.006356589961796999,0.019042782485485077,0.9073241949081421,0.05770225450396538,0.971552848815918,0.07600152492523193,0.9626511335372925
16,attn_rot_mxfp4_w4a4_hlm_k4v4,0.015750524510319035,0.008426188491284847,0.021077260375022888,0.903979480266571,0.0674847736954689,0.966398298740387,0.09810670465230942,0.9507917761802673
