bits,block_size,codebook,cosine,element_format,int_gemm_friendly,layer,levels,method,mxfp4_group_size,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
4,64,,0.9938901662826538,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013823354616761208,none,none,,131072,E8M0_like_power2,group_power2,18.5938663482666,1.0,0,3.955517292022705,13.835434913635254,-2.1600704712909646e-05,0,4194304,0.0073282718658447266,0.027066970244050026
4,64,,0.9941094517707825,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013147128745913506,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.811691284179688,1.0,0,3.955517292022705,13.835434913635254,-2.1600704712909646e-05,0,4194304,0.0073282718658447266,0.027066970244050026
4,64,gaussian_lloyd_max_standard_normal,0.9961070418357849,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.009175693616271019,polar_hadamard_blockwise,hadamard,11,,,,20.373611450195312,1.0,0,3.955517292022705,13.835434913635254,-2.1600704712909646e-05,0,4194304,0.0073282718658447266,0.027066970244050026
3,64,gaussian_lloyd_max_standard_normal,0.9838474988937378,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03341701999306679,polar_hadamard_blockwise,hadamard,11,,,,14.760322570800781,1.0,0,3.955517292022705,13.835434913635254,-2.1600704712909646e-05,0,4194304,0.0073282718658447266,0.027066970244050026
4,64,,0.993008553981781,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01396977063268423,none,none,,16384,E8M0_like_power2,group_power2,18.548107147216797,1.0,0,4.241898059844971,9.853123664855957,2.1099986042827368e-05,0,524288,0.008642196655273438,0.050235357135534286
4,64,,0.9934173226356506,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013138904236257076,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.814409255981445,1.0,0,4.241898059844971,9.853123664855957,2.1099986042827368e-05,0,524288,0.008642196655273438,0.050235357135534286
4,64,gaussian_lloyd_max_standard_normal,0.9954294562339783,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.009138328954577446,polar_hadamard_blockwise,hadamard,11,,,,20.391332626342773,1.0,0,4.241898059844971,9.853123664855957,2.1099986042827368e-05,0,524288,0.008642196655273438,0.050235357135534286
3,64,gaussian_lloyd_max_standard_normal,0.9832154512405396,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.03330592066049576,polar_hadamard_blockwise,hadamard,11,,,,14.774785995483398,1.0,0,4.241898059844971,9.853123664855957,2.1099986042827368e-05,0,524288,0.008642196655273438,0.050235357135534286
4,64,,0.9929839968681335,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014009285718202591,none,none,,16384,E8M0_like_power2,group_power2,18.53584098815918,1.0,0,3.2281312942504883,11.36874771118164,3.153118996124249e-06,0,524288,0.0037384033203125,0.011515459045767784
4,64,,0.9934033751487732,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013160103932023048,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.80740737915039,1.0,0,3.2281312942504883,11.36874771118164,3.153118996124249e-06,0,524288,0.0037384033203125,0.011515459045767784
4,64,gaussian_lloyd_max_standard_normal,0.9954155683517456,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.009151658043265343,polar_hadamard_blockwise,hadamard,11,,,,20.38500213623047,1.0,0,3.2281312942504883,11.36874771118164,3.153118996124249e-06,0,524288,0.0037384033203125,0.011515459045767784
3,64,gaussian_lloyd_max_standard_normal,0.9831099510192871,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.033494170755147934,polar_hadamard_blockwise,hadamard,11,,,,14.7503080368042,1.0,0,3.2281312942504883,11.36874771118164,3.153118996124249e-06,0,524288,0.0037384033203125,0.011515459045767784
4,64,,0.9936150908470154,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013446819968521595,none,none,,131072,E8M0_like_power2,group_power2,18.713804244995117,1.0,0,4.791666507720947,41.50532150268555,-1.5918436702122563e-06,0,4194304,0.0036568641662597656,0.014546234160661697
4,64,,0.993931233882904,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013152817264199257,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.809812545776367,1.0,0,4.791666507720947,41.50532150268555,-1.5918436702122563e-06,0,4194304,0.0036568641662597656,0.014546234160661697
4,64,gaussian_lloyd_max_standard_normal,0.9959444403648376,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.009171726182103157,polar_hadamard_blockwise,hadamard,11,,,,20.375490188598633,1.0,0,4.791666507720947,41.50532150268555,-1.5918436702122563e-06,0,4194304,0.0036568641662597656,0.014546234160661697
3,64,gaussian_lloyd_max_standard_normal,0.9836587905883789,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.03344808891415596,polar_hadamard_blockwise,hadamard,11,,,,14.756287574768066,1.0,0,4.791666507720947,41.50532150268555,-1.5918436702122563e-06,0,4194304,0.0036568641662597656,0.014546234160661697
4,64,,0.9976528882980347,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.mlp.gate_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014063876122236252,none,none,,360448,E8M0_like_power2,group_power2,18.518949508666992,1.0,0,3.6254215240478516,44.03361511230469,-3.4028049412881956e-05,0,11534336,0.0033909191843122244,0.01918177306652069
4,64,,0.9957278370857239,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.mlp.gate_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013155831955373287,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.80881690979004,1.0,0,3.6254215240478516,44.03361511230469,-3.4028049412881956e-05,0,11534336,0.0033909191843122244,0.01918177306652069
4,64,gaussian_lloyd_max_standard_normal,0.9977264404296875,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.gate_proj,16,hadamard_lm,,non-uniform codebook,0.00917379092425108,polar_hadamard_blockwise,hadamard,11,,,,20.37451171875,1.0,0,3.6254215240478516,44.03361511230469,-3.4028049412881956e-05,0,11534336,0.0033909191843122244,0.01918177306652069
3,64,gaussian_lloyd_max_standard_normal,0.9853917956352234,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.gate_proj,8,hadamard_lm,,non-uniform codebook,0.033428311347961426,polar_hadamard_blockwise,hadamard,11,,,,14.758854866027832,1.0,0,3.6254215240478516,44.03361511230469,-3.4028049412881956e-05,0,11534336,0.0033909191843122244,0.01918177306652069
4,64,,0.9987599849700928,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.mlp.up_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013830941170454025,none,none,,360448,E8M0_like_power2,group_power2,18.591482162475586,1.0,0,3.212977647781372,24.5496826171875,6.6943389356310945e-06,0,11534336,0.003121289424598217,0.01741533912718296
4,64,,0.9958343505859375,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.mlp.up_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013158615678548813,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.807897567749023,1.0,0,3.212977647781372,24.5496826171875,6.6943389356310945e-06,0,11534336,0.003121289424598217,0.01741533912718296
4,64,gaussian_lloyd_max_standard_normal,0.997843325138092,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.up_proj,16,hadamard_lm,,non-uniform codebook,0.009173448197543621,polar_hadamard_blockwise,hadamard,11,,,,20.374675750732422,1.0,0,3.212977647781372,24.5496826171875,6.6943389356310945e-06,0,11534336,0.003121289424598217,0.01741533912718296
3,64,gaussian_lloyd_max_standard_normal,0.9856042861938477,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.up_proj,8,hadamard_lm,,non-uniform codebook,0.03340617194771767,polar_hadamard_blockwise,hadamard,11,,,,14.761733055114746,1.0,0,3.212977647781372,24.5496826171875,6.6943389356310945e-06,0,11534336,0.003121289424598217,0.01741533912718296
4,64,,0.9989078044891357,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.5.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013777355663478374,none,none,,360448,E8M0_like_power2,group_power2,18.608341217041016,1.0,0,3.6053357124328613,50.53969192504883,8.498152055835817e-06,0,11534336,0.00316169043071568,0.0173198189586401
4,64,,0.9958561062812805,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.5.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013167956843972206,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.8048152923584,1.0,0,3.6053357124328613,50.53969192504883,8.498152055835817e-06,0,11534336,0.00316169043071568,0.0173198189586401
4,64,gaussian_lloyd_max_standard_normal,0.9978795051574707,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.009180406108498573,polar_hadamard_blockwise,hadamard,11,,,,20.371381759643555,1.0,0,3.6053357124328613,50.53969192504883,8.498152055835817e-06,0,11534336,0.00316169043071568,0.0173198189586401
3,64,gaussian_lloyd_max_standard_normal,0.9856142997741699,,No; needs LUT/dequant or codebook-aware MAC,model.layers.5.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.03341345116496086,polar_hadamard_blockwise,hadamard,11,,,,14.760786056518555,1.0,0,3.6053357124328613,50.53969192504883,8.498152055835817e-06,0,11534336,0.00316169043071568,0.0173198189586401
4,64,,0.9940074682235718,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014059113338589668,none,none,,131072,E8M0_like_power2,group_power2,18.52042007446289,1.0,0,4.745823383331299,16.998455047607422,9.280826816393528e-06,0,4194304,0.009702920913696289,0.02633748948574066
4,64,,0.994174063205719,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013132873922586441,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.816402435302734,1.0,0,4.745823383331299,16.998455047607422,9.280826816393528e-06,0,4194304,0.009702920913696289,0.02633748948574066
4,64,gaussian_lloyd_max_standard_normal,0.9961443543434143,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.00917032640427351,polar_hadamard_blockwise,hadamard,11,,,,20.37615203857422,1.0,0,4.745823383331299,16.998455047607422,9.280826816393528e-06,0,4194304,0.009702920913696289,0.02633748948574066
3,64,gaussian_lloyd_max_standard_normal,0.9839185476303101,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03335469588637352,polar_hadamard_blockwise,hadamard,11,,,,14.76842975616455,1.0,0,4.745823383331299,16.998455047607422,9.280826816393528e-06,0,4194304,0.009702920913696289,0.02633748948574066
4,64,,0.9928615689277649,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014253293164074421,none,none,,16384,E8M0_like_power2,group_power2,18.460847854614258,1.0,0,4.8664469718933105,11.7159423828125,0.00012017059634672478,0,524288,0.009790420532226562,0.04706135392189026
4,64,,0.9934112429618835,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01314375177025795,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.812807083129883,1.0,0,4.8664469718933105,11.7159423828125,0.00012017059634672478,0,524288,0.009790420532226562,0.04706135392189026
4,64,gaussian_lloyd_max_standard_normal,0.9954119324684143,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.009167551063001156,polar_hadamard_blockwise,hadamard,11,,,,20.377466201782227,1.0,0,4.8664469718933105,11.7159423828125,0.00012017059634672478,0,524288,0.009790420532226562,0.04706135392189026
3,64,gaussian_lloyd_max_standard_normal,0.9832077622413635,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.0333222895860672,polar_hadamard_blockwise,hadamard,11,,,,14.772652626037598,1.0,0,4.8664469718933105,11.7159423828125,0.00012017059634672478,0,524288,0.009790420532226562,0.04706135392189026
4,64,,0.9930383563041687,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013907077722251415,none,none,,16384,E8M0_like_power2,group_power2,18.56764030456543,1.0,0,3.6762471199035645,7.740264892578125,-2.9707923658861546e-06,0,524288,0.0064678192138671875,0.011273409239947796
4,64,,0.9934357404708862,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013122696429491043,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.81976890563965,1.0,0,3.6762471199035645,7.740264892578125,-2.9707923658861546e-06,0,524288,0.0064678192138671875,0.011273409239947796
4,64,gaussian_lloyd_max_standard_normal,0.9953904747962952,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.009220986627042294,polar_hadamard_blockwise,hadamard,11,,,,20.35222625732422,1.0,0,3.6762471199035645,7.740264892578125,-2.9707923658861546e-06,0,524288,0.0064678192138671875,0.011273409239947796
3,64,gaussian_lloyd_max_standard_normal,0.983066976070404,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03360873833298683,polar_hadamard_blockwise,hadamard,11,,,,14.735478401184082,1.0,0,3.6762471199035645,7.740264892578125,-2.9707923658861546e-06,0,524288,0.0064678192138671875,0.011273409239947796
4,64,,0.9937399625778198,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01359504647552967,none,none,,131072,E8M0_like_power2,group_power2,18.66619300842285,1.0,0,5.484004020690918,38.86014938354492,4.599867679644376e-06,0,4194304,0.0050258636474609375,0.014048652723431587
4,64,,0.9939848780632019,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013174004852771759,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.80282211303711,1.0,0,5.484004020690918,38.86014938354492,4.599867679644376e-06,0,4194304,0.0050258636474609375,0.014048652723431587
4,64,gaussian_lloyd_max_standard_normal,0.995997965335846,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.00917488057166338,polar_hadamard_blockwise,hadamard,11,,,,20.373994827270508,1.0,0,5.484004020690918,38.86014938354492,4.599867679644376e-06,0,4194304,0.0050258636474609375,0.014048652723431587
3,64,gaussian_lloyd_max_standard_normal,0.9837352633476257,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.033417198807001114,polar_hadamard_blockwise,hadamard,11,,,,14.760299682617188,1.0,0,5.484004020690918,38.86014938354492,4.599867679644376e-06,0,4194304,0.0050258636474609375,0.014048652723431587
4,64,,0.9983043670654297,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.mlp.gate_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01402054913341999,none,none,,360448,E8M0_like_power2,group_power2,18.532350540161133,1.0,0,3.5519936084747314,29.154335021972656,4.169222302152775e-05,0,11534336,0.004187930840998888,0.01955246739089489
4,64,,0.9958325624465942,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.mlp.gate_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013152030296623707,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.81007194519043,1.0,0,3.5519936084747314,29.154335021972656,4.169222302152775e-05,0,11534336,0.004187930840998888,0.01955246739089489
4,64,gaussian_lloyd_max_standard_normal,0.9978450536727905,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.gate_proj,16,hadamard_lm,,non-uniform codebook,0.00916922278702259,polar_hadamard_blockwise,hadamard,11,,,,20.37667465209961,1.0,0,3.5519936084747314,29.154335021972656,4.169222302152775e-05,0,11534336,0.004187930840998888,0.01955246739089489
3,64,gaussian_lloyd_max_standard_normal,0.9855247735977173,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.gate_proj,8,hadamard_lm,,non-uniform codebook,0.03341864421963692,polar_hadamard_blockwise,hadamard,11,,,,14.760111808776855,1.0,0,3.5519936084747314,29.154335021972656,4.169222302152775e-05,0,11534336,0.004187930840998888,0.01955246739089489
4,64,,0.9990457892417908,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.mlp.up_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013805407099425793,none,none,,360448,E8M0_like_power2,group_power2,18.59950828552246,1.0,0,3.2528960704803467,26.40350914001465,-1.3030316949880216e-06,0,11534336,0.003254716983065009,0.01716136746108532
4,64,,0.9958809614181519,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.mlp.up_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013169655576348305,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.804256439208984,1.0,0,3.2528960704803467,26.40350914001465,-1.3030316949880216e-06,0,11534336,0.003254716983065009,0.01716136746108532
4,64,gaussian_lloyd_max_standard_normal,0.9979068040847778,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.up_proj,16,hadamard_lm,,non-uniform codebook,0.009189079515635967,polar_hadamard_blockwise,hadamard,11,,,,20.367279052734375,1.0,0,3.2528960704803467,26.40350914001465,-1.3030316949880216e-06,0,11534336,0.003254716983065009,0.01716136746108532
3,64,gaussian_lloyd_max_standard_normal,0.9856330752372742,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.up_proj,8,hadamard_lm,,non-uniform codebook,0.03343488276004791,polar_hadamard_blockwise,hadamard,11,,,,14.758001327514648,1.0,0,3.2528960704803467,26.40350914001465,-1.3030316949880216e-06,0,11534336,0.003254716983065009,0.01716136746108532
4,64,,0.9990858435630798,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.6.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013880748301744461,none,none,,360448,E8M0_like_power2,group_power2,18.575870513916016,1.0,0,4.017277717590332,44.80765914916992,-3.3921533031389117e-06,0,11534336,0.0034023632761090994,0.017117096111178398
4,64,,0.9959258437156677,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.6.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013153724372386932,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.809513092041016,1.0,0,4.017277717590332,44.80765914916992,-3.3921533031389117e-06,0,11534336,0.0034023632761090994,0.017117096111178398
4,64,gaussian_lloyd_max_standard_normal,0.9979234933853149,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.009167218580842018,polar_hadamard_blockwise,hadamard,11,,,,20.37762451171875,1.0,0,4.017277717590332,44.80765914916992,-3.3921533031389117e-06,0,11534336,0.0034023632761090994,0.017117096111178398
3,64,gaussian_lloyd_max_standard_normal,0.9856598973274231,,No; needs LUT/dequant or codebook-aware MAC,model.layers.6.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.03342347964644432,polar_hadamard_blockwise,hadamard,11,,,,14.759483337402344,1.0,0,4.017277717590332,44.80765914916992,-3.3921533031389117e-06,0,11534336,0.0034023632761090994,0.017117096111178398
4,64,,0.9940157532691956,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.7.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014057318679988384,none,none,,131072,E8M0_like_power2,group_power2,18.52097511291504,1.0,0,7.594812393188477,29.243209838867188,-2.0998391846660525e-05,0,4194304,0.01096796989440918,0.02658083848655224
4,64,,0.994065523147583,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.7.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013145962730050087,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.812076568603516,1.0,0,7.594812393188477,29.243209838867188,-2.0998391846660525e-05,0,4194304,0.01096796989440918,0.02658083848655224
4,64,gaussian_lloyd_max_standard_normal,0.9960622787475586,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.009168844670057297,polar_hadamard_blockwise,hadamard,11,,,,20.376853942871094,1.0,0,7.594812393188477,29.243209838867188,-2.0998391846660525e-05,0,4194304,0.01096796989440918,0.02658083848655224
3,64,gaussian_lloyd_max_standard_normal,0.983814001083374,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03338054195046425,polar_hadamard_blockwise,hadamard,11,,,,14.765066146850586,1.0,0,7.594812393188477,29.243209838867188,-2.0998391846660525e-05,0,4194304,0.01096796989440918,0.02658083848655224
4,64,,0.9929888844490051,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.7.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01399366557598114,none,none,,16384,E8M0_like_power2,group_power2,18.540685653686523,1.0,0,5.256171703338623,14.629472732543945,2.8381662559695542e-05,0,524288,0.011953353881835938,0.044973280280828476
4,64,,0.9934234619140625,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.7.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01312815397977829,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.817962646484375,1.0,0,5.256171703338623,14.629472732543945,2.8381662559695542e-05,0,524288,0.011953353881835938,0.044973280280828476
4,64,gaussian_lloyd_max_standard_normal,0.9954439997673035,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.009095592424273491,polar_hadamard_blockwise,hadamard,11,,,,20.41168975830078,1.0,0,5.256171703338623,14.629472732543945,2.8381662559695542e-05,0,524288,0.011953353881835938,0.044973280280828476
3,64,gaussian_lloyd_max_standard_normal,0.9831149578094482,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.033492472022771835,polar_hadamard_blockwise,hadamard,11,,,,14.750528335571289,1.0,0,5.256171703338623,14.629472732543945,2.8381662559695542e-05,0,524288,0.011953353881835938,0.044973280280828476
4,64,,0.992961049079895,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.7.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014076459221541882,none,none,,16384,E8M0_like_power2,group_power2,18.515066146850586,1.0,0,3.851223945617676,9.819522857666016,-1.9584582332754508e-05,0,524288,0.0073871612548828125,0.012973764911293983
4,64,,0.9934175610542297,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.7.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01316163782030344,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.806900024414062,1.0,0,3.851223945617676,9.819522857666016,-1.9584582332754508e-05,0,524288,0.0073871612548828125,0.012973764911293983
4,64,gaussian_lloyd_max_standard_normal,0.9954155087471008,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.009200812317430973,polar_hadamard_blockwise,hadamard,11,,,,20.361738204956055,1.0,0,3.851223945617676,9.819522857666016,-1.9584582332754508e-05,0,524288,0.0073871612548828125,0.012973764911293983
3,64,gaussian_lloyd_max_standard_normal,0.9831627011299133,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03344952315092087,polar_hadamard_blockwise,hadamard,11,,,,14.756099700927734,1.0,0,3.851223945617676,9.819522857666016,-1.9584582332754508e-05,0,524288,0.0073871612548828125,0.012973764911293983
4,64,,0.9936098456382751,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.7.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013586926274001598,none,none,,131072,E8M0_like_power2,group_power2,18.668787002563477,1.0,0,4.665918350219727,30.924884796142578,1.0478635886101983e-05,0,4194304,0.0051190853118896484,0.014917855150997639
4,64,,0.9939408302307129,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.7.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013151433318853378,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.81026840209961,1.0,0,4.665918350219727,30.924884796142578,1.0478635886101983e-05,0,4194304,0.0051190853118896484,0.014917855150997639
4,64,gaussian_lloyd_max_standard_normal,0.9959280490875244,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.009187011048197746,polar_hadamard_blockwise,hadamard,11,,,,20.368255615234375,1.0,0,4.665918350219727,30.924884796142578,1.0478635886101983e-05,0,4194304,0.0051190853118896484,0.014917855150997639
3,64,gaussian_lloyd_max_standard_normal,0.9836872816085815,,No; needs LUT/dequant or codebook-aware MAC,model.layers.7.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.03339540213346481,polar_hadamard_blockwise,hadamard,11,,,,14.763134002685547,1.0,0,4.665918350219727,30.924884796142578,1.0478635886101983e-05,0,4194304,0.0051190853118896484,0.014917855150997639
