method_key,method,bits,ip_bias,ip_variance,score_relative_mse,softmax_kl,topk_overlap,value_relative_mse,output_cosine
absmax_k3v4,absmax,K3V4,0.11372926018454811,249.32177769054067,0.05785599867389961,0.8103976185348901,0.5048650611530651,0.01701486436650157,0.9086651802062988
absmax_k4v3,absmax,K4V3,0.12598502187227661,53.709664263508536,0.01267325755378062,0.23809732805768197,0.6883877813816071,0.0868687815964222,0.9579036615111611
absmax_k4v4,absmax,K4V4,0.12598502187227661,53.709664263508536,0.01267325755378062,0.23809732805768197,0.6883877813816071,0.01701486436650157,0.9707903265953064
fp16,fp16,K16V16,0.0,0.0,0.0,0.0,1.0,0.0,1.000011758370833
hadamard_lm_k2v4,hadamard_lm,K2V4,4.233069944449446,131.79256584427574,0.04214329534972256,0.5654136331921275,0.5342606969855048,0.00901861484585838,0.9272402714599263
hadamard_lm_k3v3,hadamard_lm,K3V3,1.0115190094167537,41.058950543403625,0.011560839600861073,0.18343329366127198,0.6902121766047045,0.03272000065242702,0.9722108109430834
hadamard_lm_k3v4,hadamard_lm,K3V4,1.0115190094167537,41.058950543403625,0.011560839600861073,0.18343329366127198,0.6902121766047045,0.00901861484585838,0.9764420931989496
hadamard_lm_k4v3,hadamard_lm,K4V3,0.2936740397390994,11.510920268568126,0.0031102096968838437,0.05204994305544956,0.8182794749736786,0.03272000065242702,0.9880118586800315
hadamard_lm_k4v4,hadamard_lm,K4V4,0.2936740397390994,11.510920268568126,0.0031102096968838437,0.05204994305544956,0.8182794749736786,0.00901861484585838,0.9924059049649672
