bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,key_relative_mse,key_scale_granularity,kv_quantizer,kv_rotation,layer,layer_index,method,method_key,output_cosine,output_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,value_relative_mse,value_scale_granularity
K2V4,key 2-bit failure boundary,4.277005672454834,0.0394318550825119,63.66273498535156,2,0.10231012850999832,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.7.self_attn,7,hadamard_lm,hadamard_lm_k2v4,0.9725868105888367,0.05481121316552162,1.2805548906326294,0.0394318550825119,0.4416634738445282,0.44794923067092896,4,0.009156397543847561,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.8.self_attn,8,fp16,fp16,1.0000094175338745,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.7423834204673767,0.007193931378424168,39.718929290771484,4,0.04037730023264885,per_token_head_absmax,absmax_per_token_head,none,model.layers.8.self_attn,8,absmax,absmax_k4v4,0.9777438044548035,0.057010095566511154,0.6292197108268738,0.007193931378424168,0.1257821023464203,0.6953369379043579,4,0.02255784347653389,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,-0.4828369617462158,0.030502410605549812,170.5126953125,3,0.16782480478286743,per_token_head_absmax,absmax_per_token_head,none,model.layers.8.self_attn,8,absmax,absmax_k3v4,0.9183540940284729,0.27921155095100403,2.6679039001464844,0.030502410605549812,0.5075452327728271,0.543017566204071,4,0.02255784347653389,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,0.7423834204673767,0.007193931378424168,39.718929290771484,4,0.04037730023264885,per_token_head_absmax,absmax_per_token_head,none,model.layers.8.self_attn,8,absmax,absmax_k4v3,0.9607129693031311,0.09436573088169098,0.6292197108268738,0.007193931378424168,0.1257821023464203,0.6953369379043579,3,0.12158796936273575,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.1930328905582428,0.0015895444666966796,8.860662460327148,4,0.008657466620206833,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k4v4,0.9959954619407654,0.00803624838590622,0.13903005421161652,0.0015895444666966796,0.023371923714876175,0.8349853754043579,4,0.008918622508645058,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.1997909545898438,0.005952715873718262,31.88250732421875,3,0.030992159619927406,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k3v4,0.9863367676734924,0.030887022614479065,0.5206563472747803,0.005952715873718262,0.09045912325382233,0.71240234375,4,0.008918622508645058,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.1930328905582428,0.0015895444666966796,8.860662460327148,4,0.008657466620206833,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k4v3,0.9925526976585388,0.014886397868394852,0.13903005421161652,0.0015895444666966796,0.023371923714876175,0.8349853754043579,3,0.03251127898693085,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,1.1997909545898438,0.005952715873718262,31.88250732421875,3,0.030992159619927406,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k3v3,0.9827114343643188,0.036780573427677155,0.5206563472747803,0.005952715873718262,0.09045912325382233,0.71240234375,3,0.03251127898693085,per_token_head_rms
K2V4,key 2-bit failure boundary,6.28749418258667,0.027174269780516624,112.58305358886719,2,0.10569337010383606,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.8.self_attn,8,hadamard_lm,hadamard_lm_k2v4,0.9488291144371033,0.17602945864200592,2.3768069744110107,0.027174269780516624,0.3404906988143921,0.5523926019668579,4,0.008918622508645058,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.9.self_attn,9,fp16,fp16,1.00001060962677,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.7065812349319458,0.01274843979626894,49.934242248535156,4,0.049404796212911606,per_token_head_absmax,absmax_per_token_head,none,model.layers.9.self_attn,9,absmax,absmax_k4v4,0.9690341353416443,0.06902569532394409,0.7880233526229858,0.01274843979626894,0.22628048062324524,0.66064453125,4,0.015887081623077393,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,0.8520834445953369,0.06209545210003853,244.9268035888672,3,0.23234033584594727,per_token_head_absmax,absmax_per_token_head,none,model.layers.9.self_attn,9,absmax,absmax_k3v4,0.9221391677856445,0.2708453834056854,3.8383257389068604,0.06209545210003853,0.7562534213066101,0.5136963129043579,4,0.015887081623077393,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,0.7065812349319458,0.01274843979626894,49.934242248535156,4,0.049404796212911606,per_token_head_absmax,absmax_per_token_head,none,model.layers.9.self_attn,9,absmax,absmax_k4v3,0.9589018821716309,0.09117154031991959,0.7880233526229858,0.01274843979626894,0.22628048062324524,0.66064453125,3,0.08443843573331833,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.4709327220916748,0.00236127688549459,9.119556427001953,4,0.008697094395756721,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k4v4,0.9952137470245361,0.00985143892467022,0.14595834910869598,0.00236127688549459,0.04135594516992569,0.815722644329071,4,0.008952801115810871,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.1646288633346558,0.008875024504959583,33.753700256347656,3,0.0309543926268816,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k3v4,0.9848318696022034,0.03373204916715622,0.5485947132110596,0.008875024504959583,0.14969715476036072,0.7024170160293579,4,0.008952801115810871,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.4709327220916748,0.00236127688549459,9.119556427001953,4,0.008697094395756721,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k4v3,0.9926977157592773,0.014573137275874615,0.14595834910869598,0.00236127688549459,0.04135594516992569,0.815722644329071,3,0.032768454402685165,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,1.1646288633346558,0.008875024504959583,33.753700256347656,3,0.0309543926268816,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k3v3,0.9819978475570679,0.037808191031217575,0.5485947132110596,0.008875024504959583,0.14969715476036072,0.7024170160293579,3,0.032768454402685165,per_token_head_rms
K2V4,key 2-bit failure boundary,5.418448448181152,0.033145785331726074,101.76687622070312,2,0.10276713967323303,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.9.self_attn,9,hadamard_lm,hadamard_lm_k2v4,0.9555498957633972,0.12902416288852692,2.0488510131835938,0.033145785331726074,0.5129650831222534,0.5303955078125,4,0.008952801115810871,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.10.self_attn,10,fp16,fp16,1.0000079870224,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.2908394932746887,0.010193388909101486,43.96071243286133,4,0.04001013934612274,per_token_head_absmax,absmax_per_token_head,none,model.layers.10.self_attn,10,absmax,absmax_k4v4,0.9743486046791077,0.06411826610565186,0.6882078051567078,0.010193388909101486,0.20261754095554352,0.686328113079071,4,0.014118035323917866,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,-2.7565436363220215,0.05997501686215401,251.5515594482422,3,0.1961102932691574,per_token_head_absmax,absmax_per_token_head,none,model.layers.10.self_attn,10,absmax,absmax_k3v4,0.8830959796905518,0.3081147372722626,4.049220085144043,0.05997501686215401,0.8380828499794006,0.5307861566543579,4,0.014118035323917866,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,0.2908394932746887,0.010193388909101486,43.96071243286133,4,0.04001013934612274,per_token_head_absmax,absmax_per_token_head,none,model.layers.10.self_attn,10,absmax,absmax_k4v3,0.9675730466842651,0.08161722123622894,0.6882078051567078,0.010193388909101486,0.20261754095554352,0.686328113079071,3,0.07677872478961945,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.28031644225120544,0.002457283204421401,10.539262771606445,4,0.008730186149477959,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k4v4,0.9912881255149841,0.017731966450810432,0.16590376198291779,0.002457283204421401,0.04849288985133171,0.81787109375,4,0.008979899808764458,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.7736204862594604,0.009421843104064465,40.11298751831055,3,0.031080439686775208,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k3v4,0.9760163426399231,0.05221298709511757,0.6361168026924133,0.009421843104064465,0.17747020721435547,0.6857665777206421,4,0.008979899808764458,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.28031644225120544,0.002457283204421401,10.539262771606445,4,0.008730186149477959,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k4v3,0.9869298934936523,0.025982972234487534,0.16590376198291779,0.002457283204421401,0.04849288985133171,0.81787109375,3,0.03273303434252739,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,0.7736204862594604,0.009421843104064465,40.11298751831055,3,0.031080439686775208,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k3v3,0.9720057249069214,0.05769960582256317,0.6361168026924133,0.009421843104064465,0.17747020721435547,0.6857665777206421,3,0.03273303434252739,per_token_head_rms
K2V4,key 2-bit failure boundary,3.6880197525024414,0.03292911872267723,128.6841583251953,2,0.1041349470615387,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.10.self_attn,10,hadamard_lm,hadamard_lm_k2v4,0.9359538555145264,0.15077677369117737,2.2232131958007812,0.03292911872267723,0.5221378803253174,0.5122314691543579,4,0.008979899808764458,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.11.self_attn,11,fp16,fp16,1.0000102519989014,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.15420660376548767,0.010117623023688793,23.56024742126465,4,0.031060058623552322,per_token_head_absmax,absmax_per_token_head,none,model.layers.11.self_attn,11,absmax,absmax_k4v4,0.9907352924346924,0.01871395856142044,0.36850041151046753,0.010117623023688793,0.1314481943845749,0.679614245891571,4,0.013938795775175095,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,-0.7526954412460327,0.04518852382898331,104.7672119140625,3,0.14198808372020721,per_token_head_absmax,absmax_per_token_head,none,model.layers.11.self_attn,11,absmax,absmax_k3v4,0.9751453399658203,0.05258017033338547,1.645840048789978,0.04518852382898331,0.4672047793865204,0.501782238483429,4,0.013938795775175095,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,-0.15420660376548767,0.010117623023688793,23.56024742126465,4,0.031060058623552322,per_token_head_absmax,absmax_per_token_head,none,model.layers.11.self_attn,11,absmax,absmax_k4v3,0.9855900406837463,0.02918362058699131,0.36850041151046753,0.010117623023688793,0.1314481943845749,0.679614245891571,3,0.07553327828645706,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.1345544308423996,0.002698595402762294,6.272280216217041,4,0.008814556524157524,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v4,0.9984128475189209,0.0032321366015821695,0.09828726202249527,0.002698595402762294,0.03072257526218891,0.8143066167831421,4,0.008939369581639767,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.5222584009170532,0.01004835870116949,23.14982032775879,3,0.03156128153204918,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k3v4,0.993383526802063,0.01392826996743679,0.3659777045249939,0.01004835870116949,0.12740559875965118,0.6802978515625,4,0.008939369581639767,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.1345544308423996,0.002698595402762294,6.272280216217041,4,0.008814556524157524,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v3,0.9970044493675232,0.0063905734568834305,0.09828726202249527,0.002698595402762294,0.03072257526218891,0.8143066167831421,3,0.03229016438126564,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,0.5222584009170532,0.01004835870116949,23.14982032775879,3,0.03156128153204918,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k3v3,0.991645872592926,0.016844982281327248,0.3659777045249939,0.01004835870116949,0.12740559875965118,0.6802978515625,3,0.03229016438126564,per_token_head_rms
K2V4,key 2-bit failure boundary,3.0865325927734375,0.03774470090866089,78.45565032958984,2,0.1065918430685997,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k2v4,0.9777824282646179,0.05424974486231804,1.3747239112854004,0.03774470090866089,0.4114706814289093,0.511401355266571,4,0.008939369581639767,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.12.self_attn,12,fp16,fp16,1.000005841255188,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.6939178109169006,0.01678232103586197,42.85887145996094,4,0.04341105371713638,per_token_head_absmax,absmax_per_token_head,none,model.layers.12.self_attn,12,absmax,absmax_k4v4,0.9894103407859802,0.021186470985412598,0.6771936416625977,0.01678232103586197,0.21082736551761627,0.6151123046875,4,0.013180175796151161,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,4.567977428436279,0.06043672561645508,135.21160888671875,3,0.20920856297016144,per_token_head_absmax,absmax_per_token_head,none,model.layers.12.self_attn,12,absmax,absmax_k3v4,0.9525099396705627,0.11487216502428055,2.4387190341949463,0.06043672561645508,0.7487147450447083,0.4343505799770355,4,0.013180175796151161,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,-0.6939178109169006,0.01678232103586197,42.85887145996094,4,0.04341105371713638,per_token_head_absmax,absmax_per_token_head,none,model.layers.12.self_attn,12,absmax,absmax_k4v3,0.985791802406311,0.028596743941307068,0.6771936416625977,0.01678232103586197,0.21082736551761627,0.6151123046875,3,0.07253486663103104,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.2635018527507782,0.0031154253520071507,7.976161956787109,4,0.008678499609231949,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k4v4,0.9980708360671997,0.003957838285714388,0.12571242451667786,0.0031154253520071507,0.043964933604002,0.7730712890625,4,0.008771350607275963,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.9077521562576294,0.011520486325025558,28.927675247192383,3,0.03111995756626129,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k3v4,0.9946739673614502,0.011330462992191315,0.4648701548576355,0.011520486325025558,0.1433982104063034,0.6541748046875,4,0.008771350607275963,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.2635018527507782,0.0031154253520071507,7.976161956787109,4,0.008678499609231949,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k4v3,0.9963585138320923,0.008067099377512932,0.12571242451667786,0.0031154253520071507,0.043964933604002,0.7730712890625,3,0.03219584748148918,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,0.9077521562576294,0.011520486325025558,28.927675247192383,3,0.03111995756626129,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k3v3,0.9927617907524109,0.014471585862338543,0.4648701548576355,0.011520486325025558,0.1433982104063034,0.6541748046875,3,0.03219584748148918,per_token_head_rms
K2V4,key 2-bit failure boundary,5.162072658538818,0.04781297966837883,96.83015441894531,2,0.1081046536564827,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k2v4,0.9687324166297913,0.09992613643407822,1.929330587387085,0.04781297966837883,0.5468888282775879,0.4677978456020355,4,0.008771350607275963,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.13.self_attn,13,fp16,fp16,1.000010371208191,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.4916404187679291,0.01570511795580387,32.342041015625,4,0.043101560324430466,per_token_head_absmax,absmax_per_token_head,none,model.layers.13.self_attn,13,absmax,absmax_k4v4,0.9913949370384216,0.01740906573832035,0.5091211199760437,0.01570511795580387,0.17635343968868256,0.599365234375,4,0.01415414921939373,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,4.517348289489746,0.07577308267354965,136.80162048339844,3,0.19794048368930817,per_token_head_absmax,absmax_per_token_head,none,model.layers.13.self_attn,13,absmax,absmax_k3v4,0.9669964909553528,0.08392258733510971,2.456376075744629,0.07577308267354965,0.6075025200843811,0.393310546875,4,0.01415414921939373,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,-0.4916404187679291,0.01570511795580387,32.342041015625,4,0.043101560324430466,per_token_head_absmax,absmax_per_token_head,none,model.layers.13.self_attn,13,absmax,absmax_k4v3,0.9862978458404541,0.02802456170320511,0.5091211199760437,0.01570511795580387,0.17635343968868256,0.599365234375,3,0.07739955186843872,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.3774893283843994,0.0035667093470692635,7.257431983947754,4,0.0087088318541646,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k4v4,0.9972653985023499,0.005501950159668922,0.11562390625476837,0.0035667093470692635,0.040154021233320236,0.779370129108429,4,0.008975849486887455,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.2723733186721802,0.012452232651412487,24.215988159179688,3,0.030949879437685013,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k3v4,0.9920606017112732,0.01654689386487007,0.40367063879966736,0.012452232651412487,0.13781696557998657,0.6208740472793579,4,0.008975849486887455,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.3774893283843994,0.0035667093470692635,7.257431983947754,4,0.0087088318541646,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k4v3,0.9954257011413574,0.009359641000628471,0.11562390625476837,0.0035667093470692635,0.040154021233320236,0.779370129108429,3,0.03204328566789627,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,1.2723733186721802,0.012452232651412487,24.215988159179688,3,0.030949879437685013,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k3v3,0.9899590015411377,0.020083898678421974,0.40367063879966736,0.012452232651412487,0.13781696557998657,0.6208740472793579,3,0.03204328566789627,per_token_head_rms
K2V4,key 2-bit failure boundary,3.747123956680298,0.050384003669023514,90.49186706542969,2,0.10589549690485,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k2v4,0.9686816334724426,0.07438937574625015,1.6333249807357788,0.050384003669023514,0.5184439420700073,0.44086915254592896,4,0.008975849486887455,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.14.self_attn,14,fp16,fp16,1.0000054836273193,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.2472529411315918,0.01735658571124077,53.93830490112305,4,0.034897442907094955,per_token_head_absmax,absmax_per_token_head,none,model.layers.14.self_attn,14,absmax,absmax_k4v4,0.9711692333221436,0.06070583686232567,0.8437412977218628,0.01735658571124077,0.2585373520851135,0.6456543207168579,4,0.016526000574231148,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,0.7936705350875854,0.0664205402135849,206.01625061035156,3,0.15682557225227356,per_token_head_absmax,absmax_per_token_head,none,model.layers.14.self_attn,14,absmax,absmax_k3v4,0.9042166471481323,0.2179998904466629,3.228846549987793,0.0664205402135849,0.8690731525421143,0.4552978575229645,4,0.016526000574231148,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,0.2472529411315918,0.01735658571124077,53.93830490112305,4,0.034897442907094955,per_token_head_absmax,absmax_per_token_head,none,model.layers.14.self_attn,14,absmax,absmax_k4v3,0.9613794684410095,0.08394811302423477,0.8437412977218628,0.01735658571124077,0.2585373520851135,0.6456543207168579,3,0.09165555238723755,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.2585887610912323,0.003915071487426758,12.11362075805664,4,0.008675672113895416,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k4v4,0.9915502667427063,0.01704668626189232,0.19032013416290283,0.003915071487426758,0.04779365286231041,0.785400390625,4,0.009327494539320469,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.4044438600540161,0.01443469524383545,42.93645477294922,3,0.03111724555492401,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k3v4,0.9776737093925476,0.04677635803818703,0.7017018795013428,0.01443469524383545,0.17482635378837585,0.6571044921875,4,0.009327494539320469,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.2585887610912323,0.003915071487426758,12.11362075805664,4,0.008675672113895416,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k4v3,0.9868226051330566,0.026191862300038338,0.19032013416290283,0.003915071487426758,0.04779365286231041,0.785400390625,3,0.03457938879728317,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,1.4044438600540161,0.01443469524383545,42.93645477294922,3,0.03111724555492401,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k3v3,0.9739181995391846,0.05248108506202698,0.7017018795013428,0.01443469524383545,0.17482635378837585,0.6571044921875,3,0.03457938879728317,per_token_head_rms
K2V4,key 2-bit failure boundary,5.2288947105407715,0.051228828728199005,132.04071044921875,2,0.1072126030921936,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k2v4,0.9336767792701721,0.15427516400814056,2.490344524383545,0.051228828728199005,0.5880613923072815,0.501220703125,4,0.009327494539320469,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.15.self_attn,15,fp16,fp16,1.0000109672546387,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.8688058853149414,0.011762088164687157,50.292720794677734,4,0.038611508905887604,per_token_head_absmax,absmax_per_token_head,none,model.layers.15.self_attn,15,absmax,absmax_k4v4,0.9722382426261902,0.06194553151726723,0.7976178526878357,0.011762088164687157,0.2307252585887909,0.696533203125,4,0.011703652329742908,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,-0.6118115782737732,0.05180993303656578,224.48114013671875,3,0.18682236969470978,per_token_head_absmax,absmax_per_token_head,none,model.layers.15.self_attn,15,absmax,absmax_k3v4,0.8865315318107605,0.2542004883289337,3.51336669921875,0.05180993303656578,0.7510783672332764,0.4625000059604645,4,0.011703652329742908,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,-0.8688058853149414,0.011762088164687157,50.292720794677734,4,0.038611508905887604,per_token_head_absmax,absmax_per_token_head,none,model.layers.15.self_attn,15,absmax,absmax_k4v3,0.9641974568367004,0.08145153522491455,0.7976178526878357,0.011762088164687157,0.2307252585887909,0.696533203125,3,0.06286568194627762,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.3911190629005432,0.002604743931442499,11.151632308959961,4,0.008605017326772213,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k4v4,0.9924591183662415,0.015096836723387241,0.17663447558879852,0.002604743931442499,0.04936971887946129,0.795581042766571,4,0.009151710197329521,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,1.29245924949646,0.009720569476485252,40.516883850097656,3,0.030379099771380424,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k3v4,0.9664740562438965,0.07319692522287369,0.6591771245002747,0.009720569476485252,0.1919400542974472,0.671191394329071,4,0.009151710197329521,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.3911190629005432,0.002604743931442499,11.151632308959961,4,0.008605017326772213,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k4v3,0.9888581037521362,0.02222120203077793,0.17663447558879852,0.002604743931442499,0.04936971887946129,0.795581042766571,3,0.033385757356882095,per_token_head_rms
K3V3,aggressive rotated non-uniform KV fake quant,1.29245924949646,0.009720569476485252,40.516883850097656,3,0.030379099771380424,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k3v3,0.9619941115379333,0.08003012835979462,0.6591771245002747,0.009720569476485252,0.1919400542974472,0.671191394329071,3,0.033385757356882095,per_token_head_rms
K2V4,key 2-bit failure boundary,3.980032444000244,0.03605014830827713,140.6172332763672,2,0.1024755910038948,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k2v4,0.9124471545219421,0.1910448521375656,2.4446544647216797,0.03605014830827713,0.5986188650131226,0.500170886516571,4,0.009151710197329521,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.16.self_attn,16,fp16,fp16,1.0000039339065552,0.0,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.32800793647766113,0.016507767140865326,57.656578063964844,4,0.03435731306672096,per_token_head_absmax,absmax_per_token_head,none,model.layers.16.self_attn,16,absmax,absmax_k4v4,0.975296676158905,0.05520271509885788,0.9025651216506958,0.016507767140865326,0.3137151300907135,0.660205066204071,4,0.01553491409868002,per_token_head_absmax
K3V4,uniform fake quant with lower key bits,1.4604910612106323,0.055638473480939865,192.55775451660156,3,0.16266213357448578,per_token_head_absmax,absmax_per_token_head,none,model.layers.16.self_attn,16,absmax,absmax_k3v4,0.9528848528862,0.09903451800346375,3.042043447494507,0.055638473480939865,0.7835441827774048,0.4449706971645355,4,0.01553491409868002,per_token_head_absmax
K4V3,uniform fake quant with lower value bits,0.32800793647766113,0.016507767140865326,57.656578063964844,4,0.03435731306672096,per_token_head_absmax,absmax_per_token_head,none,model.layers.16.self_attn,16,absmax,absmax_k4v3,0.9674773216247559,0.07365089654922485,0.9025651216506958,0.016507767140865326,0.3137151300907135,0.660205066204071,3,0.08382786810398102,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.20671752095222473,0.003979033324867487,13.880746841430664,4,0.009004330262541771,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.16.self_attn,16,hadamard_lm,hadamard_lm_k4v4,0.9957002401351929,0.008642098866403103,0.21755434572696686,0.003979033324867487,0.0681154876947403,0.792236328125,4,0.00891602411866188,per_token_head_rms
