activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9940468072891235,E2M1,0,,mxfp4,32,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,mxfp4_e2m1_fake_quant,0.012929882854223251,1.0,0,37.497047424316406,27.550994873046875,1.4770193956792355e-07,0,1048576,0.01989459991455078,0.0889541506767273,none,none,,32768,E8M0_like_power2,group_power2,attn_input,18.88405418395996
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9946935176849365,E2M1,0,,rot_mxfp4,32,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,mxfp4_e2m1_fake_quant,0.01199280098080635,1.0,0,37.497047424316406,27.550994873046875,1.4770193956792355e-07,0,1048576,0.01989459991455078,0.0889541506767273,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.21079444885254
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9985566735267639,,0,16,rot_lm,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,non-uniform codebook,0.0049638100899755955,1.0,0,37.497047424316406,27.550994873046875,1.4770193956792355e-07,0,1048576,0.01989459991455078,0.0889541506767273,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,23.04184913635254
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9813094139099121,,0,8,rot_lm,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,non-uniform codebook,0.04842950776219368,1.0,0,37.497047424316406,27.550994873046875,1.4770193956792355e-07,0,1048576,0.01989459991455078,0.0889541506767273,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,13.14889907836914
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9890280365943909,E2M1,0,,mxfp4,32,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,mxfp4_e2m1_fake_quant,0.02246028557419777,1.0,0,15.387605667114258,28.04872703552246,-0.016267996281385422,0,1048576,0.02408885955810547,0.4743901193141937,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.48584747314453
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9939939975738525,E2M1,0,,rot_mxfp4,32,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,mxfp4_e2m1_fake_quant,0.012572511099278927,1.0,0,15.387605667114258,28.04872703552246,-0.016267996281385422,0,1048576,0.02408885955810547,0.4743901193141937,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,19.005779266357422
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9959816932678223,,0,16,rot_lm,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,non-uniform codebook,0.00837329588830471,1.0,0,15.387605667114258,28.04872703552246,-0.016267996281385422,0,1048576,0.02408885955810547,0.4743901193141937,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.77103614807129
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9845905900001526,,0,8,rot_lm,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,non-uniform codebook,0.031010251492261887,1.0,0,15.387605667114258,28.04872703552246,-0.016267996281385422,0,1048576,0.02408885955810547,0.4743901193141937,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,15.08494758605957
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.990007758140564,E2M1,0,,mxfp4,32,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,mxfp4_e2m1_fake_quant,0.020126059651374817,1.0,0,6.413553237915039,8.982993125915527,-0.09192654490470886,0,131072,0.016876220703125,1.3180139064788818,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,16.962411880493164
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9938440918922424,E2M1,0,,rot_mxfp4,32,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,mxfp4_e2m1_fake_quant,0.012315046042203903,1.0,0,6.413553237915039,8.982993125915527,-0.09192654490470886,0,131072,0.016876220703125,1.3180139064788818,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,19.095640182495117
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.995725154876709,,0,16,rot_lm,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,non-uniform codebook,0.008546303026378155,1.0,0,6.413553237915039,8.982993125915527,-0.09192654490470886,0,131072,0.016876220703125,1.3180139064788818,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.682218551635742
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9843235611915588,,0,8,rot_lm,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,non-uniform codebook,0.03120155818760395,1.0,0,6.413553237915039,8.982993125915527,-0.09192654490470886,0,131072,0.016876220703125,1.3180139064788818,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,15.058237075805664
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9880917072296143,E2M1,0,,mxfp4,32,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,mxfp4_e2m1_fake_quant,0.02375303953886032,1.0,0,5.754156112670898,9.341537475585938,4.955074837198481e-05,0,131072,0.012603759765625,0.012889673933386803,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,16.242807388305664
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9938281774520874,E2M1,0,,rot_mxfp4,32,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,mxfp4_e2m1_fake_quant,0.012372252531349659,1.0,0,5.754156112670898,9.341537475585938,4.955074837198481e-05,0,131072,0.012603759765625,0.012889673933386803,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,19.075511932373047
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9960021376609802,,0,16,rot_lm,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,non-uniform codebook,0.0079993000254035,1.0,0,5.754156112670898,9.341537475585938,4.955074837198481e-05,0,131072,0.012603759765625,0.012889673933386803,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.969478607177734
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9858938455581665,,0,8,rot_lm,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,non-uniform codebook,0.028211049735546112,1.0,0,5.754156112670898,9.341537475585938,4.955074837198481e-05,0,131072,0.012603759765625,0.012889673933386803,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,15.495807647705078
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9884313941001892,E2M1,0,,mxfp4,32,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,mxfp4_e2m1_fake_quant,0.023354481905698776,1.0,0,6.104484558105469,16.492717742919922,-1.4169960195431486e-05,0,1048576,0.011579513549804688,0.061186518520116806,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,16.31629753112793
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9942388534545898,E2M1,0,,rot_mxfp4,32,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,mxfp4_e2m1_fake_quant,0.012569829821586609,1.0,0,6.104484558105469,16.492717742919922,-1.4169960195431486e-05,0,1048576,0.011579513549804688,0.061186518520116806,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,19.00670623779297
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9958364367485046,,0,16,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,non-uniform codebook,0.008511058054864407,1.0,0,6.104484558105469,16.492717742919922,-1.4169960195431486e-05,0,1048576,0.011579513549804688,0.061186518520116806,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.700164794921875
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9846645593643188,,0,8,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,non-uniform codebook,0.030745012685656548,1.0,0,6.104484558105469,16.492717742919922,-1.4169960195431486e-05,0,1048576,0.011579513549804688,0.061186518520116806,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,15.122252464294434
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921050071716309,E2M1,0,,mxfp4,32,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,mxfp4_e2m1_fake_quant,0.018960624933242798,1.0,0,106.90834045410156,72.26045989990234,1.8111928511643782e-05,0,2883584,0.011921275407075882,0.0031952429562807083,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,17.221473693847656
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9950698614120483,E2M1,0,,rot_mxfp4,32,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,mxfp4_e2m1_fake_quant,0.011836519464850426,1.0,0,106.90834045410156,72.26045989990234,1.8111928511643782e-05,0,2883584,0.011921275407075882,0.0031952429562807083,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.267759323120117
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9977179169654846,,0,16,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,non-uniform codebook,0.006919995881617069,1.0,0,106.90834045410156,72.26045989990234,1.8111928511643782e-05,0,2883584,0.011921275407075882,0.0031952429562807083,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,21.598941802978516
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9811024069786072,,0,8,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,non-uniform codebook,0.04035178944468498,1.0,0,106.90834045410156,72.26045989990234,1.8111928511643782e-05,0,2883584,0.011921275407075882,0.0031952429562807083,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,13.941372871398926
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9923693537712097,E2M1,1,,mxfp4,32,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,mxfp4_e2m1_fake_quant,0.017367113381624222,1.0,0,42.9958381652832,24.206398010253906,0.0004889925476163626,0,1048576,0.01575756072998047,0.20748639106750488,none,none,,32768,E8M0_like_power2,group_power2,attn_input,17.602724075317383
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9955967664718628,E2M1,1,,rot_mxfp4,32,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,mxfp4_e2m1_fake_quant,0.009866052307188511,1.0,0,42.9958381652832,24.206398010253906,0.0004889925476163626,0,1048576,0.01575756072998047,0.20748639106750488,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,20.058565139770508
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.996850848197937,,1,16,rot_lm,,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,non-uniform codebook,0.007331984583288431,1.0,0,42.9958381652832,24.206398010253906,0.0004889925476163626,0,1048576,0.01575756072998047,0.20748639106750488,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,21.34778594970703
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9785504341125488,,1,8,rot_lm,,1.0,0,1303.0875244140625,297.4371337890625,-0.0032707119826227427,0,1048576,0.006051063537597656,0.20746102929115295,non-uniform codebook,0.04351462796330452,1.0,0,42.9958381652832,24.206398010253906,0.0004889925476163626,0,1048576,0.01575756072998047,0.20748639106750488,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,13.6136474609375
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9924378991127014,E2M1,1,,mxfp4,32,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,mxfp4_e2m1_fake_quant,0.015219432301819324,1.0,0,4.2087836265563965,8.554315567016602,0.0010478149633854628,0,1048576,0.0102996826171875,0.8309394717216492,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,18.176015853881836
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9938106536865234,E2M1,1,,rot_mxfp4,32,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,mxfp4_e2m1_fake_quant,0.013230041600763798,1.0,0,4.2087836265563965,8.554315567016602,0.0010478149633854628,0,1048576,0.0102996826171875,0.8309394717216492,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.784387588500977
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957920908927917,,1,16,rot_lm,,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,non-uniform codebook,0.008601251058280468,1.0,0,4.2087836265563965,8.554315567016602,0.0010478149633854628,0,1048576,0.0102996826171875,0.8309394717216492,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.65438461303711
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9847581386566162,,1,8,rot_lm,,1.0,0,6.201016902923584,11.433354377746582,0.10000815987586975,0,1048576,0.014309883117675781,0.8248991966247559,non-uniform codebook,0.030627384781837463,1.0,0,4.2087836265563965,8.554315567016602,0.0010478149633854628,0,1048576,0.0102996826171875,0.8309394717216492,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,15.138901710510254
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9926987886428833,E2M1,1,,mxfp4,32,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,mxfp4_e2m1_fake_quant,0.014560147188603878,1.0,0,3.2155117988586426,5.208465099334717,0.06134064495563507,0,131072,0.00418853759765625,2.367507219314575,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,18.36834144592285
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9931966662406921,E2M1,1,,rot_mxfp4,32,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,mxfp4_e2m1_fake_quant,0.013553821481764317,1.0,0,3.2155117988586426,5.208465099334717,0.06134064495563507,0,131072,0.00418853759765625,2.367507219314575,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.67938232421875
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956972599029541,,1,16,rot_lm,,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,non-uniform codebook,0.008589613251388073,1.0,0,3.2155117988586426,5.208465099334717,0.06134064495563507,0,131072,0.00418853759765625,2.367507219314575,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.66026496887207
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9847727417945862,,1,8,rot_lm,,1.0,0,3.458397150039673,5.338515758514404,0.08690115809440613,0,131072,0.0048828125,2.3667054176330566,non-uniform codebook,0.03025275655090809,1.0,0,3.2155117988586426,5.208465099334717,0.06134064495563507,0,131072,0.00418853759765625,2.367507219314575,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,15.192350387573242
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9897395372390747,E2M1,1,,mxfp4,32,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,mxfp4_e2m1_fake_quant,0.02044198289513588,1.0,0,5.029929161071777,9.203703880310059,-6.828956247773021e-05,0,131072,0.01171112060546875,0.031656648963689804,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,16.8947696685791
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9935500621795654,E2M1,1,,rot_mxfp4,32,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,mxfp4_e2m1_fake_quant,0.012890604324638844,1.0,0,5.029929161071777,9.203703880310059,-6.828956247773021e-05,0,131072,0.01171112060546875,0.031656648963689804,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.897268295288086
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956412315368652,,1,16,rot_lm,,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,non-uniform codebook,0.008711873553693295,1.0,0,5.029929161071777,9.203703880310059,-6.828956247773021e-05,0,131072,0.01171112060546875,0.031656648963689804,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.59888458251953
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9843364357948303,,1,8,rot_lm,,1.0,0,15.352506637573242,17.474987030029297,-0.000492341467179358,0,131072,0.0189056396484375,0.03165262192487717,non-uniform codebook,0.031189270317554474,1.0,0,5.029929161071777,9.203703880310059,-6.828956247773021e-05,0,131072,0.01171112060546875,0.031656648963689804,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,15.059947967529297
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9923737645149231,E2M1,1,,mxfp4,32,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,mxfp4_e2m1_fake_quant,0.015300476923584938,1.0,0,3.305619239807129,8.921661376953125,0.0003584612859413028,0,1048576,0.0045719146728515625,0.09370633214712143,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.152950286865234
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9936842322349548,E2M1,1,,rot_mxfp4,32,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,mxfp4_e2m1_fake_quant,0.01352726947516203,1.0,0,3.305619239807129,8.921661376953125,0.0003584612859413028,0,1048576,0.0045719146728515625,0.09370633214712143,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.687898635864258
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956122040748596,,1,16,rot_lm,,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,non-uniform codebook,0.008870488964021206,1.0,0,3.305619239807129,8.921661376953125,0.0003584612859413028,0,1048576,0.0045719146728515625,0.09370633214712143,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.520524978637695
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839155077934265,,1,8,rot_lm,,1.0,0,5.15013313293457,20.059213638305664,-0.0003209792193956673,0,1048576,0.00705718994140625,0.09370652586221695,non-uniform codebook,0.03205842524766922,1.0,0,3.305619239807129,8.921661376953125,0.0003584612859413028,0,1048576,0.0045719146728515625,0.09370633214712143,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.940577507019043
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9902474880218506,E2M1,1,,mxfp4,32,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,mxfp4_e2m1_fake_quant,0.021895604208111763,1.0,0,21.821866989135742,44.465431213378906,-7.9747396739549e-06,0,2883584,0.01726081222295761,0.0059795924462378025,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.5964298248291
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9946098327636719,E2M1,1,,rot_mxfp4,32,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,mxfp4_e2m1_fake_quant,0.01250077411532402,1.0,0,21.821866989135742,44.465431213378906,-7.9747396739549e-06,0,2883584,0.01726081222295761,0.0059795924462378025,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.030630111694336
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.99676114320755,,1,16,rot_lm,,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,non-uniform codebook,0.008238029666244984,1.0,0,21.821866989135742,44.465431213378906,-7.9747396739549e-06,0,2883584,0.01726081222295761,0.0059795924462378025,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.841766357421875
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9847972393035889,,1,8,rot_lm,,1.0,0,521.0617065429688,337.6380920410156,-3.9901960917632096e-06,0,2883584,0.016820387914776802,0.005979600362479687,non-uniform codebook,0.031943727284669876,1.0,0,21.821866989135742,44.465431213378906,-7.9747396739549e-06,0,2883584,0.01726081222295761,0.0059795924462378025,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.956144332885742
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894230365753174,E2M1,2,,mxfp4,32,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,mxfp4_e2m1_fake_quant,0.021970489993691444,1.0,0,17.260242462158203,15.172666549682617,0.000826733245048672,0,1048576,0.019904136657714844,0.21948620676994324,none,none,,32768,E8M0_like_power2,group_power2,attn_input,16.581602096557617
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9945806860923767,E2M1,2,,rot_mxfp4,32,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,mxfp4_e2m1_fake_quant,0.011603479273617268,1.0,0,17.260242462158203,15.172666549682617,0.000826733245048672,0,1048576,0.019904136657714844,0.21948620676994324,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.35411834716797
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9963862299919128,,2,16,rot_lm,,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,non-uniform codebook,0.007943693548440933,1.0,0,17.260242462158203,15.172666549682617,0.000826733245048672,0,1048576,0.019904136657714844,0.21948620676994324,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.999774932861328
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9834734797477722,,2,8,rot_lm,,1.0,0,459.1690368652344,138.51609802246094,-0.002217260655015707,0,1048576,0.011781692504882812,0.21947702765464783,non-uniform codebook,0.03364846855401993,1.0,0,17.260242462158203,15.172666549682617,0.000826733245048672,0,1048576,0.019904136657714844,0.21948620676994324,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,14.730347633361816
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.991669774055481,E2M1,2,,mxfp4,32,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,mxfp4_e2m1_fake_quant,0.016740761697292328,1.0,0,4.234009742736816,8.020007133483887,0.027414914220571518,0,1048576,0.010148048400878906,0.8001603484153748,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,17.76224708557129
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.993633508682251,E2M1,2,,rot_mxfp4,32,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,mxfp4_e2m1_fake_quant,0.013622614555060863,1.0,0,4.234009742736816,8.020007133483887,0.027414914220571518,0,1048576,0.010148048400878906,0.8001603484153748,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.65739631652832
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956324100494385,,2,16,rot_lm,,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,non-uniform codebook,0.008885204792022705,1.0,0,4.234009742736816,8.020007133483887,0.027414914220571518,0,1048576,0.010148048400878906,0.8001603484153748,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.513324737548828
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839207530021667,,2,8,rot_lm,,1.0,0,6.744930267333984,12.24967098236084,0.0018195416778326035,0,1048576,0.016524314880371094,0.8006288409233093,non-uniform codebook,0.03207697719335556,1.0,0,4.234009742736816,8.020007133483887,0.027414914220571518,0,1048576,0.010148048400878906,0.8001603484153748,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,14.938066482543945
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9929940104484558,E2M1,2,,mxfp4,32,1.0,0,3.6270151138305664,5.858845233917236,-0.004727824591100216,0,131072,0.0079193115234375,2.172978639602661,mxfp4_e2m1_fake_quant,0.013972537592053413,1.0,0,3.4714980125427246,6.676306247711182,0.08393693715333939,0,131072,0.00482177734375,2.171359062194824,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,18.5472469329834
