layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
0,attn_kv_hlm_k4v4,4.7524472061392466e-08,0.006157762836664915,0.0027221296913921833,0.9393554925918579,0.012455513700842857,0.9938308000564575,0.0019772909581661224,0.9990546703338623
0,attn_mxfp4_w4a4_hlm_k4v4,0.03454464394599199,0.0314871184527874,0.0070249768905341625,0.8774169683456421,0.118767648935318,0.9391516447067261,0.021588681265711784,0.9916833639144897
0,attn_randhadamard_lm_w3a4_hlm_k3v4,0.14589037707385918,0.03834179788827896,0.01295933686196804,0.876147449016571,1.0194778442382812,0.6688511371612549,0.09588875621557236,0.9527074098587036
0,attn_randhadamard_lm_w4a4_hlm_k4v4,0.059771109120144196,0.01175849512219429,0.003863717196509242,0.9218505620956421,0.34798043966293335,0.8581870794296265,0.026189537718892097,0.9881402850151062
0,attn_randortho_lm_w3a4_hlm_k3v4,0.16355495678726584,0.029924975708127022,0.01081948820501566,0.8772217035293579,1.1648536920547485,0.658966600894928,0.0742245689034462,0.963465690612793
0,attn_randortho_lm_w4a4_hlm_k4v4,0.0688277535373345,0.008723657578229904,0.003185079898685217,0.926098644733429,0.38136371970176697,0.8424118757247925,0.032147303223609924,0.9850676655769348
0,attn_rot_lm_w3a4_hlm_k3v4,0.15899886097759008,0.027693936601281166,0.010196695104241371,0.8782958984375,1.1878550052642822,0.6633950471878052,0.09522930532693863,0.9552671313285828
0,attn_rot_lm_w4a4_hlm_k4v4,0.05857976068121692,0.0075341020710766315,0.0032636690884828568,0.9249267578125,0.331414133310318,0.8627692461013794,0.023274727165699005,0.9887329936027527
0,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,attn_kv_hlm_k4v4,4.194070513108272e-08,0.0037110536359250546,0.010760251432657242,0.926025390625,0.027396032586693764,0.9862636923789978,0.023613806813955307,0.9881266951560974
1,attn_mxfp4_w4a4_hlm_k4v4,0.04533167245487372,0.026822157204151154,0.035357534885406494,0.8854736089706421,0.2805846929550171,0.856927752494812,0.17264911532402039,0.9103655815124512
1,attn_randhadamard_lm_w3a4_hlm_k3v4,0.18030611410116157,0.02601400390267372,0.046609632670879364,0.860766589641571,3.265915870666504,0.4287850260734558,0.7181441783905029,0.7033267021179199
1,attn_randhadamard_lm_w4a4_hlm_k4v4,0.08481536956969649,0.0071585350669920444,0.014336228370666504,0.915600597858429,1.218315839767456,0.6553518772125244,0.290709525346756,0.8691703677177429
1,attn_randortho_lm_w3a4_hlm_k3v4,0.21556927046428123,0.030039185658097267,0.0472102053463459,0.854541003704071,3.9574811458587646,0.3933747410774231,0.829866349697113,0.6861255168914795
1,attn_randortho_lm_w4a4_hlm_k4v4,0.09086152589103828,0.007243075408041477,0.014462442137300968,0.9192138910293579,1.3385919332504272,0.6314510107040405,0.32723507285118103,0.8532631397247314
1,attn_rot_lm_w3a4_hlm_k3v4,0.18748718484615287,0.021709393709897995,0.04096345603466034,0.8647216558456421,3.42769193649292,0.4230588972568512,0.7851446866989136,0.6876220703125
1,attn_rot_lm_w4a4_hlm_k4v4,0.08415948417192946,0.006823914125561714,0.014444215223193169,0.915478527545929,1.2263226509094238,0.6531451940536499,0.3004189729690552,0.8648726940155029
1,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2,attn_kv_hlm_k4v4,4.310624746040048e-08,0.006495258305221796,0.007800105027854443,0.9369872808456421,0.024299796670675278,0.987835705280304,0.018716225400567055,0.9906140565872192
2,attn_mxfp4_w4a4_hlm_k4v4,0.04265542017916838,0.018731199204921722,0.021541226655244827,0.902514636516571,0.2667250633239746,0.8688550591468811,0.11475428938865662,0.9409933090209961
2,attn_randhadamard_lm_w3a4_hlm_k3v4,0.08912446171355744,0.032831501215696335,0.03594671189785004,0.8798583745956421,1.5925724506378174,0.558093786239624,0.35815536975860596,0.818283200263977
2,attn_randhadamard_lm_w4a4_hlm_k4v4,0.038140691234730184,0.009130126796662807,0.010714860633015633,0.9302734136581421,0.6057040691375732,0.7747851610183716,0.11691834777593613,0.942115306854248
2,attn_randortho_lm_w3a4_hlm_k3v4,0.09638602736716469,0.036706771701574326,0.040438212454319,0.8730224370956421,1.8974324464797974,0.523151695728302,0.38114261627197266,0.8043690919876099
2,attn_randortho_lm_w4a4_hlm_k4v4,0.040778346941806376,0.01056444551795721,0.0122505659237504,0.921948254108429,0.5939585566520691,0.7761157155036926,0.13534137606620789,0.931267499923706
2,attn_rot_lm_w3a4_hlm_k3v4,0.0913283343737324,0.03399759903550148,0.035617645829916,0.8787841796875,1.688226342201233,0.5488404631614685,0.3817242681980133,0.8046771287918091
2,attn_rot_lm_w4a4_hlm_k4v4,0.03831980187290659,0.009877882897853851,0.010948712937533855,0.932055652141571,0.5648524761199951,0.7816268801689148,0.12176217883825302,0.9383899569511414
2,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3,attn_kv_hlm_k4v4,4.297081801496461e-08,0.0020436416380107403,0.004065824672579765,0.9112548828125,0.035923901945352554,0.982938289642334,0.026436813175678253,0.9879389405250549
3,attn_mxfp4_w4a4_hlm_k4v4,0.019814895155529182,0.00721535412594676,0.012335273437201977,0.877148449420929,0.15576575696468353,0.9335309267044067,0.1141161322593689,0.947778046131134
3,attn_randhadamard_lm_w3a4_hlm_k3v4,0.023550857789814472,0.015345072373747826,0.029816044494509697,0.829052746295929,0.454934298992157,0.8564519286155701,0.27989640831947327,0.8988758325576782
3,attn_randhadamard_lm_w4a4_hlm_k4v4,0.009440119999150435,0.003138795029371977,0.006232440005987883,0.9000488519668579,0.12709243595600128,0.9451769590377808,0.08373690396547318,0.9613707065582275
3,attn_randortho_lm_w3a4_hlm_k3v4,0.023747817768404882,0.016739806160330772,0.029548265039920807,0.8326660394668579,0.3875825107097626,0.851281464099884,0.2320125252008438,0.8983203172683716
3,attn_randortho_lm_w4a4_hlm_k4v4,0.009641195453392962,0.003678669687360525,0.007014448754489422,0.900805652141571,0.1315627247095108,0.9453907012939453,0.08479783684015274,0.9626173377037048
3,attn_rot_lm_w3a4_hlm_k3v4,0.022355598552773397,0.014881448820233345,0.028777092695236206,0.8213866949081421,0.4115142524242401,0.8555310964584351,0.2524663209915161,0.8940089344978333
3,attn_rot_lm_w4a4_hlm_k4v4,0.009315880558763942,0.0034187703859061003,0.006985933054238558,0.896044909954071,0.11626426130533218,0.9503750801086426,0.0810236781835556,0.9650435447692871
3,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4,attn_kv_hlm_k4v4,4.218907179165399e-08,0.002023960929363966,0.003688895609229803,0.9128662347793579,0.031112859025597572,0.9844238758087158,0.02505173534154892,0.9874309301376343
4,attn_mxfp4_w4a4_hlm_k4v4,0.019044033251702785,0.007191197946667671,0.011921504512429237,0.881591796875,0.14454667270183563,0.9427312016487122,0.13120026886463165,0.9447730779647827
4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.022919786162674427,0.01496333722025156,0.02114209719002247,0.8340820074081421,0.28781116008758545,0.8816568851470947,0.23309502005577087,0.8950060606002808
4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.00941801800703009,0.003437567735090852,0.005841624457389116,0.903271496295929,0.10263436287641525,0.954076886177063,0.08081256598234177,0.9616768956184387
4,attn_randortho_lm_w3a4_hlm_k3v4,0.023625710668663185,0.017736172303557396,0.030026646330952644,0.8315674066543579,0.3180709183216095,0.875835657119751,0.25674986839294434,0.8860664367675781
4,attn_randortho_lm_w4a4_hlm_k4v4,0.009591927286237478,0.00411527743563056,0.006276407279074192,0.9029296636581421,0.10185065865516663,0.9539945721626282,0.08070790767669678,0.9605951309204102
4,attn_rot_lm_w3a4_hlm_k3v4,0.02284606033936143,0.013003558851778507,0.022510787472128868,0.837451159954071,0.2841165363788605,0.8821329474449158,0.23692584037780762,0.8896063566207886
4,attn_rot_lm_w4a4_hlm_k4v4,0.009377166318396727,0.00343314534984529,0.0050383685156702995,0.900805652141571,0.09998606145381927,0.9512074589729309,0.08120973408222198,0.95900958776474
4,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5,attn_kv_hlm_k4v4,4.1403097839065595e-08,0.002274640602990985,0.0051045771688222885,0.907397449016571,0.046133819967508316,0.9795343279838562,0.03845782205462456,0.9827463626861572
5,attn_mxfp4_w4a4_hlm_k4v4,0.018634264046947163,0.006827022414654493,0.015703342854976654,0.887451171875,0.18933825194835663,0.9315544366836548,0.16747888922691345,0.934157133102417
5,attn_randhadamard_lm_w3a4_hlm_k3v4,0.02191779265801112,0.014858458191156387,0.028292842209339142,0.8381592035293579,0.34749835729599,0.8760240077972412,0.271939218044281,0.8858413100242615
5,attn_randhadamard_lm_w4a4_hlm_k4v4,0.009336918941698968,0.0035999787505716085,0.006670369766652584,0.9010009765625,0.1208549216389656,0.9455857276916504,0.0898594781756401,0.9567115306854248
5,attn_randortho_lm_w3a4_hlm_k3v4,0.021865601806590956,0.022697720676660538,0.04053385555744171,0.826586902141571,0.49177518486976624,0.8686505556106567,0.3896428644657135,0.880978524684906
5,attn_randortho_lm_w4a4_hlm_k4v4,0.00941279709028701,0.004761786200106144,0.008132508024573326,0.895581066608429,0.12894821166992188,0.944673478603363,0.09521080553531647,0.9555426836013794
5,attn_rot_lm_w3a4_hlm_k3v4,0.02189326984807849,0.015100701712071896,0.026888618245720863,0.8301025629043579,0.33936455845832825,0.8707199692726135,0.2646465301513672,0.885486364364624
5,attn_rot_lm_w4a4_hlm_k4v4,0.008931280967469016,0.003351818071678281,0.006448269356042147,0.9002685546875,0.11602859199047089,0.9473916888237,0.08430759608745575,0.9587382078170776
5,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6,attn_kv_hlm_k4v4,4.0988116012385944e-08,0.002642606385052204,0.008258618414402008,0.9048827886581421,0.04107271507382393,0.9799626469612122,0.03356015309691429,0.983542799949646
6,attn_mxfp4_w4a4_hlm_k4v4,0.02020727765435974,0.006914351135492325,0.02073477767407894,0.882153332233429,0.14876121282577515,0.9391506314277649,0.13839058578014374,0.9411690831184387
6,attn_randhadamard_lm_w3a4_hlm_k3v4,0.024696403183043003,0.016805501654744148,0.04456140100955963,0.820849597454071,0.3780740797519684,0.8581858277320862,0.3196532726287842,0.870436429977417
6,attn_randhadamard_lm_w4a4_hlm_k4v4,0.010193064653625091,0.0039031761698424816,0.01127754244953394,0.8992675542831421,0.10763873904943466,0.9500629901885986,0.0952029600739479,0.9556457996368408
6,attn_randortho_lm_w3a4_hlm_k3v4,0.025491755300511915,0.026844898238778114,0.08378703892230988,0.8136230707168579,0.5484203696250916,0.8295894265174866,0.4369141757488251,0.8412054181098938
6,attn_randortho_lm_w4a4_hlm_k4v4,0.01062057912349701,0.006577546242624521,0.019930921494960785,0.892016589641571,0.14920483529567719,0.9440931081771851,0.12597471475601196,0.948866605758667
6,attn_rot_lm_w3a4_hlm_k3v4,0.02370757268120845,0.01603974960744381,0.03952382877469063,0.8278564214706421,0.31082355976104736,0.8687681555747986,0.2642395496368408,0.8777841925621033
