a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9828506112098694,model.layers.5.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.035356275737285614,none,none,,linear,14.515334129333496,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9875655770301819,model.layers.5.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.024785492569208145,none,none,,linear,16.05802345275879,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.987748384475708,model.layers.5.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.02510816417634487,block_hadamard_last_dim,hadamard,11,linear,16.001850128173828,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9915617108345032,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.01684385910630226,block_hadamard_last_dim,hadamard,11,linear,17.735584259033203,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9810562133789062,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.037544894963502884,block_hadamard_last_dim,hadamard,11,linear,14.254491806030273,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9800698757171631,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.039686933159828186,block_hadamard_last_dim,hadamard,11,linear,14.013524055480957,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9700989127159119,model.layers.5.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.059047892689704895,block_hadamard_last_dim,hadamard,11,linear,12.287956237792969,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9920898675918579,model.layers.5.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.015773124992847443,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,18.020822525024414,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.980882465839386,model.layers.5.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.03792388737201691,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.210871696472168,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9817676544189453,model.layers.5.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.036144811660051346,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.419540405273438,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9918738603591919,model.layers.5.self_attn.o_proj,randortho_lm,randortho_lm_w4a4,,0.016209997236728668,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.902170181274414,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.98088139295578,model.layers.5.self_attn.o_proj,randortho_lm,randortho_lm_w3a4,,0.03789040818810463,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.214707374572754,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9812081456184387,model.layers.5.self_attn.o_proj,randortho_lm,randortho_lm_w4a3,,0.03726022318005562,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.287546157836914,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9899274706840515,model.layers.5.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.02052534744143486,none,none,,linear,16.877094268798828,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9909647107124329,model.layers.5.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.01802770607173443,none,none,,linear,17.440595626831055,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.991449773311615,model.layers.5.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.01739734224975109,block_hadamard_last_dim,hadamard,11,linear,17.595170974731445,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9941419363021851,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.011758450418710709,block_hadamard_last_dim,hadamard,11,linear,19.296499252319336,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9861664772033691,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.02769998274743557,block_hadamard_last_dim,hadamard,11,linear,15.575204849243164,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9862955212593079,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.02744334377348423,block_hadamard_last_dim,hadamard,11,linear,15.615630149841309,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9782710671424866,model.layers.5.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.04349705949425697,block_hadamard_last_dim,hadamard,11,linear,13.615400314331055,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9941534399986267,model.layers.5.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.011736208572983742,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,19.30472183227539,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.986223578453064,model.layers.5.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.02758263237774372,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,15.593643188476562,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9862051606178284,model.layers.5.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.0276593416929245,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,15.581581115722656,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9940950274467468,model.layers.5.mlp.gate_proj,randortho_lm,randortho_lm_w4a4,,0.011855519376695156,block_random_orthogonal_last_dim,random_orthogonal,11,linear,19.260793685913086,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9861697554588318,model.layers.5.mlp.gate_proj,randortho_lm,randortho_lm_w3a4,,0.027698105201125145,block_random_orthogonal_last_dim,random_orthogonal,11,linear,15.575499534606934,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.986177384853363,model.layers.5.mlp.gate_proj,randortho_lm,randortho_lm_w4a3,,0.027649875730276108,block_random_orthogonal_last_dim,random_orthogonal,11,linear,15.583067893981934,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.986407458782196,model.layers.5.mlp.up_proj,direct_absmax,direct_absmax_w4a4,,0.027802124619483948,none,none,,linear,15.559220314025879,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9879705309867859,model.layers.5.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.02395770139992237,none,none,,linear,16.205547332763672,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9884377121925354,model.layers.5.mlp.up_proj,rot_absmax,rot_absmax_w4a4,,0.023599449545145035,block_hadamard_last_dim,hadamard,11,linear,16.270980834960938,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9920670390129089,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.015845734626054764,block_hadamard_last_dim,hadamard,11,linear,18.00087547302246,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.981328010559082,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03704899922013283,block_hadamard_last_dim,hadamard,11,linear,14.312234878540039,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9814738035202026,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.036767516285181046,block_hadamard_last_dim,hadamard,11,linear,14.345357894897461,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9708453416824341,model.layers.5.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.05753029137849808,block_hadamard_last_dim,hadamard,11,linear,12.401033401489258,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9920818209648132,model.layers.5.mlp.up_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.015817943960428238,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,18.008501052856445,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9813051223754883,model.layers.5.mlp.up_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.03709638863801956,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.306683540344238,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9814577102661133,model.layers.5.mlp.up_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.03679459169507027,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.34216022491455,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.992019534111023,model.layers.5.mlp.up_proj,randortho_lm,randortho_lm_w4a4,,0.015937581658363342,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.97577476501465,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9813966751098633,model.layers.5.mlp.up_proj,randortho_lm,randortho_lm_w3a4,,0.03691495954990387,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.327975273132324,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.981390118598938,model.layers.5.mlp.up_proj,randortho_lm,randortho_lm_w4a3,,0.03692308068275452,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.327020645141602,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9742330312728882,model.layers.5.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.052766311913728714,none,none,,linear,12.776432991027832,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9850581884384155,model.layers.5.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.029750466346740723,none,none,,linear,15.26506233215332,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9894118309020996,model.layers.5.mlp.down_proj,rot_absmax,rot_absmax_w4a4,,0.021530264988541603,block_hadamard_last_dim,hadamard,11,linear,16.669506072998047,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9923316836357117,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.015281247906386852,block_hadamard_last_dim,hadamard,11,linear,18.15841293334961,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9817221164703369,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.03622652217745781,block_hadamard_last_dim,hadamard,11,linear,14.409732818603516,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9824892282485962,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.034727249294519424,block_hadamard_last_dim,hadamard,11,linear,14.59329605102539,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9720509052276611,model.layers.5.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.05512136593461037,block_hadamard_last_dim,hadamard,11,linear,12.586799621582031,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9923382997512817,model.layers.5.mlp.down_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.015270167961716652,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,18.161561965942383,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9817367792129517,model.layers.5.mlp.down_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.03620287403464317,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.412569999694824,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9825409650802612,model.layers.5.mlp.down_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.034619227051734924,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.606826782226562,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9921445846557617,model.layers.5.mlp.down_proj,randortho_lm,randortho_lm_w4a4,,0.01565173640847206,block_random_orthogonal_last_dim,random_orthogonal,11,linear,18.05437469482422,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9815581440925598,model.layers.5.mlp.down_proj,randortho_lm,randortho_lm_w3a4,,0.03656712919473648,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.369091033935547,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9817280173301697,model.layers.5.mlp.down_proj,randortho_lm,randortho_lm_w4a3,,0.0362272672355175,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.409645080566406,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9941214919090271,model.layers.6.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.011761629953980446,none,none,,linear,19.295326232910156,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9969363212585449,model.layers.6.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.006339338142424822,none,none,,linear,21.97956085205078,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9983841776847839,model.layers.6.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.0032655985560268164,block_hadamard_last_dim,hadamard,11,linear,24.86037254333496,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9988378882408142,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.002481718547642231,block_hadamard_last_dim,hadamard,11,linear,26.052474975585938,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9971946477890015,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.006567218340933323,block_hadamard_last_dim,hadamard,11,linear,21.826187133789062,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9973464608192444,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.005818849429488182,block_hadamard_last_dim,hadamard,11,linear,22.35162925720215,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9956714510917664,model.layers.6.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.010331816039979458,block_hadamard_last_dim,hadamard,11,linear,19.858234405517578,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9988450407981873,model.layers.6.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.002403219463303685,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,26.19206428527832,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9971652626991272,model.layers.6.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.006488273851573467,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,21.878707885742188,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9973502159118652,model.layers.6.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.005744998808950186,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,22.407100677490234,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9988000392913818,model.layers.6.self_attn.q_proj,randortho_lm,randortho_lm_w4a4,,0.002584609901532531,block_random_orthogonal_last_dim,random_orthogonal,11,linear,25.876049041748047,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9971840977668762,model.layers.6.self_attn.q_proj,randortho_lm,randortho_lm_w3a4,,0.006675408221781254,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.755220413208008,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9971292018890381,model.layers.6.self_attn.q_proj,randortho_lm,randortho_lm_w4a3,,0.006865881383419037,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.63303565979004,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9954277873039246,model.layers.6.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.009126844815909863,none,none,,linear,20.396793365478516,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9975372552871704,model.layers.6.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.005028602667152882,none,none,,linear,22.98552703857422,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9988049268722534,model.layers.6.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.002394073409959674,block_hadamard_last_dim,hadamard,11,linear,26.20862579345703,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9991158246994019,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0019425851060077548,block_hadamard_last_dim,hadamard,11,linear,27.116199493408203,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9978174567222595,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.005276270676404238,block_hadamard_last_dim,hadamard,11,linear,22.776729583740234,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.997992217540741,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.004631964955478907,block_hadamard_last_dim,hadamard,11,linear,23.34234619140625,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9966940879821777,model.layers.6.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.008341256529092789,block_hadamard_last_dim,hadamard,11,linear,20.78768539428711,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9991551041603088,model.layers.6.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.0017602033913135529,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,27.54437255859375,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9978066682815552,model.layers.6.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.005134609993547201,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,22.894926071166992,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.998029351234436,model.layers.6.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.0044098482467234135,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,23.555763244628906,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9990797638893127,model.layers.6.self_attn.k_proj,randortho_lm,randortho_lm_w4a4,,0.0020945901051163673,block_random_orthogonal_last_dim,random_orthogonal,11,linear,26.78900909423828,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9978195428848267,model.layers.6.self_attn.k_proj,randortho_lm,randortho_lm_w3a4,,0.005939415190368891,block_random_orthogonal_last_dim,random_orthogonal,11,linear,22.262563705444336,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9977608919143677,model.layers.6.self_attn.k_proj,randortho_lm,randortho_lm_w4a3,,0.0058522275649011135,block_random_orthogonal_last_dim,random_orthogonal,11,linear,22.32678985595703,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9348179697990417,model.layers.6.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.1340496689081192,none,none,,linear,8.72734260559082,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9754921793937683,model.layers.6.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.04925389215350151,none,none,,linear,13.075593948364258,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9821257591247559,model.layers.6.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.03688434511423111,block_hadamard_last_dim,hadamard,11,linear,14.331579208374023,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9867103099822998,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.026547599583864212,block_hadamard_last_dim,hadamard,11,linear,15.759746551513672,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9700048565864563,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.059483278542757034,block_hadamard_last_dim,hadamard,11,linear,12.256051063537598,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.970126211643219,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.059555575251579285,block_hadamard_last_dim,hadamard,11,linear,12.250776290893555,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.953860342502594,model.layers.6.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.0912942886352539,block_hadamard_last_dim,hadamard,11,linear,10.395564079284668,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9870171546936035,model.layers.6.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.025889765471220016,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,15.868719100952148,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9682009816169739,model.layers.6.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.06316990405321121,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,11.994897842407227,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9703792929649353,model.layers.6.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.05895600840449333,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,12.294719696044922,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9867534637451172,model.layers.6.self_attn.v_proj,randortho_lm,randortho_lm_w4a4,,0.026380596682429314,block_random_orthogonal_last_dim,random_orthogonal,11,linear,15.787153244018555,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9683594107627869,model.layers.6.self_attn.v_proj,randortho_lm,randortho_lm_w3a4,,0.06292272359132767,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.011924743652344,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9692498445510864,model.layers.6.self_attn.v_proj,randortho_lm,randortho_lm_w4a3,,0.06093279644846916,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.1514892578125,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9806349277496338,model.layers.6.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.039423927664756775,none,none,,linear,14.042401313781738,4,uniform integer-like,last_dim_block_absmax
