bits,block_size,codebook,cosine,element_format,int_gemm_friendly,layer,levels,method,mxfp4_group_size,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
4,128,,0.9995295405387878,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.0.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013998113572597504,none,none,,360448,E8M0_like_power2,group_power2,18.539304733276367,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,128,,0.9959660172462463,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.0.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013226485811173916,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.785554885864258,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,128,gaussian_lloyd_max_standard_normal,0.9979299902915955,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.009328201413154602,polar_hadamard_blockwise,hadamard,11,,,,20.302021026611328,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
3,128,gaussian_lloyd_max_standard_normal,0.9854564666748047,,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.033967677503824234,polar_hadamard_blockwise,hadamard,11,,,,14.68934154510498,1.0,0,4.7773566246032715,39.886314392089844,3.653268549896893e-06,0,11534336,0.004308873787522316,0.016640961170196533
4,128,,0.9932309985160828,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.015355152077972889,none,none,,131072,E8M0_like_power2,group_power2,18.13745880126953,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,128,,0.9941319823265076,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013189907185733318,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.797582626342773,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,128,gaussian_lloyd_max_standard_normal,0.9961029887199402,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.009271234273910522,polar_hadamard_blockwise,hadamard,11,,,,20.328624725341797,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
3,128,gaussian_lloyd_max_standard_normal,0.9837145805358887,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.03373853117227554,polar_hadamard_blockwise,hadamard,11,,,,14.718737602233887,1.0,0,7.96602725982666,29.102100372314453,3.362728875799803e-06,0,4194304,0.013652324676513672,0.029352596029639244
4,128,,0.9919217228889465,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.016203319653868675,none,none,,16384,E8M0_like_power2,group_power2,17.903959274291992,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,128,,0.993449866771698,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013150181621313095,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.81068229675293,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,128,gaussian_lloyd_max_standard_normal,0.9954397678375244,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.00918722152709961,polar_hadamard_blockwise,hadamard,11,,,,20.3681583404541,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
3,128,gaussian_lloyd_max_standard_normal,0.9832137823104858,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.033377986401319504,polar_hadamard_blockwise,hadamard,11,,,,14.765398025512695,1.0,0,9.997904777526855,20.945743560791016,-1.1332922440487891e-05,0,524288,0.01621246337890625,0.047905534505844116
4,128,,0.9928011894226074,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014388058334589005,none,none,,16384,E8M0_like_power2,group_power2,18.419979095458984,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,128,,0.9933921694755554,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013216492719948292,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.788837432861328,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,128,gaussian_lloyd_max_standard_normal,0.9953598380088806,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.009295620955526829,polar_hadamard_blockwise,hadamard,11,,,,20.317214965820312,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
3,128,gaussian_lloyd_max_standard_normal,0.9828819632530212,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03397795557975769,polar_hadamard_blockwise,hadamard,11,,,,14.688028335571289,1.0,0,3.771497964859009,8.794875144958496,9.182906978821848e-06,0,524288,0.0064449310302734375,0.013355867937207222
4,128,,0.9937618970870972,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013757506385445595,none,none,,131072,E8M0_like_power2,group_power2,18.61460304260254,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,128,,0.9939345121383667,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013310195878148079,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.758155822753906,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,128,gaussian_lloyd_max_standard_normal,0.9958317279815674,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.009517914615571499,polar_hadamard_blockwise,hadamard,11,,,,20.214580535888672,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
3,128,gaussian_lloyd_max_standard_normal,0.9831438660621643,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,8,hadamard_lm,,non-uniform codebook,0.03460964560508728,polar_hadamard_blockwise,hadamard,11,,,,14.608028411865234,1.0,0,7.501590728759766,48.75931167602539,-2.1048094822617713e-06,0,4194304,0.0054280757904052734,0.013679798692464828
4,128,,0.9980140328407288,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.gate_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013949551619589329,none,none,,360448,E8M0_like_power2,group_power2,18.554397583007812,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,128,,0.9956989884376526,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.gate_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013232274912297726,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.783655166625977,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,128,gaussian_lloyd_max_standard_normal,0.9976609349250793,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,16,hadamard_lm,,non-uniform codebook,0.009320234879851341,polar_hadamard_blockwise,hadamard,11,,,,20.30573081970215,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
3,128,gaussian_lloyd_max_standard_normal,0.9852032661437988,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,8,hadamard_lm,,non-uniform codebook,0.03394954279065132,polar_hadamard_blockwise,hadamard,11,,,,14.691659927368164,1.0,0,3.5187487602233887,33.35693359375,1.342334144283086e-06,0,11534336,0.0033170527312904596,0.01813209243118763
4,128,,0.998936653137207,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.up_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013769936747848988,none,none,,360448,E8M0_like_power2,group_power2,18.610681533813477,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,128,,0.9958298802375793,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.up_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013238444924354553,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.78162956237793,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,128,gaussian_lloyd_max_standard_normal,0.9977929592132568,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.up_proj,16,hadamard_lm,,non-uniform codebook,0.009335573762655258,polar_hadamard_blockwise,hadamard,11,,,,20.29859161376953,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
3,128,gaussian_lloyd_max_standard_normal,0.9853276610374451,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.up_proj,8,hadamard_lm,,non-uniform codebook,0.03396733105182648,polar_hadamard_blockwise,hadamard,11,,,,14.689386367797852,1.0,0,3.1593472957611084,18.956253051757812,-2.8560061764437705e-06,0,11534336,0.00313117285259068,0.017280058935284615
4,128,,0.9991322755813599,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.1.mlp.down_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01382733229547739,none,none,,360448,E8M0_like_power2,group_power2,18.59261703491211,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,128,,0.9958682060241699,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.1.mlp.down_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013239379040896893,polar_hadamard_blockwise,hadamard,11,360448,E8M0_like_power2,group_power2,18.781322479248047,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,128,gaussian_lloyd_max_standard_normal,0.9978129863739014,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.down_proj,16,hadamard_lm,,non-uniform codebook,0.009322689846158028,polar_hadamard_blockwise,hadamard,11,,,,20.30458641052246,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
3,128,gaussian_lloyd_max_standard_normal,0.9853619933128357,,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.down_proj,8,hadamard_lm,,non-uniform codebook,0.03396527096629143,polar_hadamard_blockwise,hadamard,11,,,,14.68964958190918,1.0,0,4.195178985595703,42.341304779052734,1.8209451582151814e-06,0,11534336,0.0033922195434570312,0.017108453437685966
4,128,,0.993853747844696,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.q_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.014129554852843285,none,none,,131072,E8M0_like_power2,group_power2,18.498714447021484,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,128,,0.9939171075820923,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.q_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.01323370635509491,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.783185958862305,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,128,gaussian_lloyd_max_standard_normal,0.9958987236022949,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.q_proj,16,hadamard_lm,,non-uniform codebook,0.00930099654942751,polar_hadamard_blockwise,hadamard,11,,,,20.31470489501953,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
3,128,gaussian_lloyd_max_standard_normal,0.983426570892334,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.q_proj,8,hadamard_lm,,non-uniform codebook,0.033918462693691254,polar_hadamard_blockwise,hadamard,11,,,,14.695638656616211,1.0,0,4.871168613433838,20.76357650756836,2.9707451176363975e-05,0,4194304,0.00926971435546875,0.03221216797828674
4,128,,0.9924682378768921,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.k_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.015074774622917175,none,none,,16384,E8M0_like_power2,group_power2,18.217491149902344,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,128,,0.9934120178222656,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.k_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013171970844268799,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.80349349975586,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,128,gaussian_lloyd_max_standard_normal,0.9953826665878296,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.k_proj,16,hadamard_lm,,non-uniform codebook,0.009243938140571117,polar_hadamard_blockwise,hadamard,11,,,,20.3414306640625,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
3,128,gaussian_lloyd_max_standard_normal,0.9829607009887695,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.k_proj,8,hadamard_lm,,non-uniform codebook,0.03381743282079697,polar_hadamard_blockwise,hadamard,11,,,,14.70859432220459,1.0,0,5.996884346008301,16.830820083618164,9.297170618083328e-05,0,524288,0.011598587036132812,0.054195597767829895
4,128,,0.9929758310317993,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.v_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.01401995774358511,none,none,,16384,E8M0_like_power2,group_power2,18.53253173828125,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,128,,0.9933840036392212,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.v_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013208406046032906,polar_hadamard_blockwise,hadamard,11,16384,E8M0_like_power2,group_power2,18.79149627685547,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,128,gaussian_lloyd_max_standard_normal,0.995344340801239,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.v_proj,16,hadamard_lm,,non-uniform codebook,0.009296009317040443,polar_hadamard_blockwise,hadamard,11,,,,20.317035675048828,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
3,128,gaussian_lloyd_max_standard_normal,0.9829510450363159,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.v_proj,8,hadamard_lm,,non-uniform codebook,0.03381067141890526,polar_hadamard_blockwise,hadamard,11,,,,14.70946216583252,1.0,0,3.414846897125244,7.755634307861328,-1.3335360563360155e-05,0,524288,0.004993438720703125,0.011770345270633698
4,128,,0.993743360042572,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.2.self_attn.o_proj,,mxfp4,32,mxfp4_e2m1_fake_quant,0.013600844889879227,none,none,,131072,E8M0_like_power2,group_power2,18.66434097290039,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
4,128,,0.9938967823982239,E2M1,Yes-ish; rotated MXFP4 needs rotation handling,model.layers.2.self_attn.o_proj,,hadamard_mxfp4,32,mxfp4_e2m1_fake_quant,0.013375842943787575,polar_hadamard_blockwise,hadamard,11,131072,E8M0_like_power2,group_power2,18.736787796020508,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
4,128,gaussian_lloyd_max_standard_normal,0.995764434337616,,No; needs LUT/dequant or codebook-aware MAC,model.layers.2.self_attn.o_proj,16,hadamard_lm,,non-uniform codebook,0.009629786014556885,polar_hadamard_blockwise,hadamard,11,,,,20.163833618164062,1.0,0,18.460073471069336,55.632286071777344,-3.392967073523323e-06,0,4194304,0.004909038543701172,0.014069211669266224
