layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
8,attn_kv_only_hlm_k4v4_oabsorb,4.081775391758432e-08,0.0017711948603391647,0.008148127235472202,0.9187988042831421,0.04373031109571457,0.9804924130439758,0.03792664408683777,0.982054591178894
8,attn_kv_only_hlm_k4v4_reconstruct,4.081775391758432e-08,0.0017711948603391647,0.008148127235472202,0.9187988042831421,0.04373030737042427,0.9804924130439758,0.03792622312903404,0.9820555448532104
8,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.0337595601255695,0.01674673520028591,0.04636316001415253,0.844799816608429,0.33251655101776123,0.8825860619544983,0.31981170177459717,0.8623940944671631
8,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.03200690122321248,0.006575119215995073,0.017855126410722733,0.8919433355331421,0.16948416829109192,0.9231515526771545,0.18178832530975342,0.9118473529815674
8,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.014705022176106771,0.003445871639996767,0.011701956391334534,0.9092041254043579,0.09549512714147568,0.957804262638092,0.09919634461402893,0.9529626369476318
8,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9,attn_identity_fp16,4.1378468059368366e-08,1.1409906619519461e-07,3.175366884988762e-07,0.9996582269668579,1.0629397593220347e-06,1.000043272972107,1.2988080015929881e-06,1.0000017881393433
9,attn_kv_only_hlm_k3v4_oabsorb,4.1378468059368366e-08,0.01047725509852171,0.032696060836315155,0.8683837652206421,0.08792917430400848,0.9610457420349121,0.0877252072095871,0.9594457745552063
9,attn_kv_only_hlm_k4v3_oabsorb,4.1378468059368366e-08,0.0029259936418384314,0.010250292718410492,0.924755871295929,0.04245802015066147,0.9791324138641357,0.043123241513967514,0.9787190556526184
9,attn_kv_only_hlm_k4v4_oabsorb,4.1378468059368366e-08,0.0029259936418384314,0.010250292718410492,0.924755871295929,0.029354572296142578,0.9861472845077515,0.030899347737431526,0.985293984413147
9,attn_kv_only_hlm_k4v4_reconstruct,4.1378468059368366e-08,0.0029259936418384314,0.010250292718410492,0.924755871295929,0.029354572296142578,0.9861472845077515,0.030898412689566612,0.9852949380874634
9,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.024346818681806326,0.016523288562893867,0.043649911880493164,0.8573242425918579,0.18463647365570068,0.9172900319099426,0.22505486011505127,0.8901023864746094
9,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.02324955289562543,0.007845760323107243,0.016041738912463188,0.908984363079071,0.09741094708442688,0.9504468441009521,0.136969655752182,0.9293973445892334
