method_key,method,bits,ip_bias,ip_variance,score_relative_mse,softmax_kl,topk_overlap,output_cosine
hadamard_lm_k2,hadamard_lm_k2,K2,4.731799781322479,297.46635818481445,0.0377393988892436,1.2345678210258484,0.5045532286167145,0.8873541057109833
hadamard_lm_k2_qjl,hadamard_lm_k2_qjl,K2+QJL,0.4977228045463562,515.2671432495117,0.06197161786258221,2.0575039386749268,0.4531616196036339,0.8591318130493164
hadamard_lm_k3,hadamard_lm_k3,K3,1.4763885289430618,93.86495113372803,0.01145634357817471,0.39221107214689255,0.6606750339269638,0.9671997874975204
hadamard_lm_k3_qjl,hadamard_lm_k3_qjl,K3+QJL,0.4560040943324566,143.2339859008789,0.017639865400269628,0.6222434192895889,0.6106201112270355,0.9474170058965683
