activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,qmax,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9949893951416016,,0,,direct_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,7,uniform integer-like,0.010618994012475014,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,none,none,,8192,,last_dim_block_absmax,attn_input,19.739166259765625
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9886946678161621,,0,,direct_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,3,uniform integer-like,0.023073406890034676,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,none,none,,8192,,last_dim_block_absmax,attn_input,16.36888313293457
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9661741256713867,,0,,direct_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,1,uniform integer-like,0.06867773830890656,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,none,none,,8192,,last_dim_block_absmax,attn_input,11.631840705871582
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9940468072891235,E2M1,0,,mxfp4,32,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,,mxfp4_e2m1_fake_quant,0.012929882854223251,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,none,none,,32768,E8M0_like_power2,group_power2,attn_input,18.88405418395996
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9987277984619141,,0,,rot_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,7,uniform integer-like,0.0036840224638581276,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,24.336776733398438
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9899641275405884,,0,,rot_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,3,uniform integer-like,0.02253694087266922,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,16.471050262451172
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.9598475694656372,,0,,rot_absmax,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,1,uniform integer-like,0.15198136866092682,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,8.182096481323242
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9968481659889221,,0,16,rot_lm,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,,non-uniform codebook,0.007415734231472015,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,21.298458099365234
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9811345934867859,,0,8,rot_lm,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,,non-uniform codebook,0.03844904154539108,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,14.151144981384277
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9376802444458008,,0,4,rot_lm,,1.0,0,1095.0552978515625,410.7300720214844,0.0010684215230867267,0,1048576,0.0063877105712890625,0.08894845843315125,,non-uniform codebook,0.1548740565776825,1.0,0,10.889052391052246,12.742881774902344,8.115041055134498e-06,0,1048576,0.03425407409667969,0.08895434439182281,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,8.100213050842285
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9808679819107056,,0,,direct_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,7,uniform integer-like,0.03964405134320259,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,none,none,,8192,,last_dim_block_absmax,q_proj_out,14.018219947814941
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.922127902507782,,0,,direct_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,3,uniform integer-like,0.16683611273765564,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,none,none,,8192,,last_dim_block_absmax,q_proj_out,7.777099132537842
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7075348496437073,,0,,direct_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,1,uniform integer-like,0.5806637406349182,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,none,none,,8192,,last_dim_block_absmax,q_proj_out,2.360753059387207
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9890280365943909,E2M1,0,,mxfp4,32,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,,mxfp4_e2m1_fake_quant,0.02246028557419777,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.48584747314453
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9934641718864441,,0,,rot_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,7,uniform integer-like,0.01354547031223774,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,18.682058334350586
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9657896757125854,,0,,rot_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,3,uniform integer-like,0.07341001182794571,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,11.342447280883789
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7929328083992004,,0,,rot_absmax,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,1,uniform integer-like,0.5135344862937927,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,2.894303560256958
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955265522003174,,0,16,rot_lm,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,,non-uniform codebook,0.009275650605559349,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.326555252075195
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9824503064155579,,0,8,rot_lm,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,,non-uniform codebook,0.0351233072578907,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,14.544046401977539
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9366527795791626,,0,4,rot_lm,,1.0,0,52.08960723876953,55.546573638916016,-0.0040247198194265366,0,1048576,0.020374298095703125,0.47464969754219055,,non-uniform codebook,0.12376969307661057,1.0,0,14.617274284362793,17.535112380981445,-0.009309976361691952,0,1048576,0.02788066864013672,0.4745759069919586,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,9.073856353759766
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.97434002161026,,0,,direct_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,7,uniform integer-like,0.05340251326560974,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,none,none,,1024,,last_dim_block_absmax,k_proj_out,12.724382400512695
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8860200643539429,,0,,direct_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,3,uniform integer-like,0.2430989295244217,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,none,none,,1024,,last_dim_block_absmax,k_proj_out,6.142168998718262
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6715785264968872,,0,,direct_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,1,uniform integer-like,0.5669518709182739,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,none,none,,1024,,last_dim_block_absmax,k_proj_out,2.464538097381592
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.990007758140564,E2M1,0,,mxfp4,32,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,,mxfp4_e2m1_fake_quant,0.020126059651374817,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,16.962411880493164
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.994565486907959,,0,,rot_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,7,uniform integer-like,0.010962593369185925,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,19.600866317749023
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9717856645584106,,0,,rot_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,3,uniform integer-like,0.05905494838953018,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,12.287436485290527
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7903895378112793,,0,,rot_absmax,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,1,uniform integer-like,0.5109736919403076,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,2.9160146713256836
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.995594322681427,,0,16,rot_lm,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,,non-uniform codebook,0.008813617751002312,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.548458099365234
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9850690364837646,,0,8,rot_lm,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,,non-uniform codebook,0.029755130410194397,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,15.264381408691406
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9427282810211182,,0,4,rot_lm,,1.0,0,23.16770362854004,17.709583282470703,-0.09696276485919952,0,131072,0.01363372802734375,1.317663550376892,,non-uniform codebook,0.11128213256597519,1.0,0,5.439600467681885,7.44835901260376,-0.07291337102651596,0,131072,0.01324462890625,1.3191990852355957,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,9.535745620727539
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9754161238670349,,0,,direct_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,7,uniform integer-like,0.04979439824819565,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,none,none,,1024,,last_dim_block_absmax,v_proj_out,13.028194427490234
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9268877506256104,,0,,direct_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,3,uniform integer-like,0.1496792882680893,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,none,none,,1024,,last_dim_block_absmax,v_proj_out,8.248382568359375
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7515203952789307,,0,,direct_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,1,uniform integer-like,0.47650638222694397,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,none,none,,1024,,last_dim_block_absmax,v_proj_out,3.2193126678466797
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9880917072296143,E2M1,0,,mxfp4,32,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,,mxfp4_e2m1_fake_quant,0.02375303953886032,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,16.242807388305664
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9942629337310791,,0,,rot_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,7,uniform integer-like,0.011650428175926208,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,19.33658218383789
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9702367186546326,,0,,rot_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,3,uniform integer-like,0.06254767626523972,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,12.037887573242188
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7806050777435303,,0,,rot_absmax,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,1,uniform integer-like,0.5301824808120728,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,2.755746364593506
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956169128417969,,0,16,rot_lm,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,,non-uniform codebook,0.008758384734392166,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.575759887695312
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9838245511054993,,0,8,rot_lm,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,,non-uniform codebook,0.03215303272008896,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.927780151367188
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.945568859577179,,0,4,rot_lm,,1.0,0,45.647823333740234,45.938453674316406,-0.0001999708911171183,0,131072,0.024261474609375,0.012888249009847641,,non-uniform codebook,0.10644375532865524,1.0,0,4.539132595062256,7.7530646324157715,6.686401320621371e-05,0,131072,0.01312255859375,0.012889605946838856,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,9.728797912597656
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9700953960418701,,0,,direct_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,7,uniform integer-like,0.06126836687326431,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,none,none,,8192,,last_dim_block_absmax,ffn_input,12.127636909484863
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9011002779006958,,0,,direct_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,3,uniform integer-like,0.2028186023235321,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,none,none,,8192,,last_dim_block_absmax,ffn_input,6.928922653198242
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7029786705970764,,0,,direct_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,1,uniform integer-like,0.5336807370185852,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,none,none,,8192,,last_dim_block_absmax,ffn_input,2.727184772491455
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9884313941001892,E2M1,0,,mxfp4,32,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,,mxfp4_e2m1_fake_quant,0.023354481905698776,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,16.31629753112793
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9943321347236633,,0,,rot_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,7,uniform integer-like,0.011634218506515026,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,19.342628479003906
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9698613286018372,,0,,rot_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,3,uniform integer-like,0.06352067738771439,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,11.97084903717041
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7733121514320374,,0,,rot_absmax,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,1,uniform integer-like,0.5521673560142517,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,2.5792927742004395
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956533312797546,,0,16,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,,non-uniform codebook,0.008859651163220406,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.525835037231445
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9839950799942017,,0,8,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,,non-uniform codebook,0.03200943395495415,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.947219848632812
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9447209239006042,,0,4,rot_lm,,1.0,0,85.74452209472656,66.85336303710938,4.9797832616604865e-05,0,1048576,0.009524345397949219,0.061186548322439194,,non-uniform codebook,0.108247309923172,1.0,0,3.770038604736328,9.38775634765625,0.000734828703571111,0,1048576,0.006500244140625,0.06118219345808029,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,9.655829429626465
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9826314449310303,,0,,direct_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,7,uniform integer-like,0.03596518933773041,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,14.441176414489746
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9533017873764038,,0,,direct_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,3,uniform integer-like,0.09479197859764099,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,10.232284545898438
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8736518621444702,,0,,direct_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,1,uniform integer-like,0.24450542032718658,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,6.117115020751953
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921050071716309,E2M1,0,,mxfp4,32,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,,mxfp4_e2m1_fake_quant,0.018960624933242798,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,17.221473693847656
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9976396560668945,,0,,rot_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,7,uniform integer-like,0.007068663835525513,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,21.50662612915039
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9819154143333435,,0,,rot_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,3,uniform integer-like,0.039525020867586136,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,14.031278610229492
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.8829850554466248,,0,,rot_absmax,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,1,uniform integer-like,0.34913450479507446,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,4.570072174072266
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9971513152122498,,0,16,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,,non-uniform codebook,0.007962392643094063,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.98956298828125
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9835965633392334,,0,8,rot_lm,,1.0,0,3104.332763671875,526.7015991210938,3.222845771233551e-05,0,2883584,0.00659318407997489,0.0031951419077813625,,non-uniform codebook,0.034750934690237045,1.0,0,30.835290908813477,37.71726608276367,4.6808895604044665e-06,0,2883584,0.017736954614520073,0.0031952967401593924,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.59033489227295
